DHSID_EA,relevance_score,most_relevant_sentences
ZM-2013-6#-00000625,3.0,"This floodplain is inundated from December to June, and is fed by other rivers with their own floodplains, and serves as a vast reservoir storing the waters of the Zambezi."
ZM-2007-5#-00000216,3.0,"Overview The power station will be a run-of-river type, without an impounding dam or large water reservoir."
ZM-2013-6#-00000265,3.0,"Lake Mweru (also spelled Mwelu, Mwero) is a freshwater lake on the longest arm of Africa's second-longest river, the Congo."
ZM-2018-7#-00000273,3.0,"The water of the lake overflowed in a river to the south-west, towards what is now the Kalahari, where it combined with the Okavango, Upper Zambezi, Cuando and Kafue rivers, emptying into the Limpopo River and flowing to the Indian Ocean."
ZM-2018-7#-00000334,2.0,"The Luizi structure can be seen on Google Earth at decimal latitude/longitude 10.16 S, 28.00 E.</ref>   The Luapula Swamps   The swamps stretch along the last  of the river before it reaches the lake, and for much of that, they are  wide, covering an area of about . The lower river between Kasenga and Kilwa on Mweru is now the only stretch of the river carrying much boat transport and most of that is now for DR Congo, where roads are frequently impassable."
ZM-2013-6#-00000374,1.0,"NRFA Zambia Road Network Map showing Road condition and level of use in December 2003  List of principal highways and river crossings  Roads are listed by common name, if any, or main towns served. Water Transport in Zambia   Although none of the major urban centres are located on usable waterways, Zambia is a relatively well-watered country but is mainly flat, meaning there are many navigable rivers, lakes and channels through swamps, which together reach a large proportion of the rural population. thumb| Men crossing the Zambezi river , Western Province of Zambia  Main systems   2,250 km of principal navigable rivers, including the upper Zambezi (Barotse Floodplain), Chambeshi, Kafue, Luapula; and the Luangwa, though not always in the dry season."
ZM-2013-6#-00000625,3.0,"This floodplain is inundated from December to June, and is fed by other rivers with their own floodplains, and serves as a vast reservoir storing the waters of the Zambezi."
ZM-2007-5#-00000216,3.0,"Overview The power station will be a run-of-river type, without an impounding dam or large water reservoir."
ZM-2013-6#-00000625,3.0,"This floodplain is inundated from December to June, and is fed by other rivers with their own floodplains, and serves as a vast reservoir storing the waters of the Zambezi."
ZM-2007-5#-00000216,3.0,"Overview The power station will be a run-of-river type, without an impounding dam or large water reservoir."
ZM-2013-6#-00000265,3.0,"Lake Mweru (also spelled Mwelu, Mwero) is a freshwater lake on the longest arm of Africa's second-longest river, the Congo."
ZM-2018-7#-00000273,3.0,"The water of the lake overflowed in a river to the south-west, towards what is now the Kalahari, where it combined with the Okavango, Upper Zambezi, Cuando and Kafue rivers, emptying into the Limpopo River and flowing to the Indian Ocean."
ZM-2007-5#-00000216,3.0,"Overview The power station will be a run-of-river type, without an impounding dam or large water reservoir."
ZM-2018-7#-00000181,1.0,"The river is 250–400 m wide in this area, and though in the dry season it may be confined to a shallow channel meandering across sandbanks, at the end of the rainy season any bridge has to be able to withstand a full-width, deep and fast-moving flood. The Great East Road runs for most of its length on watersheds at an elevation of around 1000 m, but the river is at an elevation of 390 m at the bottom of the valley."
