DHSID_EA,asset_index,sanitation_index,water_index,women_edu
GY-2009-5Z-00000222,-0.6649309052250806,2.95,3.7,6.933333333333334
GY-2009-5Z-00000185,-0.9160641724789444,2.9,1.0,9.36842105263158
GY-2009-5Z-00000234,-0.0515605956740375,3.15,1.0,8.11111111111111
GY-2009-5Z-00000013,-1.103696186948152,2.333333333333333,1.0,3.888888888888889
GY-2009-5Z-00000186,0.2455846984042447,3.0,2.6666666666666665,7.533333333333333
GY-2009-5Z-00000197,-0.4754872869124042,3.1,1.0,8.652173913043478
GY-2009-5Z-00000294,2.378485339439941,4.1875,4.75,7.869565217391305
GY-2009-5Z-00000191,0.9585011890824338,3.842105263157895,2.6842105263157894,8.923076923076923
GY-2009-5Z-00000009,-0.6005675144662445,2.6842105263157894,1.7894736842105263,6.153846153846154
GY-2009-5Z-00000141,1.4976435645885962,3.2142857142857144,4.5,7.538461538461538
GY-2009-5Z-00000235,-0.5381399904115344,2.4444444444444446,1.0,7.944444444444445
GY-2009-5Z-00000280,2.673552254281413,5.0,4.529411764705882,10.882352941176473
GY-2009-5Z-00000233,2.5703594733226334,4.888888888888889,4.555555555555555,9.1
GY-2009-5Z-00000144,2.883028179427416,4.157894736842105,4.578947368421052,8.785714285714286
GY-2009-5Z-00000012,-0.7837218139292843,2.571428571428572,1.0,7.0
GY-2009-5Z-00000183,-2.1855855749197994,2.45,1.0,9.416666666666666
GY-2009-5Z-00000293,3.010608833314909,4.7368421052631575,5.0,7.952380952380952
GY-2009-5Z-00000059,2.115562335786485,4.333333333333333,4.555555555555555,7.375
GY-2009-5Z-00000230,0.8639858015346911,2.65,4.7,7.826086956521739
GY-2009-5Z-00000142,2.3177048607830755,4.25,4.75,8.76
GY-2009-5Z-00000262,2.4047624055670926,5.0,4.733333333333333,10.363636363636363
GY-2009-5Z-00000193,-0.4270685020078477,2.8,1.2,8.65
GY-2009-5Z-00000210,-3.76675591235322,1.25,1.0,
GY-2009-5Z-00000028,0.3754763228430421,3.7222222222222223,1.7777777777777777,8.8125
GY-2009-5Z-00000201,-2.575516511802273,2.75,1.15,8.3125
GY-2009-5Z-00000173,1.6173844371141948,4.5,3.0,10.692307692307692
GY-2009-5Z-00000184,-0.6275642083401209,3.1666666666666665,1.1666666666666667,8.210526315789474
GY-2009-5Z-00000073,1.5278149944366646,4.3125,3.25,8.857142857142858
GY-2009-5Z-00000264,2.7041616640593333,5.0,4.578947368421052,9.944444444444445
GY-2009-5Z-00000007,-0.0806520501562522,2.95,1.4,6.7
