DHSID_EA,women_edu
HT-2000-4#-00000131,4.541666666666667
HT-2016-7#-00000437,10.4
HT-2006-5#-00000335,2.774193548387097
HT-2012-6#-00000106,3.3684210526315788
HT-2012-6#-00000431,10.23076923076923
HT-2006-5#-00000273,6.766666666666667
HT-2016-7#-00000379,5.588235294117647
HT-2016-7#-00000048,5.882352941176471
HT-2000-4#-00000307,4.633333333333334
HT-2012-6#-00000262,4.15625
HT-2012-6#-00000371,5.548387096774194
HT-2000-4#-00000047,7.530612244897959
HT-2012-6#-00000445,9.0
HT-2012-6#-00000366,4.0
HT-2016-7#-00000185,7.3125
HT-2000-4#-00000003,5.658536585365853
HT-2006-5#-00000032,3.896551724137931
HT-2012-6#-00000315,7.194444444444445
HT-2012-6#-00000031,4.866666666666666
