DHSID_EA,relevance_score,most_relevant_sentences
CD-2007-5#-00000144,1.0,"Due to fluctuating water levels and to poor maintenance of the plant and transmission network it often delivers far less than its nominal 74 megawatts. Technical  The Moukoukoulou hydroelectric power station includes a concrete dam with a free spillway, a water intake fitted with fine grids, head valves, supply and penstock pipes, a plant and an outdoor station. During the low water period of June, July and August the guaranteed power output is no more than 30 MW. A 2004 report recommended creation of a water retention structure to guarantee full power output throughout the year. A 2005 OECD report noted that during the civil war the hydroelectric plants had been badly damaged, and there were severe shortages of water and electricity. Notes  Sources  Category:Hydroelectric power stations in the Republic of the Congo Category:Dams completed in 1974 Category:Energy infrastructure completed in 1974 Category:Dams in the Republic of the Congo"
CD-2013-6#-00000113,1.0,See also  List of power stations in the Democratic Republic of the Congo  References  External links   150 MW Zongo II Hydropower Project  Category:Kongo Central Category:Energy infrastructure completed in 2018 Category:Hydroelectric power stations in the Democratic Republic of the Congo Category:2018 establishments in the Democratic Republic of the Congo
CD-2007-5#-00000035,1.0,On 13 March SODECA announced that access to water will be restored in PK5.
CD-2013-6#-00000185,2.0,"The villages of Burungu, Kirolirwe and Kitshanga suffered damage from clouds of volcanic ash that included burnt out market gardens, banana plantations and pastures, destruction of many types of trees, pollution of water sources, respiratory problems, flu, headaches, diarrhoea, conjunctivitis and miscarriages."
CD-2007-5#-00000217,1.0,See also    List of power stations in the Democratic Republic of the Congo  References  External links  Website of Clean-Seas Inc.  Category:Power stations in the Democratic Republic of the Congo Category:Proposed energy infrastructure Category:Kinshasa
CD-2007-5#-00000123,2.0,"In Kisangani, the central government is responsible for public education, correctional institutions, libraries, public safety, recreational facilities, sanitation, water supply and welfare services."
CD-2013-6#-00000078,2.0,"It is the deepest lake in Africa and holds the greatest volume of fresh water, accounting for 16% of the world's available fresh water. At least 90% of the water influx is from rain falling on the lake's surface and at least 90% of the water loss is from direct evaporation. The lake's connection to the sea is dependent on a high water level allowing water to overflow out of the lake through the Lukuga River into the Congo. Storm's water cobra, a threatened subspecies of banded water cobra that feeds mainly on fish, is only found in Lake Tanganyika, where it prefers rocky shores.O'Shea, M. (2003). The initiative is attempting to monitor the resources and state of the lake, set common criteria for acceptable level of sediments, pollution, and water quality in general, and design and establish a lake basin management authority."
CD-2007-5#-00000059,1.0,"In terms of infrastructure, Leopold's regime began construction of the railway that ran from the coast to the capital of Leopoldville (now Kinshasa)."
CD-2007-5#-00000081,1.0,"Health  One of the main health problems in Ikengo is the lack of clean water, leading to illnesses such as diarrhea."
CD-2007-5#-00000125,1.0,"thumb|Lake Mai-Ndombe and the Fimi River, in red  Lake Mai-Ndombe () is a large freshwater lake in Mai-Ndombe province in western Democratic Republic of the Congo. Mai-Ndombe means ""black water"" in Kikongo."
CD-2013-6#-00000508,3.0,"Scientists hypothesise that sufficient volcanic interaction with the lake's bottom water that has high gas concentrations would heat water, force the methane out of the water, spark a methane explosion, and trigger a nearly simultaneous release of carbon dioxide.Archived Volcano Eruption News: Nyiragongo Volcano Situation Report, volcanolive.com, January 22–25, 2002 mirror The carbon dioxide would then suffocate large numbers of people in the lake basin as the gases roll off the lake surface."
CD-2007-5#-00000064,1.0,"Topography and drainage Lake Edward lies at an elevation of , is  long by  wide at its maximum points, and covers a total surface area of , making it the 15th-largest on the continent. Stanley visited Lake Katwe in 1889 and noted the deep depression, the salinity of the lake, and a spring of sulphurous water nearby, but he failed to connect this to volcanism.Holmes, A. and Harwood, H.F. (1932) ""Petrology of the Volcanic Fields East and South-East of Ruwenzori, Uganda"", Quarterly Journal of the Geological Society, 88 (1-4), p. 370–442,   High-resolution analyses of the elemental composition of calcite and biogenic silica (BSi) content in piston cores from Lake Edward, equatorial Africa, document complex interactions between climate variability and lacustrine geochemistry over the past 5400 years."
CD-2013-6#-00000110,1.0,The eruption did not affect the communities in the area but left a lot of ash and air pollution.
CD-2013-6#-00000506,2.0,"External links   ABB HVDC Reference Projects – Inga Kolwezi  https://www.researchgate.net/publication/280245190_A_CASE_STUDY_OF_THE_INGA-SHABA_EXTRA_HIGH_VOLTAGE_DC_TRANSMISSION_LINE_PROJECT  CIGRÉ SC B4 Compendium of HVDC schemes, 2005  CIGRÉ SC B4 Compendium of HVDC schemes, 2005  Category:Energy infrastructure completed in 1982 Category:HVDC transmission lines Category:Electric power infrastructure in the Democratic Republic of the Congo Category:1982 establishments in Zaire"
CD-2013-6#-00000125,1.0,"A 1954 report described the planned structure as a dam  high that would provide water to five generating units, each with  capacity, or  in total. From a tank at the end of the de-sander, the water is fed to the power plant by a steep conduit  long with a diameter decreasing from . The water powers the turbines and is discharged into the river below the waterfalls. References Citations  Sources  Category:Dams in the Democratic Republic of the Congo Category:Hydroelectric power stations in the Democratic Republic of the Congo Category:Kalemie Category:South Kivu Category:Dams completed in 1959 Category:Energy infrastructure completed in 1959 Category:1959 in the Belgian Congo"
CD-2007-5#-00000092,1.0,"The soils of the plateau have little capacity to hold water, so most of the run-off drains into the floodlands."
CD-2013-6#-00000280,1.0,"The project finished at the end of 2005 as more international attention was drawn to the situation, other NGOs began to take charge of Baringa and the wider area's nutrition and health needs."
CD-2013-6#-00000179,1.0,The territory is composed of various terrestrial and fresh water eco-regions.
CD-2013-6#-00000125,1.0,"A 1954 report described the planned structure as a dam  high that would provide water to five generating units, each with  capacity, or  in total. From a tank at the end of the de-sander, the water is fed to the power plant by a steep conduit  long with a diameter decreasing from . The water powers the turbines and is discharged into the river below the waterfalls. References Citations  Sources  Category:Dams in the Democratic Republic of the Congo Category:Hydroelectric power stations in the Democratic Republic of the Congo Category:Kalemie Category:South Kivu Category:Dams completed in 1959 Category:Energy infrastructure completed in 1959 Category:1959 in the Belgian Congo"
CD-2007-5#-00000092,1.0,"The soils of the plateau have little capacity to hold water, so most of the run-off drains into the floodlands."
CD-2007-5#-00000280,1.0,"While conditions were improved somewhat relative to rule under King Leopold, reports by doctors such as Dr. Raingeard show the low importance the Belgian government placed on healthcare and basic education of the natives. Opening up the Congo and its natural and mineral riches for the Belgian economy remained an important motive for colonial expansion, but other priorities, such as healthcare and basic education, gradually gained in importance. Interbellum Two distinct periods of investment in the Congo's economic infrastructure stand out during the period of Belgian rule: the 1920s and the 1950s.Vanthemsche, Guy (2007), La Belgique et le Congo, Brussels: Editions Complexe. 1920]]  In 1921 the Belgian government provided 300 million francs of loans to the Belgian Congo, to fund public infrastructure projects in support of the boom of the private companies in the colony. cit., p. 4 After the First World War, priority was given to investments in transport infrastructure (such as the rail lines between Matadi and Léopoldville and Elisabethville and Port Francqui). The government also invested heavily in harbour infrastructure in the cities of Boma, Matadi, Leopoldville and Coquilhatville. Electricity and waterworks in the main cities were also funded. It put emphasis on house building, energy supply, rural development and health-care infrastructure. The health-care infrastructure expanded steadily throughout the colonial period, with a comparatively high availability of hospital beds relative to the population and with dispensaries set up in the most remote regions. In 1960 the country had a medical infrastructure that far surpassed any other African nation at that time."
CD-2013-6#-00000478,2.0,"Major environmental issues  DR Congo's major environmental issues include:  deforestation  poaching, which threatens wildlife populations  water pollution  mining  Displaced refugees cause or are otherwise responsible for significant deforestation, soil erosion and wildlife poaching."
CD-2013-6#-00000280,1.0,"The project finished at the end of 2005 as more international attention was drawn to the situation, other NGOs began to take charge of Baringa and the wider area's nutrition and health needs."
CD-2013-6#-00000179,1.0,The territory is composed of various terrestrial and fresh water eco-regions.
