DHSID_EA,women_edu
LS-2009-6#-00000014,9.31578947368421
LS-2004-4#-00000301,6.5
LS-2009-6#-00000250,10.157894736842104
LS-2009-6#-00000207,6.5625
LS-2009-6#-00000229,4.842105263157895
LS-2014-7#-00000140,4.818181818181818
LS-2009-6#-00000227,7.857142857142857
LS-2014-7#-00000120,7.0625
LS-2009-6#-00000112,8.066666666666666
LS-2014-7#-00000292,4.916666666666667
LS-2004-4#-00000338,6.666666666666667
LS-2014-7#-00000184,7.666666666666667
LS-2014-7#-00000047,6.909090909090909
LS-2014-7#-00000127,7.0
LS-2014-7#-00000199,8.142857142857142
LS-2014-7#-00000223,7.2
LS-2004-4#-00000234,6.857142857142857
LS-2004-4#-00000309,5.5
LS-2009-6#-00000226,6.833333333333333
