DHSID_EA,water_index
ZM-2013-6#-00000625,4.0
ZM-2007-5#-00000216,1.3703703703703705
ZM-2013-6#-00000265,1.9
ZM-2018-7#-00000273,4.260869565217392
ZM-2018-7#-00000334,3.0
ZM-2013-6#-00000374,4.92
ZM-2018-7#-00000181,3.0869565217391304
ZM-2018-7#-00000247,3.117647058823529
ZM-2013-6#-00000436,5.0
ZM-2018-7#-00000390,3.227272727272727
ZM-2007-5#-00000153,3.4
ZM-2013-6#-00000652,1.0
ZM-2013-6#-00000399,1.9545454545454544
ZM-2018-7#-00000376,3.4
ZM-2018-7#-00000531,4.12
ZM-2013-6#-00000284,3.2
ZM-2013-6#-00000663,4.217391304347826
