DHSID_EA,relevance_score,most_relevant_sentences
KE-2014-7#-00000235,3.0,"Others are an open water cistern by the Portuguese for harvesting rain water, and a 76-foot deep well sunk by the Arabs (but its water was too salty to be used for anything but washing)."
KE-2014-7#-00000055,2.0,"Economy  upright=1.3|thumb|right|A proportional representation of Kenya exports, 2019 Kenya's macroeconomic outlook has steadily posted robust growth over the past few decades mostly from road, rail and water transport infrastructure projects. Joseph Kinyua, Permanent Secretary, Ministry of Agriculture, Kenya; 1 April 2004, Kampala, Uganda  thumb|Agricultural countryside in Kenya Kenya's irrigation sector is categorised into three organizational types: smallholder schemes, centrally-managed public schemes, and private/commercial irrigation schemes."
KE-2008-5#-00000173,1.0,"The forested slopes are an important source of water for much of Kenya. These were the importance of tourism for the local and national economies, preserve an area of great scenic beauty, conserve the biodiversity within the park and to preserve the water catchment for the surrounding area. These mounds grow because the repeated freezing and thawing of the ground draws in more water. Rivers thumb|upright|Runoff from Mount Kenya provides water for over 2 million people. Mount Kenya is the main water catchment area for two large rivers in Kenya; the Tana, the largest river in Kenya, and the Ewaso Nyiro North. The Mount Kenya ecosystem provides water directly for over 2 million people. Mount Kenya is a major water tower for the Tana river which in 1988 supplied 80% of Kenya's electricity using a series of seven hydroelectric powerstations and dams. Combined, these water sources feed 11 glaciers. As the streams flowed even in the driest seasons he concluded that there must be a source of water up on the mountain, in the form of glaciers. The route has changed into a modern ice climb with a very difficult 60m first pitch, starting with 8m of overhanging M7 dry tooling, followed by 50m of USA Grade V ice and by others 6 pitches of moderate climbing on good ice and finally one pitch of water ice USA Grade IV+ ice at the headwall before getting to the Upper Diamond Glacier. These lodges have hotel-style accommodation, often with log fires and hot running water. Some also have running water."
KE-2014-7#-00000158,1.0,"Dr. Susan Muthoni MagadaHealth, water & sanitationHon."
KE-2014-7#-00000452,3.0,"Although the lake commonly has been —and to some degree still is— used for drinking water, its salinity (slightly brackish) and very high levels of fluoride (much higher than in fluoridated water) generally make it unsuitable, and it has also been a source of diseases spread by contaminated water."
KE-2014-7#-00000423,2.0,"Director Stephen Hopkins later said of the shoot: We had snake bites, scorpion bites, tick bite fever, people getting hit by lightning, floods, torrential rains and lightning storms, hippos chasing people through the water, cars getting swept into the water, and several deaths of crew members, including two drownings.... Val came to the set under the worst conditions imaginable."
KE-2014-7#-00000121,3.0,"Houses have drinking water on tap, but sewage provision is through soak pits, pit latrines and septic tanks are still widespread."
KE-2014-7#-00000120,1.0,"The first and second phase includes a library, lecture theatres and laboratories and supporting infrastructure and serves as the hub of the university's academic activities."
KE-2014-7#-00000201,1.0,"Retrieved 22 June 2015.   Notable alumni  Betty Gikonyo, medical entrepreneur, pediatric cardiologist and healthcare professional Lucy Kibaki, former First Lady of Kenya Sally Kosgei, first woman head of the Kenyan civil service Micere Mugo, poet, writer and educator Juliet Obanda Makanga, pharmacologist, neuroscientist and medical researcher Nyiva Mwendwa, Kenya's first woman cabinet minister Charity Ngilu, Kenya's first woman presidential candidate Asenath Bole Odaga, publisher and author* Margaret Ogola, novelist and pediatricianRoche, Margaret and Musyoka, Violet (2001)."
KE-2014-7#-00000651,1.0,See also    Gitaru Dam – upstream  Kiambere Dam – downstream  List of power stations in Kenya  List of hydropower stations in Africa   References   Category:Energy infrastructure completed in 1968 Category:Hydroelectric power stations in Kenya Category:Dams on the Tana River (Kenya) Category:Dams in Kenya Category:Dams completed in 1968 Category:Machakos County Category:Embu County Category:Embankment dams Category:Gravity dams
KE-2008-5#-00000002,2.0,Air pollution Syokimau has suffered significant air pollution from industrial activity.
KE-2008-5#-00000054,1.0,", the shareholding in KWP was as follows:  + Kinangop Wind Park OwnershipRank Name of OwnerPercentage Ownership1 African Infrastructure Investment Fund II  81.002 Norfund 19.00 Total100.00   AIIF2 is a USD547 million pan-African private equity infrastructure fund with Old Mutual as a major contributor."
KE-2008-5#-00000023,1.0,"Controversy Community activists and some local officials have also raised the need for revenue sharing for the community, and what conditions would be set for the project to ensure it would benefit the host community, citing the fact that community members affected by the earlier oil infrastructure project known as Lamu Port and Lamu-Southern Sudan-Ethiopia Transport Corridor have not been compensated. The plant will cause massive pollution according to various reports including John Musingi PhD, a senior lecturer and Programme Coordinator of Environment Planning and Management, in the Department of Geography and Environmental Studies, at Nairobi University. Our fishermen, mangrove harvesters and the population at large have a stake in sustainable environment that is free from pollution."
KE-2014-7#-00001320,1.0,"The gases are burnt, generating heat, which is used to heat water, generating steam."
KE-2014-7#-00001142,1.0,"The gases are burnt, generating heat, which is used to heat water, generating steam. See also List of power stations in Kenya  References  External links  Cummins Power Inc website  Category:Biofuel power stations in Kenya Category:Baringo County Category:Rift Valley Province Category:Energy infrastructure completed in 2016 Category:Renewable resource companies established in 2016 Category:2010s establishments in Kenya"
KE-2014-7#-00000652,1.0,"Because of its large volume, the reservoir is crucial in regulating the flow of water for the other 4 hydroelectric power plants downstream. Its average annual generation is between 128 (in 2008) and 232 (in 2007) GWh, depending on the water flow of the Tana River. In February 2018, KenGen resurrected plans to raise the Masinga Dam wall by , and install pumping equipment to recycle the downstream water discharge back to the dam for steady electricity output though the dry seasons. See also  Kamburu Hydroelectric Power Station – downstream  List of power stations in Kenya  References  Category:Dams in Kenya Category:Hydroelectric power stations in Kenya Category:Embankment dams Category:Dams completed in 1964 Category:Energy infrastructure completed in 1964 Category:1964 establishments in Kenya Category:Reservoirs in Kenya Category:Dams on the Tana River (Kenya) Category:Embu County Category:Machakos County"
KE-2014-7#-00000120,1.0,"The first and second phase includes a library, lecture theatres and laboratories and supporting infrastructure and serves as the hub of the university's academic activities."
KE-2014-7#-00000201,1.0,"Retrieved 22 June 2015.   Notable alumni  Betty Gikonyo, medical entrepreneur, pediatric cardiologist and healthcare professional Lucy Kibaki, former First Lady of Kenya Sally Kosgei, first woman head of the Kenyan civil service Micere Mugo, poet, writer and educator Juliet Obanda Makanga, pharmacologist, neuroscientist and medical researcher Nyiva Mwendwa, Kenya's first woman cabinet minister Charity Ngilu, Kenya's first woman presidential candidate Asenath Bole Odaga, publisher and author* Margaret Ogola, novelist and pediatricianRoche, Margaret and Musyoka, Violet (2001)."
KE-2014-7#-00000594,1.0,See also  Kamburu Hydroelectric Power Station – Upstream Kindaruma Hydroelectric Power Station – Downstream List of power stations in Kenya  References  Category:Energy infrastructure completed in 1999 Category:Hydroelectric power stations in Kenya Category:Dams on the Tana River (Kenya) Category:Dams in Kenya Category:Dams completed in 1978 Category:Underground power stations Category:Embankment dams Category:Machakos County Category:Embu County Category:1999 establishments in Kenya
KE-2014-7#-00000651,1.0,See also   Kindaruma Dam – upstream  List of power stations in Kenya  References  Category:Energy infrastructure completed in 1988 Category:Hydroelectric power stations in Kenya Category:Dams on the Tana River (Kenya) Category:Dams in Kenya Category:Dams completed in 1988 Category:Underground power stations Category:Kitui County Category:Embu County
KE-2015-7Z-00000160,1.0,"The dam serves several purposes to include hydroelectric power production, irrigation tourism and fisheries. The dam, Kenya's tallest, has a height of , crest length of 150 m, dam volume of  and retains a water volume of . See also   List of power stations in Kenya  List of hydropower stations in Africa  References   External links   Category:Energy infrastructure completed in 1991 Category:Hydroelectric power stations in Kenya Category:West Pokot County Category:Arch dams Category:Dams completed in 1991 Category:Underground power stations Category:1991 establishments in Kenya Category:Dams in Kenya"
KE-2014-7#-00001324,1.0,Category:1981 establishments in Kenya Category:Geothermal power stations in Kenya Category:Energy infrastructure completed in 1981
