DHSID_EA,relevance_score,most_relevant_sentences
GU-2015-7#-00000681,1.0,"Purpose  The primary purpose of Chalillo Hydroelectric Dam is to impound the water in the 46m storage dam during the rainy season and release during shortage.Belize Produces Electricity with Chalillo Dam. Retrieved 16 February 2017, from  At the base of the dam, through a low level valve, water is released during the dry period. Basically, water is carried from the dam downstream to the powerhouse which protects the generating Kaplan turbines. Subsequent to powering the electric turbines, the water drifts back into the Macal River through the tailrace channel and back to its natural route towards its sister facility, Mollejon hydroelectric power plant. The circular steel pen stock which is about 80 meters in length and 2.4 meters in diameter facilitates the transport of water from the dam to the power plant."
GU-2015-7#-00000456,2.0,Lack of water in the refuges in San Pedro Sacatepéquez and San Marcos due to the collapse of piping caused preoccupations about the sanitary conditions.
GU-2015-7#-00000680,3.0,"In November 2015, Mexico's federal environmental protection agency issued a pollution alert for Lake Bacalar as a result of illegal dumping and inadequate wastewater treatment."
GU-2015-7#-00000514,2.0,"Because it was built by the Mexican government, it has many amenities that other towns do not have, such as paved roads, concrete sidewalks, schools, a community center, electricity and potable water."
GU-2015-7#-00000852,1.0,"Today, Izalco experiences only fumarolic activity in the form of rainwater seeping into the volcano and contacting hot rocks, rather than steam emissions from underground gases."
GU-2015-7#-00000680,1.0,"Despite these protective measures, the reef remains under threat from oceanic pollution as well as uncontrolled tourism, shipping, and fishing. Industrial infrastructure thumb|Belize electricity supply by source| upright=1.4  The largest integrated electric utility and the principal distributor in Belize is Belize Electricity Limited."
GU-2015-7#-00000680,3.0,A water source is located  southeast of the acropolis and provides water all year; it was probably the principal water source during Kinal's occupation.
GU-2015-7#-00000845,1.0,A 2017 report by the National Football Federation of Guatemala found that the stadium was in very poor condition and did not meet FIFA standards for security and infrastructure.
GU-2015-7#-00000680,1.0,"The name of the city derives from the Mayan for ""blue-green water""; it is a notable survival of a Classic period place-name into the modern day. Etymology The name Yaxha derives from the Mayan yaxa, which means ""blue-green water"".Sharer and Traxler 2006, p. 146. The Lake Causeway was designed to allow the rapid movement of goods and people between the city and the lake, and easy access to water."
GU-2015-7#-00000199,1.0,"31% of the skulls had evidence of infection, about half of which were active infections at the time of death, although none were serious."
GU-2015-7#-00000674,1.0,"Notably, two of the elements air (wind) and water (rain), are intricately linked according to Maya beliefs."
GU-2015-7#-00000678,1.0,"The riverine drainage system of the Pasión and its tributaries covers an area of over  and forms a watershed for a substantial portion of the present-day Guatemalan department of Petén's western half. These communities depend on the river for drinking water and fishing. The pollution is threatening to extend to Río Usumacinta river, which travels all the way to México, and may continue its way towards the rivers in Tabasco."
GU-2015-7#-00000027,1.0,"Burning of buses, blockades and massive protests that resulted in destruction of public infrastructure occurred almost every day."
GU-2015-7#-00000677,1.0,It moves south with the current of the La Pasión River and the water level of the Petexbatún Lake increases.The Petexbatún eco-system (in Spanish) Retrieved 30 January 2021.
GU-2015-7#-00000515,1.0,"The eruption caused natural dams to form along the Rio Magdalena river, inducing lahars, which destroyed key infrastructure."
GU-2015-7#-00000852,1.0,"The Estadio Oscar Quiteño has its surroundings to be able to continue expanding its infrastructure and to be able to turn it into a stadium of first level, the proposals are varied, acceptable and modern. It has good drainage."
GU-2015-7#-00000861,1.0,"The rapid growth of this lucrative ""cash crop"" led to profound socio-economic changes in the region, and drew of the attention of foreign investors and the local plantation owners to Acajutla, where infrastructure development was seen as necessary to assure the transport of crops from the interior and the ability to load them efficiently aboard ships."
GU-2015-7#-00000650,1.0,"Although it loses water mostly by evaporation, it is not a salt lake."
GU-2015-7#-00000680,3.0,"Although prior reports of rapid drainage of cenote did not exist, heavy rainfall may have increased pressure in the lake, but there is no evidence of a lake-bottom plug either prior to drainage or as a result of sediment erosion before refilling, and the reported depth of the cenote, which puts it well below sea level, suggests that vertical drainage is unlikely."
GU-2015-7#-00000168,1.0,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo  †  150x150px|alt=Ruins of a fort near water.
GU-2015-7#-00000015,1.0,"Also, an underground tank of 60 cubic meters supplies the lakes and rivers, with an internal system of water currents based on the Theory of the level of the liquids by communicating vessels, which shows that the level operation and delimitation of the territory are exact, even in our days."
GU-2015-7#-00000680,1.0,"It also includes meeting rooms, library, kitchen, accommodation, boardroom and classroom."
GU-2015-7#-00000524,1.0,"These busts were unusually well-preserved, owing to the anaerobic conditions of their interment and a stable water temperature that impeded microbial decay."
GU-2015-7#-00000182,1.0,"This he found in a ""meson"", or caravanserai, attached to the hotel, where there was a goodsized room and a rough kitchen opening on a patio in which we could turn the beasts loose for the night. A sprinkling with water, a good sweeping, and a free use of Keating's powder, soon made the room habitable."
