DHSID_EA,relevance_score,most_relevant_sentences
TD-2014-7#-00000311,2.0,Cattail and water milfoil grew around the lake.
TD-2014-7#-00000270,1.0,"The upper reaches of the massif is a small area of temperate climate with high rainfall and permanent springs of water amidst the dry savanna and scrub of the Sahel below.de Waal, Alex, Famine that Kills: Darfur, Sudan, Oxford University Press (Revised edition), 2005, , p. 36  Apart from the Aïr Mountains in Niger which are on the border of the Sahara proper, the Marrah Mountains are the only major mountain range in the otherwise flat Sahel, rising up to  above the plain, but are relatively unknown owing to lack of development and political conflict in the region."
TD-2014-7#-00000100,1.0,"An important transportation centre, it lies in a dry river bed and as a result has more vegetation than is typical in the area."
TD-2014-7#-00000311,1.0,"They harness the water that collects in gueltas, the supply of which is highly variable from year-to-year and decade-to-decade. However, none of the rivers travel long distances, as the water evaporates in the desert heat or seeps into the ground, although the latter may flow great distances through subterranean aquifers. The water mainly originates from the storms that periodically rage over the mountains. Their basins are separated by an  high watershed that runs from Tarso Tieroko in the west to Tarso Mohi in the east. At the bottom of many canyons are gueltas, wetlands that accumulate water mainly during storms. Above , enneri beds sometimes contain sequential pools of water that . The water is replenished several times a year during flooding, and salinity levels are low. The Mare de Zoui is a small permanent body of water  above sea level, located in the northern part of the mountains in the wadi of the Enneri Bardagué,  east of Bardaï. A dozen hot springs are also located at the Soborom geothermal field on the northwest side of Tarso Voon, where water emerges at temperatures ranging between . Furthermore, the discovery of calcified charophyta (particularly of the family Characeae) and gastropod fossils in Trou au Natron indicates the presence of a lake at least  deep during the Late Pleistocene. In fact, the Tibesti supplied a considerable amount of water to the Paleolake Chad until the 5th millennium BC. Acacia nilotica) grows near these water basins. grows in the open water. Although the lake appears rich in phytoplankton, it has not been thoroughly studied. The gueltas are flushed periodically each year by stormwater, maintaining low salinity and supporting several species of freshwater fish. Namely, these clans were the Cerdegua, Zouia, Kossseda (nicknamed yobat or ""hunters of well water""), and possibly the Ederguia, although the Ederguia's origin may be Zaghawa and only go back to the 17th century. The Soborom geothermal field, the name of which means ""healing water"", is known to locals for its medicinal qualities; its pools are rumored to cure dermatitis and rheumatism after several days of soaking. This water is thought to be sourced sourced from the Tibesti Mountains, from where it flows underground before surfacing at these springs. On the plains of Borkou, some fields are irrigated, where cattle, goats and dromedaries can drink. Fishing is possible in the water holes."
TD-2014-7#-00000617,1.0,"The Lake Katam is one of the larger lakes in Ounianga Kebir, a lake system in the Borkou-Ennedi-Tibesti Region in the north-east basin of Chad. They are the remnant of a much larger lake, that filled the basin during the so-called green Sahara-time, which lasted from about BC 10000–1500."
TD-2014-7#-00000617,1.0,"The Lake Katam is one of the larger lakes in Ounianga Kebir, a lake system in the Borkou-Ennedi-Tibesti Region in the north-east basin of Chad. They are the remnant of a much larger lake, that filled the basin during the so-called green Sahara-time, which lasted from about BC 10000–1500."
TD-2014-7#-00000491,1.0,"Historically, N’Djamena's main link to the exterior was by river boat up the Chari and Logone rivers, but these now carry little trade.N’Djamena | Location & History."
TD-2014-7#-00000089,6.0,"Farmers and herders want the water for their crops and livestock and are constantly diverting the water, while the lake's fishermen want water diversion slowed or halted in order to prevent continuing decline in water levels resulting in further strain on the lake's fish."
TD-2014-7#-00000617,1.0,"The Lake Katam is one of the larger lakes in Ounianga Kebir, a lake system in the Borkou-Ennedi-Tibesti Region in the north-east basin of Chad. They are the remnant of a much larger lake, that filled the basin during the so-called green Sahara-time, which lasted from about BC 10000–1500."
TD-2014-7#-00000311,2.0,Cattail and water milfoil grew around the lake.
TD-2014-7#-00000311,2.0,Cattail and water milfoil grew around the lake.
TD-2014-7#-00000270,1.0,"The upper reaches of the massif is a small area of temperate climate with high rainfall and permanent springs of water amidst the dry savanna and scrub of the Sahel below.de Waal, Alex, Famine that Kills: Darfur, Sudan, Oxford University Press (Revised edition), 2005, , p. 36  Apart from the Aïr Mountains in Niger which are on the border of the Sahara proper, the Marrah Mountains are the only major mountain range in the otherwise flat Sahel, rising up to  above the plain, but are relatively unknown owing to lack of development and political conflict in the region."
TD-2014-7#-00000100,1.0,"An important transportation centre, it lies in a dry river bed and as a result has more vegetation than is typical in the area."
TD-2014-7#-00000311,1.0,"They harness the water that collects in gueltas, the supply of which is highly variable from year-to-year and decade-to-decade. However, none of the rivers travel long distances, as the water evaporates in the desert heat or seeps into the ground, although the latter may flow great distances through subterranean aquifers. The water mainly originates from the storms that periodically rage over the mountains. Their basins are separated by an  high watershed that runs from Tarso Tieroko in the west to Tarso Mohi in the east. At the bottom of many canyons are gueltas, wetlands that accumulate water mainly during storms. Above , enneri beds sometimes contain sequential pools of water that . The water is replenished several times a year during flooding, and salinity levels are low. The Mare de Zoui is a small permanent body of water  above sea level, located in the northern part of the mountains in the wadi of the Enneri Bardagué,  east of Bardaï. A dozen hot springs are also located at the Soborom geothermal field on the northwest side of Tarso Voon, where water emerges at temperatures ranging between . Furthermore, the discovery of calcified charophyta (particularly of the family Characeae) and gastropod fossils in Trou au Natron indicates the presence of a lake at least  deep during the Late Pleistocene. In fact, the Tibesti supplied a considerable amount of water to the Paleolake Chad until the 5th millennium BC. Acacia nilotica) grows near these water basins. grows in the open water. Although the lake appears rich in phytoplankton, it has not been thoroughly studied. The gueltas are flushed periodically each year by stormwater, maintaining low salinity and supporting several species of freshwater fish. Namely, these clans were the Cerdegua, Zouia, Kossseda (nicknamed yobat or ""hunters of well water""), and possibly the Ederguia, although the Ederguia's origin may be Zaghawa and only go back to the 17th century. The Soborom geothermal field, the name of which means ""healing water"", is known to locals for its medicinal qualities; its pools are rumored to cure dermatitis and rheumatism after several days of soaking. This water is thought to be sourced sourced from the Tibesti Mountains, from where it flows underground before surfacing at these springs. On the plains of Borkou, some fields are irrigated, where cattle, goats and dromedaries can drink. Fishing is possible in the water holes."
TD-2014-7#-00000130,2.0,"[[File:Mao Women.jpg|thumb|Women in Mao, where water is provided by a water tower. Chad's cities face serious difficulties of municipal infrastructure; only 48% of urban residents have access to potable water and only 2% to basic sanitation."
TD-2014-7#-00000573,1.0,"The region is dominated geographically by Lake Chad, a seasonally fluctuating lake of major importance in this part of Africa."
TD-2014-7#-00000383,1.0,"The Mayo Kébbi river flows through the north the region, with Lake Léré and the smaller Lake Tréné located in the north-west.A directory of African wetlands  Settlements Palais the regional capital; other major settlements include Binder, Guégou, Lagon, Lamé, Léré and Torrock."
