DHSID_EA,asset_index,sanitation_index,water_index,women_edu
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00001087,3.0981233448689283,4.7727272727272725,4.818181818181818,9.72222222222222
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00001834,,,,9.416666666666666
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00000207,3.187484392515717,4.68,5.0,10.566666666666666
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00001108,3.214319682295175,4.954545454545454,4.954545454545454,10.785714285714286
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00000029,2.508918846622846,4.227272727272728,4.5,10.0
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00002037,3.3374382058987533,5.0,5.0,10.733333333333333
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00000862,3.101442574689462,5.0,4.857142857142857,13.27777777777778
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00000022,3.0520026611712945,4.8,4.84,10.954545454545457
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00000022,3.0520026611712945,4.8,4.84,10.954545454545457
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002706,,,,10.318181818181818
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00002092,1.980944657635068,3.6666666666666665,4.333333333333333,4.0
DR-2007-5#-00002092,1.980944657635068,3.6666666666666665,4.333333333333333,4.0
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00000938,3.023292995422018,5.0,5.0,
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00001834,,,,9.416666666666666
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00000373,,,,9.416666666666666
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00001833,3.113824931614115,4.590909090909091,5.0,11.263157894736842
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2007-5#-00001307,2.1803758959063946,3.909090909090909,4.818181818181818,9.285714285714286
DR-2007-5#-00001008,1.6258892433974266,3.1538461538461537,4.769230769230769,7.0
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00002055,,,,9.882352941176473
DR-2013-6#-00000392,,,,12.588235294117649
DR-2007-5#-00000831,3.3019415050629224,5.0,4.913043478260869,10.476190476190476
