DHSID_EA,relevance_score,most_relevant_sentences
ET-2016-7#-00000630,1.0,"The increased rain at this time usually corresponds to abundant water and increased breeding of livestock. Coastline thumb|upright=factor|left|Map of Somaliland with claimed territorial waters Somaliland has a total coastline of , along the Gulf of Aden. In February 2017, Somaliland declared a  Exclusive Economic Zone and a 24 nautical mile Contiguous Zone in addition to it's claimed territorial waters. Internationally, however, the waters are still recognized as belonging to Somalia."
ET-2011-6#-00000510,1.0,"Baseline study about water and sanitation in ten selected schools by the project ‘School – Watsani’ and in the community around the schools in ten different villages in the Woreda Dogu’a Tembien. Water and sanitation  thumb|left|Mashih school hand pump[[File:Mashih latrine.jpg|thumb|Mashih Ecosan latrine]] thumb|Mashih old school toilet In 2018, water was available at the school with intermittence. Through nudging approach, the students are sensitised for using the sanitation and water facilities."
ET-2005-5#-00000109,1.0,"Baseline study about water and sanitation in ten selected schools by the project ‘School – Watsani’ and in the community around the schools in ten different villages in the Woreda Dogu’a Tembien. There were:  33 students in one class in Grade 1  34 students in one class in Grade 2  32 students in one class in Grade 3  37 students in one class in Grade 4   Water and sanitation  thumb|May Sa'iri ecosan latrine In 2018, water was available at the school from a nearby handpump. Through nudging approach, the students are sensitised for using the sanitation and water facilities."
ET-2016-7#-00000430,1.0,"Baseline study about water and sanitation in ten selected schools by the project ‘School – Watsani’ and in the community around the schools in ten different villages in the Woreda Dogu’a Tembien. There were:  25 students in one class in Grade 1  22 students in one class in Grade 2  37 students in one class in Grade 3   Water and sanitation  In 2018, water was available at the school; there was a 8-metre deep hand-dug well with handpump."
ET-2016-7#-00000430,1.0,"Baseline study about water and sanitation in ten selected schools by the project ‘School – Watsani’ and in the community around the schools in ten different villages in the Woreda Dogu’a Tembien. There were:  40 students in one class in Grade 0  35 students in one class in Grade 1  30 students in one class in Grade 2  30 students in one class in Grade 3  38 students in one class in Grade 4  29 students in one class in Grade 5  34 students in one class in Grade 6  24 students in one class in Grade 7  35 students in one class in Grade 8   Water and sanitation  thumb|Ecosan toilet building at Kolal school In 2018, water was not available at the school. The school had a roof water harvesting, but it was damaged. Through nudging approach, the students are sensitised for using the sanitation and water facilities."
ET-2016-7#-00000430,1.0,"Water and sanitation  In 2019, the students used water from the village hand-dug well with handpump. Baseline study about water and sanitation in ten selected schools by the project ‘School – Watsani’ and in the community around the schools in ten different villages in the Woreda Dogu’a Tembien."
ET-2016-7#-00000430,1.0,"Water and sanitation  In 2019, water was not available at the school. The hand-dug well with handpump on the schoolyard was broken, and the Gudeli village pump yields insufficient water, even for the village households. Through nudging approach, the students are sensitised for using the sanitation and water facilities. Baseline study about water and sanitation in ten selected schools by the project ‘School – Watsani’ and in the community around the schools in ten different villages in the Woreda Dogu’a Tembien."
ET-2005-5#-00000109,1.0,Baseline study about water and sanitation in ten selected schools by the project ‘School – Watsani’ and in the community around the schools in ten different villages in the Woreda Dogu’a Tembien.
ET-2019-8#-00000126,2.0,"Most of the inhabitants earned their living through animal husbandry and commerce, and used a well for drinking water."
ET-2005-5#-00000190,2.0,"The canyon was first referred to as the ""Grand Canyon"" in 1968 by a British team that accomplished the first descent of the river from Lake Tana to the end of the canyon; subsequent river rafting parties called it the ""Grand Canyon of the Nile"". In November 2012, Ethiopia began construction of the Grand Ethiopian Renaissance Dam, a 6000-megawatt hydroelectric dam on the river. The first European to have seen the Blue Nile in Ethiopia and the river's source was Pedro Páez, a Spanish Jesuit who reached the river's source on 21 April 1618.R."
ET-2005-5#-00000010,4.0,"Besides power generation, the dam reservoir serves as a water storage facility for use during water scarcity."
ET-2011-6#-00000210,3.0,Some of river beds have running streams and farmers and irrigate the farms on gravitation while dug shallow-wells in dry river beds and diesel driven water pumps. The river beds provide permanent water in terms of springs and shallow wells dug in the dry river beds.
ET-2011-6#-00000381,1.0,"It is bordered to the northwest by the Shabelle river, and to the southeast by the Indian Ocean.Eno, Omar A., Mohamed A. Eno, and Dan Van Lehman. The territory embraced between 4 degrees latitude north of the Juba river, which bordered British East Africa, was also administered by a private company. The main river was the Ueli Xebeli (Wadi Shebeli) and the major cities were Mogadishu, Merka, Brava (Barawa) and Warseij. The Italians settled in huge numbers and named the city as Mogadiscio (known as the ""White Pearl of Indian Ocean"" and was practically a fully Italianised city with over 40% of inhabitants being Italians or descendants of Italians) and the 3 main cities in the Shebelle river farm area (Villabruzzi with 3000 colonists, Genale  with 700 and Vittorio with 400)."
ET-2011-6#-00000546,2.0,"Egypt opposed the dam, fearing that it would reduce the amount of water it received from the Nile. Ethiopia delivers roughly 81% of water volume to the Nile through the river basins of the Blue Nile, Sobat River and Atbara. However, Ethiopia is in the process of constructing a large 6,450 MW hydroelectric dam on the Blue Nile river. Countrystudies.us  In 1936, Italy annexed Ethiopia, building infrastructure to connect major cities, and a dam providing power and water."
ET-2005-5#-00000448,1.0,"Its western counterpart is Mount Biuat (4,510 meters), separated by the valley of the Meshaha river."
ET-2005-5#-00000008,2.0,"The first phase also involves drilling of injection wells, laying of a water pipeline, establishment of water extraction wells and building of an access area."
ET-2016-7#-00000630,2.0,Nomads primarily rely on wells as a source of water rather than surface water.
ET-2019-8#-00000126,3.0,External links  Category:Bodies of water of the Red Sea Category:Bodies of water of Djibouti Category:Bodies of water of Somalia Category:Gulf of Aden Category:Gulfs of Africa Tadjoura Category:Arta Region Category:Bab-el-Mandeb Category:Djibouti (city) Category:Tadjourah Region Category:Djibouti–Somalia border
ET-2019-8#-00000146,1.0,During the dry season that last from February to May there is often a shortage of water.
ET-2019-8#-00000126,1.0,"The climate of the coastal strip is influenced by warm ocean waters, keeping the region free from extremes of temperature and providing moisture for rainfall."
ET-2005-5#-00000529,2.0,"A final assault was planned for the next day but a lucky strike by an artillery shell hit an Italian fuel dump, sending a stream of oil into their last remaining drinking water and forcing the garrison's surrender."
ET-2016-7#-00000004,2.0,"Koussour Koussour (, ) is a drinking water well in the Arta Region of Djibouti."
ET-2016-7#-00000266,1.0,"Casualties Of the 57 crew and passengers on board, 26 drowned in the river."
ET-2011-6#-00000299,1.0,"The Jizan Dam, also spelled Jazan, is a gravity dam on Wadi Jizan about  northeast of Abu `Arish in Jizan Province of southwest Saudi Arabia. Located in a desert, the dam collects run-off and stores it for periodic releases downstream. Water released from the dam is distributed by two diversion dams downstream for the irrigation of  of land. The dam was completed in 1970 and is owned by the Ministry of Water and Electricity."
ET-2016-7#-00000630,1.0,"The valley's principal watercourses, the Nugaal and the more westerly Togdheer river, fill briefly during and after rainstorms (April to June) and drain into the Somali Sea. The upper part of the Nugaal is filled by the seasonal river known as Tog Dheer. Nugaal Valley Block has been identified as having reservoir, source rock and trap potential."
ET-2011-6#-00000556,2.0,"Lower Valley of the Awash  150x150px|alt=A picture of a waterfall to the right, shooting water into the side of a rapid flowing river."
ET-2011-6#-00000049,1.0,"The report also stated that the city was without electricity or a functioning water system, and that the Somali government was ""actively soliciting multilateral and bilateral donors for reconstruction assistance"" of cities primarily destroyed by the government's own forces."
ET-2011-6#-00000604,1.0,"Bura will be declared a ""protected area"", and the entire population is expected to receive economic benefits: a paved road, a health center, two schools, a greater distribution of water and electricity, loans, and beekeeping training for national and international tourists."
ET-2000-4#-00000377,1.0,"The power station receives water from a tunnel entrance  on the Gilgel Gibe River. Design The Gilgel Gibe II consists of a power station on the Omo River that is fed with water from a headrace tunnel and sluice gate on the Gilgel Gibe River. When the water reaches the power station, it powers four Pelton turbines that operate four 107 MW generators."
ET-2016-7#-00000004,2.0,"Koussour Koussour (, ) is a drinking water well in the Arta Region of Djibouti."
ET-2016-7#-00000266,1.0,"Casualties Of the 57 crew and passengers on board, 26 drowned in the river."
