DHSID_EA,relevance_score,most_relevant_sentences
EG-2008-5Z-00001258,1.0,"It is the middle of the three pyramids of the queens, and in the structure the body of a woman was discovered.Lehner (1997), p. 136."
EG-2008-5Z-00000744,2.0,"The German school, Deutsche Schule Beverly Hills Kairo is recognised as a German school abroad by the Central Agency for German Schools Abroad (ZfA)."
EG-2003-4Z-00250201,2.0,References  External links  Europa-Schule Kairo   Category:International schools in Greater Cairo Category:German international schools in Egypt Category:Schools in New Cairo
EG-2005-5#-06710203,1.0,"In 1942, the villagers established an elementary school and in 1947 shared its facilities with the children of the neighboring villages, Ibdis and Bayt 'Affa. There were 104 students in the mid-1940s."
EG-2005-5#-06710203,3.0,"Quoted in Hadawi, 1970, p.  136  In 1946, the boys' school had an enrollment of 338, and the girls' school an enrollment of 46."
EG-2005-5#-06710203,1.0,"British Mandate era In the 1922 census of Palestine, conducted by the  British Mandate  authorities,  Kukaba had a population of 439,  all Muslims,Barron, 1923, Table V, Sub-district of Gaza, p.   8 increasing in the 1931 census  to 522, still all Muslims, in  121 houses.Mills, 1932, p. 4.  thumb|Kawkaba  1931 1:20,000 thumb|Kawkaba  1945 1:20,000  Kawkaba shared an elementary school with the villages of Bayt Tima and Hulayqat."
EG-2008-5Z-00000620,1.0,"| predecessor=Merenre Nemtyemsaf I | successor=Merenre Nemtyemsaf II | spouse= Neith, Iput II, Ankhesenpepi III, Ankhesenpepi IV, and Udjebten | dynasty=6th Dynasty | birth_date= 2284 BC | death_date= after 2247 BC, probably  2216 BC or 2184 BC (older than 37, probably aged 68–100) | burial= Pyramid of Pepi II in Saqqara | monuments= Pyramid of Pepi II  | father         = Merenre Nemtyemsaf I | mother         = Ankhesenpepi II }}  Pepi II Neferkare (2284 BC – after 2247 BC, probably either  2216 or  2184 BC) was a pharaoh of the Sixth Dynasty in Egypt's Old Kingdom who reigned from  2278 BC. Several 6th Dynasty royal seals and stone blocks – the latter of which were found within the funerary temple of Queen Ankhesenpepi II, the known mother of Pepi II – were discovered in the 1999–2000 excavation season at Saqqara, which demonstrate that she also married Merenre after Pepi I's death and became this king's chief wife.A. Labrousse and J. Leclant, ""Les reines Ânkhesenpépy II et III (fin de l'Ancien Empire): campagnes 1999 et 2000 de la MAFS"", Compte-rendu de l'Académie des inscriptions et belles-lettres/, (CRAIBL) 2001, pp.367–384 Pepi II would, therefore, be Pepi I's grandson while Merenre was, most likely, Pepi II's father since he is known to have married Pepi II's known mother, Queen Ankhesenpepi II. Neues Museum, Berlin His mother Ankhesenpepi II (Ankhesenmeryre II) most likely ruled as regent in the early years of his reign. An alabaster statuette in the Brooklyn Museum depicts a young Pepi II, in full kingly regalia, sitting on the lap of his mother. A glimpse of the personality of the pharaoh while he was still a child can be found in a letter he wrote to Harkhuf, a governor of Aswan and the head of one of the expeditions he sent into Nubia. Over his long life Pepi II had several wives, including:  Neith – She was the mother of Pepi's successor Merenre Nemtyemsaf II.Dodson, Aidan and Hilton, Dyan. Ankhesenpepi III She was the daughter of Merenre Nemtyemsaf I and hence a granddaughter of Pepi I.  Ankhesenpepi IV – The mother of King Neferkare according to texts in her tomb. Other scenes include the sed festival, a festival of the god Min and scenes showing Pepi executing a Libyan chieftain, who is accompanied by his wife and son. He is shown at a much smaller scale than his mother. The difference in size may refer to the time period when his mother served as a regent. The king is shown as a naked child. 2004. p 288,  It is then believed that he was in turn succeeded by the obscure pharaoh Neitiqerty Siptah, though according to popular tradition (as recorded by Manetho two millennia later) he was succeeded by Queen Nitocris, who would be the first female ruler of Egypt.Shaw, Ian. External links A Short History of Egypt Part I: From the Predynastic Period to the Old Kingdom Saqqara: Pyramid of Pepi 2, from LexicOrient    Category:23rd-century BC Pharaohs Category:22nd-century BC Pharaohs Category:Pharaohs of the Sixth Dynasty of Egypt Category:Ancient child rulers Category:Egyptian centenarians Category:Men centenarians Category:22nd-century BC deaths Category:Year of death uncertain"
EG-2008-5Z-00000546,2.0,"Vehicles went astray and the ambulances and walking-wounded left the perimeter  late at  Kœnig put the fort under the command of Amilakhvari, the Foreign Legion commander and left the fort at the head of the column in his Ford, driven by Susan Travers, an Englishwoman, the only female member of French Foreign Legion (and one of several women, mostly British, present at the siege)."
EG-2005-5#-06480103,1.0,"Tearing it down would cost only a fraction of the funds required for ""continually combating the dam's consequential damage"" and 500,000 hectares of fertile land could be reclaimed from the layers of mud on the bed of the drained reservoir.Professor Fouad Ibrahim, an Egyptian geoscientist teaching in Germany in a 1982 article quoted by Peter Wald:""25 Years Later:The Aswan High Dam Has Proven its Worth"", Development and Cooperation 2/96, p.20–21  Periodic floods and droughts have affected Egypt since ancient times. The Nubians were resettled in twenty five planned villages that included schools, medical facilities, and other services, including piped water and some electrification."
EG-2005-5#-06710203,2.0,"A school for girls was founded in 1943, and by 1948 it had 44 students.Khalidi, 1992, p.421  In the  1922 census of Palestine conducted by the British Mandate authorities, Yebna had a population of 1,791 inhabitants; all Muslims,Barron, 1923, Table V, Sub-district of Gaza, p.  8 increasing in the 1931 census to 3,600 inhabitants; 2 Jews, 7 Christians, 1 Bahai, and 3,590 Muslims, in a total of 794 houses.Mills, 1932, p.  6."
