DHSID_EA,asset_index
MM-2016-7#-00000353,-0.8927862585586428
MM-2016-7#-00000054,1.5011691272551686
MM-2016-7#-00000145,0.5223124995767185
MM-2016-7#-00000178,0.6934285357337128
MM-2016-7#-00000388,2.1844482331348347
MM-2016-7#-00000133,1.35533964071595
MM-2016-7#-00000275,1.032874841406637
MM-2016-7#-00000374,0.1623503562742284
MM-2016-7#-00000167,0.3253305414761814
MM-2016-7#-00000377,1.601520455734593
MM-2016-7#-00000364,1.8975895023387208
MM-2016-7#-00000263,0.6679546299319523
MM-2016-7#-00000021,1.6091282786191206
MM-2016-7#-00000280,0.726699093955849
MM-2016-7#-00000244,0.7237767982335924
MM-2016-7#-00000393,1.677580252764879
MM-2016-7#-00000436,1.3164225857785945
MM-2016-7#-00000414,2.05406861341327
MM-2016-7#-00000302,0.2714938589626002
MM-2016-7#-00000040,0.233647855188266
MM-2016-7#-00000442,1.958521846569812
MM-2016-7#-00000257,1.5486098650794409
MM-2016-7#-00000306,-0.7256061894929726
MM-2016-7#-00000270,2.9246380866459627
MM-2016-7#-00000307,1.5920623079439458
MM-2016-7#-00000011,0.3413172280616551
MM-2016-7#-00000081,1.7441661611612735
MM-2016-7#-00000039,0.2575673485324797
MM-2016-7#-00000047,0.9180296493408376
MM-2016-7#-00000171,0.3113064213452775
MM-2016-7#-00000332,1.5781321039413845
MM-2016-7#-00000358,-0.0052151889738692
MM-2016-7#-00000191,0.8862722385725481
MM-2016-7#-00000019,2.1247034102415
MM-2016-7#-00000041,2.125979679619961
MM-2016-7#-00000266,1.3470858923318552
MM-2016-7#-00000120,1.3830120917906306
MM-2016-7#-00000093,1.5370114265220591
MM-2016-7#-00000092,0.1117879879516328
MM-2016-7#-00000294,1.511942844746875
MM-2016-7#-00000090,0.5844395619726211
MM-2016-7#-00000421,1.8783678178180967
MM-2016-7#-00000170,2.085963600008711
MM-2016-7#-00000189,0.4874891500355794
MM-2016-7#-00000026,2.019220449589052
MM-2016-7#-00000360,2.006682946634263
MM-2016-7#-00000296,0.0248044263824674
MM-2016-7#-00000346,-0.3045291529317301
MM-2016-7#-00000074,2.2266276502271616
MM-2016-7#-00000419,-0.1286716129975917
MM-2016-7#-00000422,1.792326598428254
MM-2016-7#-00000207,1.6331870156809876
MM-2016-7#-00000209,1.1470183010927175
MM-2016-7#-00000119,2.3491937067608504
MM-2016-7#-00000432,1.8729020169881507
MM-2016-7#-00000147,2.042982385607416
MM-2016-7#-00000007,0.4472832256896168
