DHSID_EA,women_edu
SN-2015-7Z-00000028,6.6
SN-2012-6Z-00000031,1.0294117647058822
SN-2015-7Z-00000018,3.1818181818181817
SN-2010-6#-00000174,3.4782608695652173
SN-2005-4Z-00000051,1.48
SN-2012-6Z-00000188,4.035714285714286
SN-2012-6Z-00000131,3.928571428571429
SN-2008-5Z-00000063,1.3015873015873016
SN-2012-6Z-00000130,1.6666666666666667
SN-2010-6#-00000190,8.431818181818182
SN-2015-7Z-00000004,8.5
SN-2017-7Z-00000297,7.583333333333333
SN-2018-8#-00000035,6.0701754385964914
SN-2005-4Z-00000372,0.3
SN-2018-8#-00000001,9.055555555555555
SN-2015-7Z-00000002,7.041666666666667
SN-2012-6Z-00000049,4.547619047619048
SN-2010-6#-00000163,5.705882352941177
SN-2012-6Z-00000194,5.454545454545454
SN-2005-4Z-00000358,0.2051282051282051
SN-2018-8#-00000065,6.098360655737705
SN-2005-4Z-00000020,3.191489361702128
SN-2010-6#-00000064,5.2727272727272725
SN-2010-6#-00000373,6.653061224489796
