DHSID_EA,relevance_score,most_relevant_sentences
KH-2000-4#-00000440,1.0,The disparate condition of the economy led to neglect of the extensive network of irrigation systems as well.
KH-2014-7#-00000571,1.0,"The topography includes wetlands, such as the Xe Khaman and the Xe Xou Rivers, as well as freshwater lakes and pools."
KH-2014-7#-00000448,1.0,"The scheme diverts water from the Nam Theun, a tributary of the Mekong River, to the Xe Bang Fai River, enabling a generation capacity of , from a  difference in elevation between the reservoir and the power station. The dam also marked a return by the World Bank to funding large-scale infrastructure, after a decade-long hiatus."
KH-2014-7#-00000571,2.0,"Infrastructure is poorly developed, with few having access to clean water and sanitation as of 2000, and the literacy rate is extremely low."
KH-2014-7#-00000551,1.0,"Below the falls in the calmer waters of the Mekong the fresh water dolphins can be seen. The Center for Protection and Conservation of freshwater dolphins is on the Cambodian border. These freshwater dolphins are known locally as pakha in Lao, and are found only on this particular stretch of the Mekong River. The museum has few artifacts, but many old documents, three old Dong Son bronze drums, 7th century lintels made of sandstone, textile and jewelry collections including items such as iron ankle bracelets, ivory ear plugs, musical instruments, a stele in Thai script (15th to 18th century), a water jar of 11th or 12th century vintage, a small Shiva linga, a model of Wat Phu Champasak, Buddha images, and American weaponry."
KH-2010-6#-00000462,1.0,"The changes in religious beliefs, also about ancient engineering plans for public utilities, such roads and large scale irrigation projects to support the city's population."
KH-2014-7#-00000439,1.0,"The municipality was lauded for its efforts to curb greenhouse gas emissions, by means of recycling efforts and transport initiatives."
KH-2005-5#-00000004,1.0,"Sixth Form Centre  Auditorium called the Khunying Sumanee Memorial Hall, seating 5,800 people  A Recital Hall located in the Music Department  Music School   Learning support zone   Junior innovation centre   A professional dance studio   Interactive white boards in every classroom  Fully equipped computer suites (Apple Mac and PC)  Three gymnasiums  Gymnastics hall   Three tennis courts  Two sports fields (one with running track)  Three outdoor playgrounds  Climbing   Aquatics centre – including learners’ pool, junior pool (also used for water polo) and championship pool with electronic racing blocks and scoreboard  Two dining room/canteen   Indoor running track  Student body As of 2017 the school had 1,600 students."
KH-2005-5#-00000470,2.0,"After the Mekong's waters crest — when its downstream channels can handle the volume of water — the flow reverses, and water flows out of the engorged lake. The Lake functions as a natural flood water reservoir for the Mekong system as a whole and therefore is an important source of water for the Mekong Delta during the dry season."
KH-2000-4#-00000470,1.0,The main water source is the Mun river.
