DHSID_EA,women_edu
KE-2014-7#-00000842,10.11111111111111
KE-2008-5#-00000390,6.619047619047619
KE-2014-7#-00000055,15.0
KE-2014-7#-00001244,11.6
KE-2008-5#-00000002,10.758620689655173
KE-2014-7#-00000218,13.235294117647058
KE-2015-7Z-00000002,8.777777777777779
KE-2014-7#-00000051,8.875
KE-2014-7#-00000008,9.066666666666666
KE-2014-7#-00000027,9.470588235294118
KE-2015-7Z-00000015,11.28
KE-2014-7#-00000056,12.0625
KE-2014-7#-00001315,8.380952380952381
KE-2014-7#-00000795,1.5294117647058822
KE-2015-7Z-00000104,12.352941176470589
KE-2014-7#-00001407,10.130434782608695
KE-2008-5#-00000036,14.52
KE-2014-7#-00000615,4.9523809523809526
KE-2008-5#-00000116,6.666666666666667
KE-2014-7#-00000053,8.208333333333334
KE-2014-7#-00001243,9.318181818181818
KE-2014-7#-00000038,14.125
KE-2015-7Z-00000001,9.0
KE-2014-7#-00000198,8.9
KE-2014-7#-00001312,10.88888888888889
KE-2014-7#-00001188,12.375
KE-2008-5#-00000077,8.72
KE-2008-5#-00000221,13.285714285714286
KE-2008-5#-00000319,7.1875
KE-2015-7Z-00000098,10.8125
KE-2008-5#-00000276,11.964285714285714
KE-2014-7#-00000010,8.894736842105264
KE-2014-7#-00000172,8.6875
KE-2014-7#-00000001,10.142857142857142
KE-2014-7#-00001141,8.352941176470589
KE-2008-5#-00000168,15.333333333333334
KE-2008-5#-00000263,9.0
KE-2015-7Z-00000026,8.75
KE-2014-7#-00000619,10.823529411764708
KE-2014-7#-00001404,10.0
KE-2014-7#-00000633,10.0
KE-2014-7#-00000776,0.3529411764705882
KE-2008-5#-00000173,8.384615384615385
KE-2014-7#-00001523,7.423076923076923
KE-2014-7#-00000158,11.833333333333334
KE-2014-7#-00000120,11.363636363636363
KE-2014-7#-00000201,12.333333333333334
KE-2008-5#-00000336,10.153846153846152
KE-2014-7#-00000569,10.454545454545457
KE-2014-7#-00000006,11.411764705882351
KE-2015-7Z-00000005,10.105263157894736
KE-2014-7#-00001402,9.526315789473683
KE-2008-5#-00000360,0.2272727272727272
KE-2014-7#-00000034,12.428571428571429
KE-2014-7#-00000534,11.5
KE-2008-5#-00000073,0.8181818181818182
KE-2014-7#-00001507,5.647058823529412
KE-2014-7#-00000536,9.2
KE-2014-7#-00000784,0.0
KE-2014-7#-00000217,11.615384615384617
KE-2008-5#-00000060,7.0
KE-2008-5#-00000259,12.142857142857142
KE-2014-7#-00000425,7.28
KE-2008-5#-00000229,6.4375
KE-2008-5#-00000053,6.611111111111111
KE-2014-7#-00001612,7.466666666666667
KE-2014-7#-00000941,11.916666666666666
KE-2008-5#-00000380,8.75
KE-2014-7#-00001524,7.470588235294118
KE-2014-7#-00000659,9.0
KE-2008-5#-00000023,7.9
KE-2014-7#-00000821,7.555555555555555
KE-2014-7#-00000216,10.0625
KE-2008-5#-00000142,13.0
KE-2014-7#-00001408,12.761904761904765
KE-2015-7Z-00000017,11.0
KE-2014-7#-00000233,10.733333333333333
KE-2014-7#-00000639,11.157894736842104
KE-2008-5#-00000243,10.875
KE-2014-7#-00000423,
KE-2014-7#-00000121,7.384615384615385
KE-2008-5#-00000325,13.571428571428571
KE-2015-7Z-00000197,10.708333333333334
KE-2014-7#-00001398,9.6875
KE-2008-5#-00000046,7.5625
KE-2014-7#-00000455,5.296296296296297
KE-2014-7#-00001561,6.133333333333334
KE-2014-7#-00000235,8.772727272727273
KE-2008-5#-00000085,0.0
KE-2014-7#-00001396,9.708333333333334
KE-2008-5#-00000363,6.482758620689655
KE-2008-5#-00000164,11.125
KE-2014-7#-00001582,9.88
KE-2008-5#-00000007,16.2
KE-2014-7#-00001357,9.7
KE-2014-7#-00000040,9.15
KE-2008-5#-00000366,12.083333333333334
KE-2008-5#-00000022,15.11111111111111
KE-2014-7#-00001255,8.807692307692308
KE-2014-7#-00001419,11.944444444444445
KE-2014-7#-00000009,8.538461538461538
KE-2014-7#-00001091,0.4375
