DHSID_EA,women_edu
MZ-2009-5#-00000073,1.2745098039215683
MZ-2011-6#-00000108,3.0
MZ-2018-7Z-00000401,10.366666666666667
MZ-2018-7Z-00001102,9.63157894736842
MZ-2015-7#-00000042,12.193548387096774
MZ-2015-7#-00000084,8.472222222222221
MZ-2018-7Z-00000905,6.27027027027027
MZ-2018-7Z-00000210,1.736842105263158
MZ-2018-7Z-00000505,7.727272727272727
MZ-2011-6#-00000477,4.948717948717949
MZ-2009-5#-00000186,3.2580645161290325
MZ-2015-7#-00000304,8.09375
MZ-2018-7Z-00000813,2.730769230769231
MZ-2009-5#-00000162,2.3548387096774195
MZ-2015-7#-00000092,5.392857142857143
MZ-2009-5#-00000219,1.7906976744186047
MZ-2009-5#-00000027,3.064516129032258
MZ-2009-5#-00000048,3.3773584905660377
MZ-2009-5#-00000076,1.9069767441860463
MZ-2009-5#-00000106,3.72093023255814
MZ-2011-6#-00000400,3.411764705882353
MZ-2015-7#-00000045,3.074074074074074
MZ-2011-6#-00000405,8.107142857142858
MZ-2011-6#-00000418,3.3181818181818183
MZ-2018-7Z-00000817,8.37037037037037
MZ-2011-6#-00000286,6.947368421052632
MZ-2011-6#-00000291,5.777777777777778
MZ-2011-6#-00000300,2.764705882352941
MZ-2015-7#-00000070,2.896551724137931
MZ-2011-6#-00000306,8.636363636363637
MZ-2015-7#-00000229,7.523809523809524
MZ-2011-6#-00000314,5.655172413793103
MZ-2018-7Z-00000619,7.821428571428571
MZ-2018-7Z-00000621,4.695652173913044
MZ-2011-6#-00000523,7.346153846153846
MZ-2011-6#-00000529,5.681818181818182
MZ-2018-7Z-00001012,7.708333333333333
MZ-2011-6#-00000541,4.9523809523809526
MZ-2011-6#-00000344,5.53125
MZ-2015-7#-00000029,5.454545454545454
MZ-2011-6#-00000265,1.2962962962962965
MZ-2011-6#-00000355,0.4285714285714285
MZ-2011-6#-00000368,3.25
MZ-2018-7Z-00000717,2.0476190476190474
MZ-2015-7#-00000291,1.375
MZ-2018-7Z-00000612,3.130434782608696
MZ-2009-5#-00000090,3.333333333333333
MZ-2011-6#-00000250,1.7692307692307692
MZ-2011-6#-00000253,6.633333333333334
MZ-2009-5#-00000165,6.959183673469388
MZ-2011-6#-00000551,12.296296296296296
MZ-2011-6#-00000330,9.958333333333334
MZ-2011-6#-00000548,12.6
MZ-2015-7#-00000055,11.0
MZ-2009-5#-00000164,5.8474576271186445
MZ-2015-7#-00000139,6.95
MZ-2011-6#-00000553,13.846153846153848
