DHSID_EA,water_index
KY-2012-6#-00000235,4.84
KY-2012-6#-00000065,3.8333333333333335
KY-2012-6#-00000016,5.0
KY-2012-6#-00000069,5.0
KY-2012-6#-00000281,5.0
KY-2012-6#-00000003,4.6923076923076925
KY-2012-6#-00000018,5.0
KY-2012-6#-00000063,3.24
KY-2012-6#-00000142,1.3076923076923077
KY-2012-6#-00000012,4.923076923076923
KY-2012-6#-00000166,2.230769230769231
KY-2012-6#-00000216,5.0
KY-2012-6#-00000071,3.4166666666666665
KY-2012-6#-00000024,5.0
KY-2012-6#-00000153,1.3076923076923077
KY-2012-6#-00000081,4.833333333333333
KY-2012-6#-00000083,5.0
KY-2012-6#-00000084,4.6923076923076925
KY-2012-6#-00000237,4.961538461538462
KY-2012-6#-00000288,5.0
KY-2012-6#-00000182,2.8846153846153846
KY-2012-6#-00000026,4.807692307692308
KY-2012-6#-00000191,4.923076923076923
