DHSID_EA,asset_index
LS-2014-7#-00000292,-1.5953426007890754
LS-2004-4#-00000301,
LS-2009-6#-00000014,0.0090267843248057
LS-2009-6#-00000250,-0.1935251978114274
LS-2004-4#-00000309,
LS-2009-6#-00000207,-2.849610277016405
LS-2014-7#-00000127,-0.6737885497517576
LS-2009-6#-00000227,-1.1988107266535497
LS-2009-6#-00000229,-1.7219425976875262
LS-2014-7#-00000120,-1.2939025319143025
LS-2004-4#-00000338,
LS-2014-7#-00000144,-3.175151004374169
LS-2009-6#-00000087,0.407772899669082
LS-2009-6#-00000182,0.2648182239257721
LS-2009-6#-00000112,0.2205137497505258
LS-2009-6#-00000034,-0.0840071169473277
LS-2014-7#-00000223,-1.5663919229700871
LS-2009-6#-00000211,-2.878993687045245
LS-2004-4#-00000195,
LS-2014-7#-00000047,0.6357514672042333
LS-2004-4#-00000234,
LS-2004-4#-00000114,
