DHSID_EA,relevance_score,most_relevant_sentences
CD-2007-5#-00000144,1.0,In April 2002 a mutiny by 21 government troops demanding payment of their salaries led to power being cut from the Moukoukoulou dam. On 29 July 2018 the SNE was dissolved and its assets and staff were transferred to the new limited company Energie Electrique du Congo (E2C).
CD-2007-5#-00000035,2.0,Defeat of self-defense groups and aftermath  On 26 December 2019 members of militia tried to force traders to pay tax for sale of Christmas toys.
CD-2007-5#-00000217,1.0,"The development funding will be provided by Clean-Seas, with borrowed money from ""development partners""."
CD-2007-5#-00000123,2.0,"Strategically positioned and central on a geographical map of the continent of Africa, at the confluence of the Lualaba River and Congo River, Kisangani is the inception and terminus point of river traffic between east and west of DR Congo, playing a major economic role in the '5 Chantiers' economic recovery and redevelopment of the Democratic Republic of the Congo (DRC). During the holidays, the young people enjoy the school holidays by engaging in part-time jobs, learning earlier on how to earn money and gaining family budgetary skills, thus adding to the family income. The decision-making powers of the executive committee cover, in particular, the awarding of contracts or grants, the management of human and financial resources, supplies and buildings. Currently, the university's income is derived from student fees (49 percent) and government subsidies (51 percent), but university management reports that the current income level is insufficient for effective operation."
CD-2013-6#-00000078,1.0,"Almost all (98%) of the Tanganyika cichlids are endemic to the lake and it is thus an important biological resource for the study of speciation in evolution. That is, many species of Tanganyikan cichlid with specialized diets showed opportunistic, episodic exploitation of Stolothrissa tanganicae and Limnothrissa miodon when prey concentrations were unusually high.Their breeding behavior fall into two main groups, the substrate spawners (often in caves or rock crevices) and the mouthbrooders.Schliewen, U. The initiative is attempting to monitor the resources and state of the lake, set common criteria for acceptable level of sediments, pollution, and water quality in general, and design and establish a lake basin management authority."
CD-2013-6#-00000466,1.0,"Forestry Six forest units of installation (UFA) are in the course of exploitation by several companies, of which Processing industry of the wood of Likouala (ITBL) and Likouala-Timber."
CD-2013-6#-00000412,2.0,"The promoters and fighters received over half of the US closed-circuit revenue, generating an income of at least $30 million for the promoters and fighters; Ali and Foreman were paid $5 million each."
CD-2007-5#-00000059,2.0,"Finance was in charge of accounting for income and expenditure and tracking the public debt. It was also charged with overseeing the exploitation of the Congo's natural resources and plantations. However, with little financial means the Free State mainly relied on local elites to rule and tax the vast and hard-to-reach Congolese interior. District officials' salaries were reduced to a bare minimum, and made up with a commission payment based on the profit that their area returned to Leopold."
CD-2013-6#-00000017,2.0,"There are enormous money changing outlets for local and international money, such as Soficom and Western Union."
CD-2013-6#-00000025,1.0,"It had its origins in the Équateur District of the Congo Free State, the private property of King Leopold II of Belgium."
CD-2013-6#-00000198,1.0,The mining resource also includes iron deposits at Bakala.
CD-2007-5#-00000125,1.0,"University of Kinshasa, July 2003  Source book for the inland fishery resources of Africa, Vol."
CD-2013-6#-00000508,2.0,"""Case Studies : Recovery of Gas from Lake Kivu – The Goats of Rwanda"" , Added Value Engineering Consultants, accessed 4 May 2007 As far as large-scale exploitation of this resource is concerned, the Rwandan government has negotiated with a number of parties to produce methane from the lake."
CD-2007-5#-00000064,1.0,"Being so close to Lake Edward, the villages that are within the area often rely on the fish, specifically tilapia, to support their families with food and money."
CD-2013-6#-00000506,2.0,"State Department, Zaire Desk, circa 1985  Construction of the Inga–Shaba Project provided the Ministry of Energy and the Société nationale d'électricité (SNEL), with the means to promote further development activity throughout Zaire, by attracting potential investors and overseas firms; however, there have been suggestions that well-placed officials in the Mobutu government may have accepted gratuities at various critical junctures during the construction phase.Nzongola-Ntalaja, G., 2002, and Kwitny, J.,1984  As the Republic became more indebted to overseas financial entities, the Inga–Shaba Project ultimately accounted for approximately 20% of the former Zaire's debt burden, the total amount of which was $5 billion at the time, according to a variety of credible sources."
CD-2013-6#-00000120,1.0,"They live mainly through subsistence farming and hunting, with some river commerce."
CD-2013-6#-00000280,1.0,"There is a radio transmitter there for communication with Kinshasa, and the transfer of money."
CD-2013-6#-00000179,2.0,"Not only does it provoke malnutrition and poor diets in remote regions, but it is also at the origin of food prices raise.Alinovi; Hemrich;Russo, Addressing Food Insecurity in Fragile States: case studies from the Democratic Republic of the Congo, Somalia and Sudan, 2007   Politics  Walikale Territory is represented in the National Assembly by two deputies: Elysée Munembwe (ARC) Juvenal Munubo (UNC)   Umoja Wetu, Kimya II and Amani Leo  After the Congolese wars, Walikale territory had known a period of relative calm: surely, armed groups' activities had not ceased, ""food lootings"" were still frequent, and armed groups benefited from the central state’s ignorance of the region to continue their mining exploitation activities and to extend their local power."
CD-2007-5#-00000174,1.0,"The sanctuary also acts as a mouthpiece for conservation efforts in DRC by educating thousands of Congolese visitors each year about the value of Congo's natural history, in particular the bonobo – their unique Congolese inheritance."
CD-2013-6#-00000120,1.0,"They live mainly through subsistence farming and hunting, with some river commerce."
