DHSID_EA,relevance_score,most_relevant_sentences
PH-2017-7#-00000435,1.0,Facilities The wetland features bird-watching classroom and viewing platforms.
PH-2008-5#-00000004,1.0,"The University of the Philippines (UP, the national state university) Marine Science Institute (MSI) disapproved of the laying of crushed dolomite sand, saying that it will not improve the water quality in Manila Bay, and that continuous replenishment of the sand will be expensive. Undersecretary Antiporda disapproved of the suggestion of the UP Marine Science Institute, calling them paid hacks, and that being a state university, the state should not be paying them. Laura David, the director of UP MSI, said that the university charged the government just over 364 million pesos."
PH-2017-7#-00000435,1.0,The fourth floor of the building houses the Taipei Language Institute's Taichung campus.
PH-2017-7#-00000629,1.0,Among the dead were a patient being transported and his wife.
PH-2008-5#-00000004,1.0,"It will contain a school, church, library, skate park and an e-sports arena."
PH-2008-5#-00000138,2.0,The UAAP Season 50 basketball tournaments involved 23 teams from the eight member schools that played two rounds of elimination games in the University Athletic Association of the Philippines (UAAP) in the 1987–88 school year. The Loyola Center inside the Ateneo campus in Quezon City was the venue for the women's and boys' tournaments.
PH-2003-4#-00000576,1.0,"Located at the central part of the city, the district is a significant center of finance, education, culture, and commerce. 260px|thumb|Aerial view of Ermita District facing the Manila Bay It also became known as the university district, containing the campuses and dormitories of the Philippine Normal University,pnu.edu.ph University of the Philippines, the Ateneo de Manila, Adamson University, the Assumption College and St. Paul College. The wife and four children of future President Elpidio Quirino were murdered in Ermita, as was Supreme Court Associate Justice Anacleto Diaz. Commercial centers Ermita is really a shopping destination for Manila's upper and middle-class families and for students studying in the University Belt. Other sites of interest in Ermita include: National Museum of Fine Arts  National Museum of Anthropology National Museum of Natural History National Library of the Philippines National Archives of the Philippines Insurance Commission Quirino Grandstand Manila Doctors Hospital Manila Ocean Park Liwasang Bonifacio Arroceros Forest Park Metropolitan Theater Manila Hotel The Masonic Temple of Ermita Philippine Independent Church  San Vicente de Paul Church Ermita Church Philippine General Hospital, the country's largest hospital Medical Center Manila  Education A number of educational institutions are also found in Ermita, including: University of the Philippines, Manila Adamson University Emilio Aguinaldo College Santa Isabel College Manila Philippine Normal University Technological University of the Philippines Universidad de Manila (formerly the City College of Manila) Manila Science High School  Araullo High School  Barangays  Ermita is made up of 13 Barangays numbered 659, 659-A, 660, 660-A, 661, 663, 663-A, 664, 666, 667, 668, 669, and 670."
PH-2003-4#-00000782,1.0,"Kidnappings   On 22 September 2015, Kjartan Sekkingstad, age 56, from Sotra, Norway, was abducted by Abu Sayyaf Islamist guerrillas from a high-end tourist resort on Samal Island, along with 2 Canadian men, John Ridsdel, age 68, and Robert Hall, age 67, and a Filipina woman, Marites Flor, Hall’s girlfriend."
PH-2017-7#-00000328,7.0,"See also  List of Jesuit schools  References  External links  Official website  Category:Chinese-language schools in Metro Manila Category:Boys' schools in the Philippines Category:Catholic elementary schools in Metro Manila Category:Catholic secondary schools in Metro Manila Category:International Baccalaureate schools in the Philippines Category:Schools in Calamba, Laguna Category:Schools in San Juan, Metro Manila Category:Jesuit schools in the Philippines"
PH-2017-7#-00001057,1.0,"As of October 2013, The Del Monte Airfield is closed to general aviation, but ultralight aircraft, paramotor aircraft from paramotor flying school of Kampo Juan eco resort, and radio controlled aircraft enthusiasts from nearby Cagayan de Oro city use the airfield with the approval of the Del Monte management."
PH-2008-5#-00000521,1.0,"Then, Rajah Humabon and his queen were baptized into the Catholic faith, taking the Christian names Carlos, in honor of King Charles of Spain, and Juana, in honor of King Charles' mother. Usually, during the re-enactment, Filipino celebrities, especially of Cebuano origin, play Lapu-Lapu, his wife Reyna Bulakna, and Ferdinand Magellan."
PH-2017-7#-00000435,2.0,"This was realised in the eventual closure of all European and therefore Christian schools and churches in Taiwan, the opening of Confucian temples and the institution of the Confucian civil service exams to coincide with the implemented Confucian education system."
