DHSID_EA,asset_index,sanitation_index,water_index,women_edu
TD-2014-7#-00000491,-1.2083643900371566,2.6,4.04,3.0
TD-2014-7#-00000089,-2.484313309153635,1.6666666666666667,2.8,0.4137931034482758
TD-2014-7#-00000481,-2.260940244842119,1.5333333333333334,3.0,0.1333333333333333
TD-2014-7#-00000625,-0.7872213915370301,2.5416666666666665,4.875,2.833333333333333
TD-2014-7#-00000112,-2.9861857171306863,1.0,2.6818181818181817,0.0
TD-2014-7#-00000617,-2.349130164818098,1.3,3.5,2.0357142857142856
TD-2014-7#-00000625,-0.7872213915370301,2.5416666666666665,4.875,2.833333333333333
TD-2014-7#-00000179,-1.143901178868043,2.5,3.7,0.0
TD-2014-7#-00000112,-2.9861857171306863,1.0,2.6818181818181817,0.0
TD-2014-7#-00000112,-2.9861857171306863,1.0,2.6818181818181817,0.0
TD-2014-7#-00000270,-3.1983128636217275,1.0,2.269230769230769,0.0
TD-2014-7#-00000511,-2.5063253325659978,1.0333333333333334,3.733333333333333,0.2727272727272727
TD-2014-7#-00000554,-0.3850294463019379,2.36,4.04,7.904761904761905
TD-2014-7#-00000184,-1.4557958975181329,1.761904761904762,4.227272727272728,2.875
TD-2014-7#-00000093,-1.280612898780575,1.4210526315789471,4.894736842105263,4.894736842105263
TD-2014-7#-00000480,-1.5757759751734843,1.9,4.1,3.928571428571429
TD-2014-7#-00000100,-0.748759654288729,2.2,4.7,0.9047619047619048
TD-2014-7#-00000157,-1.164721716565751,2.3,4.4,3.5789473684210527
TD-2014-7#-00000341,-2.757657930160848,1.0,3.2,1.5
TD-2014-7#-00000343,-2.403016862328628,1.0,4.0,0.1481481481481481
TD-2014-7#-00000130,-2.662310556451412,1.0,3.3793103448275863,0.0
TD-2014-7#-00000480,-1.5757759751734843,1.9,4.1,3.928571428571429
TD-2014-7#-00000592,-0.4314148387399719,2.5,4.75,4.2
TD-2014-7#-00000489,-2.473527043775008,1.1666666666666667,3.2,0.2
TD-2014-7#-00000048,0.547872249344289,3.083333333333333,4.583333333333333,4.696969696969697
TD-2014-7#-00000261,-2.346582235072513,1.0,3.4285714285714284,0.0
TD-2014-7#-00000184,-1.4557958975181329,1.761904761904762,4.227272727272728,2.875
TD-2014-7#-00000288,1.272886154248826,2.8,4.68,3.702702702702703
TD-2014-7#-00000573,-1.311484819308906,1.92,3.08,3.6
TD-2014-7#-00000213,1.484516802486778,2.84,4.8,7.8125
TD-2014-7#-00000081,-1.01651167892735,2.04,3.76,6.6
TD-2014-7#-00000325,0.422687268705025,2.64,4.44,7.695652173913044
TD-2014-7#-00000383,0.2721608405790363,2.75,4.5,5.842105263157895
TD-2014-7#-00000442,0.2428437113205455,2.739130434782609,4.521739130434782,5.08
TD-2014-7#-00000463,-0.3865110525614933,2.5,4.590909090909091,1.64
TD-2014-7#-00000493,-0.9061418693924668,2.28,4.24,1.3103448275862069
TD-2014-7#-00000119,-2.069548356009323,1.8,3.0,5.741935483870968
TD-2014-7#-00000625,-0.7872213915370301,2.5416666666666665,4.875,2.833333333333333
TD-2014-7#-00000276,-2.13538250735497,1.3461538461538465,3.5384615384615383,1.2173913043478262
TD-2014-7#-00000480,-1.5757759751734843,1.9,4.1,3.928571428571429
TD-2014-7#-00000508,-2.35107360686436,1.5714285714285714,3.1333333333333333,1.6111111111111112
TD-2014-7#-00000243,-2.5548915366248828,1.0,3.8,0.0
TD-2014-7#-00000341,-2.757657930160848,1.0,3.2,1.5
TD-2014-7#-00000322,-1.935177269303951,1.28,4.0,0.5238095238095238
TD-2014-7#-00000093,-1.280612898780575,1.4210526315789471,4.894736842105263,4.894736842105263
TD-2014-7#-00000480,-1.5757759751734843,1.9,4.1,3.928571428571429
TD-2014-7#-00000288,1.272886154248826,2.8,4.68,3.702702702702703
TD-2014-7#-00000062,-1.3132874213479409,1.96,4.56,2.32
TD-2014-7#-00000010,-0.6776255189615417,2.2,3.84,0.8275862068965517
TD-2014-7#-00000469,-2.484842932244087,1.12,3.56,0.0
TD-2014-7#-00000120,-0.5794470494671421,2.3043478260869565,4.541666666666667,0.95
TD-2014-7#-00000096,-3.2003897380467765,1.0666666666666669,2.066666666666667,1.434782608695652
TD-2014-7#-00000199,-2.0324607356973377,1.4,3.8,1.2272727272727273
TD-2014-7#-00000238,-2.437357588194077,1.2,3.333333333333333,3.821428571428572
TD-2014-7#-00000213,1.484516802486778,2.84,4.8,7.8125
TD-2014-7#-00000358,-2.3708363044341176,1.0333333333333334,3.5,2.225806451612903
TD-2014-7#-00000264,-0.8099270826022263,2.2,4.16,5.181818181818182
TD-2014-7#-00000539,-2.4921338328062124,1.0,3.36,1.3548387096774193
TD-2014-7#-00000579,-1.3912254896830856,2.0,3.88,3.4761904761904763
TD-2014-7#-00000383,0.2721608405790363,2.75,4.5,5.842105263157895
TD-2014-7#-00000305,-1.975460349528101,1.821428571428572,3.857142857142857,4.631578947368421
TD-2014-7#-00000157,-1.164721716565751,2.3,4.4,3.5789473684210527
TD-2014-7#-00000420,-3.74021181419519,1.0,1.0,0.8076923076923077
TD-2014-7#-00000002,-1.4302042516525786,2.0,4.714285714285714,1.84
TD-2014-7#-00000258,-2.4581501117372664,1.36,3.2,0.0476190476190476
TD-2014-7#-00000429,-1.6776283281556643,1.72,3.72,0.5555555555555556
TD-2014-7#-00000334,0.068285720453037,2.88,4.84,1.9285714285714288
TD-2014-7#-00000083,-0.3476853801742878,2.2,4.6,3.076923076923077
TD-2014-7#-00000579,-1.3912254896830856,2.0,3.88,3.4761904761904763
TD-2014-7#-00000449,-2.3989790004749127,1.0,3.88,0.2962962962962963
TD-2014-7#-00000386,-0.3729788592052994,2.4,4.04,7.260869565217392
TD-2014-7#-00000566,-3.643519580812612,1.1,1.0,0.3103448275862069
TD-2014-7#-00000468,-0.1817524554715954,2.347826086956522,5.0,6.535714285714286
TD-2014-7#-00000566,-3.643519580812612,1.1,1.0,0.3103448275862069
TD-2014-7#-00000187,-0.2062622805788576,2.4166666666666665,4.083333333333333,5.457142857142857
TD-2014-7#-00000513,-2.4446698197445165,1.1923076923076923,3.6538461538461537,2.357142857142857
TD-2014-7#-00000612,-0.6928824770003472,1.92,4.28,7.136363636363637
TD-2014-7#-00000341,-2.757657930160848,1.0,3.2,1.5
TD-2014-7#-00000341,-2.757657930160848,1.0,3.2,1.5
TD-2014-7#-00000353,1.4072433778774098,3.5454545454545454,4.909090909090909,3.6666666666666665
TD-2014-7#-00000563,-2.674580923455478,1.2,3.1333333333333333,1.0476190476190477
TD-2014-7#-00000295,0.8712028831596351,3.08,4.68,7.935483870967742
TD-2014-7#-00000384,-0.0827479163826769,2.608695652173913,4.521739130434782,6.217391304347826
TD-2014-7#-00000112,-2.9861857171306863,1.0,2.6818181818181817,0.0
TD-2014-7#-00000452,-2.60391453336342,1.0,3.6206896551724137,0.1666666666666666
TD-2014-7#-00000623,-2.0579246236849444,1.1785714285714286,4.714285714285714,0.0
TD-2014-7#-00000145,-2.4621668210362966,1.1666666666666667,3.0,0.5161290322580645
TD-2014-7#-00000512,-2.3492808391661386,1.1,4.0,0.0357142857142857
TD-2014-7#-00000397,-1.81770298325988,2.1379310344827585,3.0689655172413794,3.142857142857143
TD-2014-7#-00000604,-2.314788448766589,1.3793103448275863,3.2758620689655173,0.2580645161290322
TD-2014-7#-00000101,-1.118615407528146,2.0454545454545454,3.3181818181818183,6.851851851851852
TD-2014-7#-00000112,-2.9861857171306863,1.0,2.6818181818181817,0.0
TD-2014-7#-00000387,-1.982655485296149,1.35,3.9,0.2857142857142857
TD-2014-7#-00000555,-2.388987622227483,1.0,4.12,0.5555555555555556
TD-2014-7#-00000491,-1.2083643900371566,2.6,4.04,3.0
TD-2014-7#-00000567,-3.0225591897325934,1.0,2.6666666666666665,0.0
TD-2014-7#-00000423,-2.6967852409777286,1.0,3.25,0.0
TD-2014-7#-00000341,-2.757657930160848,1.0,3.2,1.5
TD-2014-7#-00000311,-2.3488315519555005,1.0666666666666669,3.5,1.0
TD-2014-7#-00000625,-0.7872213915370301,2.5416666666666665,4.875,2.833333333333333
TD-2014-7#-00000604,-2.314788448766589,1.3793103448275863,3.2758620689655173,0.2580645161290322
TD-2014-7#-00000270,-3.1983128636217275,1.0,2.269230769230769,0.0
TD-2014-7#-00000100,-0.748759654288729,2.2,4.7,0.9047619047619048
TD-2014-7#-00000311,-2.3488315519555005,1.0666666666666669,3.5,1.0
TD-2014-7#-00000296,-2.22358742026182,1.1071428571428572,3.571428571428572,1.7
TD-2014-7#-00000341,-2.757657930160848,1.0,3.2,1.5
TD-2014-7#-00000082,-2.0859541842065346,1.4210526315789471,3.631578947368421,1.85
TD-2014-7#-00000513,-2.4446698197445165,1.1923076923076923,3.6538461538461537,2.357142857142857
TD-2014-7#-00000592,-0.4314148387399719,2.5,4.75,4.2
TD-2014-7#-00000509,-1.7170463969213756,1.76,4.28,0.4814814814814814
TD-2014-7#-00000387,-1.982655485296149,1.35,3.9,0.2857142857142857
TD-2014-7#-00000480,-1.5757759751734843,1.9,4.1,3.928571428571429
TD-2014-7#-00000112,-2.9861857171306863,1.0,2.6818181818181817,0.0
TD-2014-7#-00000100,-0.748759654288729,2.2,4.7,0.9047619047619048
TD-2014-7#-00000083,-0.3476853801742878,2.2,4.6,3.076923076923077
TD-2014-7#-00000261,-2.346582235072513,1.0,3.4285714285714284,0.0
TD-2014-7#-00000477,-0.3765962429993198,2.24,4.56,8.261904761904763
TD-2014-7#-00000301,-1.1062173095493588,1.92,4.36,4.434782608695652
TD-2014-7#-00000509,-1.7170463969213756,1.76,4.28,0.4814814814814814
