DHSID_EA,asset_index,sanitation_index,water_index,women_edu
TJ-2017-7#-00000123,-0.1191607872504087,3.0,4.0,10.916666666666666
TJ-2012-6#-00000121,-0.7281261719639402,3.05,3.8,9.466666666666669
TJ-2017-7#-00000209,0.1865776587578125,3.0,2.863636363636364,11.617647058823527
TJ-2017-7#-00000008,2.079025708220091,3.727272727272727,5.0,10.607142857142858
TJ-2017-7#-00000317,2.0887127475148475,3.523809523809524,4.714285714285714,8.944444444444445
TJ-2012-6#-00000058,2.8743681045399545,4.25,5.0,8.666666666666666
TJ-2012-6#-00000259,-0.0894419753655178,2.5625,3.3125,10.533333333333331
TJ-2017-7#-00000236,-1.3717353960613137,3.0,1.9090909090909087,10.027027027027026
TJ-2017-7#-00000241,-1.5248902055272089,3.0,1.1428571428571428,8.454545454545455
TJ-2012-6#-00000349,0.5190435595611717,3.0,3.947368421052632,8.666666666666666
TJ-2017-7#-00000201,0.5372961862633677,3.391304347826087,3.608695652173913,10.21875
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2017-7#-00000037,2.555911571309534,4.2727272727272725,5.0,11.35483870967742
TJ-2012-6#-00000105,0.5946730970626362,3.1,4.8,10.620689655172416
TJ-2012-6#-00000116,-0.2702862412096803,3.0,4.8,8.025641025641026
TJ-2017-7#-00000207,-0.1613307437501818,3.0454545454545454,3.090909090909091,10.297297297297296
TJ-2017-7#-00000060,2.394302041606881,5.0,4.863636363636363,11.75
TJ-2012-6#-00000286,0.6064771390548315,3.0,4.142857142857143,9.19047619047619
TJ-2017-7#-00000325,3.026946667692425,5.0,5.0,13.071428571428571
TJ-2012-6#-00000260,0.0941603056362515,2.7,2.15,12.192307692307692
TJ-2017-7#-00000237,0.0097659109507704,3.0,4.454545454545454,10.551020408163266
TJ-2012-6#-00000258,1.394137931439326,3.1,3.85,11.416666666666666
TJ-2017-7#-00000004,2.843483144030014,5.0,4.9375,12.157894736842104
TJ-2017-7#-00000017,2.837817710462533,4.904761904761905,4.904761904761905,11.208333333333334
TJ-2012-6#-00000168,2.2777514442184805,4.5,3.75,10.266666666666667
TJ-2017-7#-00000144,0.9630714519344132,3.0,4.7727272727272725,11.580645161290322
TJ-2017-7#-00000077,1.6312332896935435,3.636363636363636,4.5,10.84
TJ-2012-6#-00000115,1.5957483148972784,3.8,3.85,9.87878787878788
TJ-2017-7#-00000199,1.165253354092556,3.136363636363636,4.2727272727272725,9.764705882352942
TJ-2017-7#-00000349,-0.327645055058035,2.9473684210526314,2.894736842105264,10.238095238095235
TJ-2017-7#-00000098,2.484158899829594,4.333333333333333,4.809523809523809,13.05
TJ-2012-6#-00000332,-0.9481138106728524,3.421052631578948,1.947368421052632,2.40625
TJ-2012-6#-00000292,1.9265968206825963,4.428571428571429,4.428571428571429,10.052631578947368
TJ-2017-7#-00000359,-1.5428243267932136,3.0,1.1363636363636365,11.96
TJ-2017-7#-00000105,0.7634243797857247,3.0,3.909090909090909,9.565217391304348
TJ-2012-6#-00000207,0.5282892305552177,3.0,5.0,9.933333333333334
TJ-2012-6#-00000102,1.6378183822019463,4.285714285714286,2.4285714285714284,9.615384615384617
TJ-2017-7#-00000006,2.890829978291104,5.0,5.0,13.238095238095235
TJ-2012-6#-00000269,-2.7800957177832566,1.8,1.6,10.588235294117649
TJ-2012-6#-00000022,3.095020448137097,4.866666666666666,5.0,13.31578947368421
TJ-2017-7#-00000019,2.7625027834129905,4.761904761904762,5.0,11.541666666666666
