DHSID_EA,women_edu
AM-2016-7#-00000308,10.93103448275862
AM-2016-7#-00000233,10.96
AM-2010-6#-00000216,12.48
AM-2016-7#-00000012,12.428571428571429
AM-2016-7#-00000108,9.352941176470589
AM-2010-6#-00000244,12.75
AM-2010-6#-00000115,10.636363636363637
AM-2016-7#-00000075,11.7
AM-2010-6#-00000252,11.88888888888889
AM-2016-7#-00000305,10.63157894736842
AM-2016-7#-00000234,11.290322580645162
AM-2016-7#-00000068,10.61904761904762
AM-2010-6#-00000007,12.818181818181818
AM-2016-7#-00000023,14.055555555555555
AM-2010-6#-00000307,11.5
AM-2016-7#-00000013,13.285714285714286
AM-2016-7#-00000062,12.4375
AM-2016-7#-00000193,12.6875
AM-2016-7#-00000048,14.0
AM-2016-7#-00000122,12.173913043478262
AM-2016-7#-00000009,13.666666666666666
AM-2016-7#-00000022,13.08
AM-2010-6#-00000040,11.444444444444445
AM-2010-6#-00000028,12.823529411764708
AM-2016-7#-00000157,11.357142857142858
AM-2010-6#-00000300,11.6
AM-2016-7#-00000184,10.8
AM-2016-7#-00000171,11.428571428571429
AM-2016-7#-00000237,10.894736842105264
AM-2016-7#-00000112,7.454545454545454
AM-2016-7#-00000008,13.8
AM-2016-7#-00000081,10.969696969696969
AM-2016-7#-00000153,10.22222222222222
AM-2016-7#-00000252,11.214285714285714
AM-2016-7#-00000288,10.529411764705882
AM-2016-7#-00000271,11.407407407407408
AM-2016-7#-00000089,11.375
AM-2010-6#-00000026,13.875
AM-2010-6#-00000049,12.25
AM-2010-6#-00000134,11.863636363636363
AM-2016-7#-00000274,11.666666666666666
AM-2016-7#-00000110,10.346153846153848
AM-2016-7#-00000044,12.64
AM-2010-6#-00000050,11.75
AM-2010-6#-00000009,12.11111111111111
AM-2010-6#-00000155,11.0
AM-2016-7#-00000021,13.392857142857142
AM-2016-7#-00000107,10.307692307692308
AM-2010-6#-00000075,10.428571428571429
AM-2016-7#-00000007,12.4
AM-2010-6#-00000163,12.142857142857142
AM-2016-7#-00000042,12.846153846153848
AM-2010-6#-00000184,12.047619047619047
AM-2016-7#-00000017,11.64
AM-2010-6#-00000012,12.714285714285714
AM-2010-6#-00000293,11.666666666666666
AM-2016-7#-00000192,12.08695652173913
AM-2010-6#-00000236,13.0
AM-2010-6#-00000060,11.695652173913045
AM-2016-7#-00000005,12.77777777777778
AM-2010-6#-00000168,11.333333333333334
