DHSID_EA,relevance_score,most_relevant_sentences
ID-2003-4#-35191012,3.0,"At other times during the year it is common to bathe a Parna Prahista statue or icon in the waters, and to take the water that has touched the artifact back home, to sprinkle on members of the family."
ID-2003-4#-14721527,1.0,"The entrance is connected to the Canberra Plaza via an elevated overhead bridge.|alt=|left]]  Canberra station is located in the eastern part of Sembawang, next to the residential town of Yishun and near Sungei Simpang Kiri river."
ID-2003-4#-51031011,3.0,Turtles and tortoises Asian leaf turtle Amboina box turtle Northern river terrapin Northern snake-necked turtle African spurred tortoise Red-footed tortoise  Lizards Komodo dragon  Asian water monitor Blue-tailed monitor  Gila monster Green iguana Rhinoceros iguana Sungazer Black-lined plated lizard Crowned forest dragon Weber's sailfin lizard Indonesian blue-tongued skink Leopard gecko Tokay gecko Lined gecko Kuhl's flying gecko  Snakes Green tree python Amethystine python  Timor python  Reticulated python  Burmese python  Boa constrictor Madagascar tree boa  Flat-nosed pitviper Malayan pit viper  Asian vine snake Papuan taipan King brown snake  King cobra  Ringed water cobra Chinese cobra  Javan spitting cobra California kingsnake Eastern kingsnake  Crocodiles Saltwater crocodile Slender-snouted crocodile Dwarf crocodile False gharial Spectacled caiman  Amphibian White-lipped tree frog Australian green tree frog Argentine horned frog  Invertebrates Mexican redknee tarantula  Events & Activities   Papua Rainforest Feeding.
ID-2003-4#-12751557,1.0,"The Bang Lang Dam (, , ), also known as the Pattani Dam (, , ), is a multi-purpose hydroelectric dam in the Bannang Sata District of Yala Province, Thailand. It was the first multi-purpose dam developed in Thailand's southern region. The dam impounds the Pattani River, creating the Bang Lang Reservoir. The dam and its accompanying power plant were developed as part of the Pattani Project. Description Bang Lang Dam is an earth core rockfill dam. Its reservoir has a maximum storage capacity of  with a catchment area of . The dam is considered multi-purpose supporting electricity generation, irrigation, flood control, fisheries and recreation activities. Power plant The dam's power plant has three hydroelectric Francis turbine-generating units, each with an installed capacity of 24 MW."
ID-2003-4#-33223514,1.0,"It is intended to improve the welfare of local farmers and fishermen while promoting an understanding of the lake's ecology. The 300-seat restaurant at Kampoeng Rawa floats in a small lake and serves Indonesian dishes using locally produced ingredients, including catfish, gourami, and tilapia. In preparation for the 2013 Visit Jateng campaign, in 2011 they began planning a complex which would include culinary tourism and water activities. In 2013, the ecologist Sudharto of Diponegoro University stated that the area around Rawa Pening had to be clear of all buildings, otherwise the water flow and ecosystem would be disturbed."
ID-2003-4#-53121024,2.0,"The water around the island is about 15 degrees Celsius in winter, when the water is coolest."
ID-2003-4#-73061013,2.0,Its reservoir holds  of water.
ID-2003-4#-12751557,2.0,"The temple priests perform the puja (rituals) daily, as well as during festivals  Abishegam or Thirumanjanam is the anointment of the idol with oils, sandalwood paste, milk, unguents and the like and then bathing it with water in an act of ritual purification."
ID-2003-4#-14723521,2.0,"The fresh water from a spring on the hill's slope served both as a bathing place for royalty and, at the base of a hill, a source of fresh water for the populace."
ID-2003-4#-14721527,1.0,"The station is named after Sungei Bedok, a small river within its vicinity."
ID-2003-4#-71721514,1.0,"The northern coastline is rockier and its waters contain more seagrass than spectacular coral. Ecologically, Bangka and its waters contain an abundance of biodiversity. Land animals include Javanese deer (Rusa timorensis), tarsier (Carlito syrichta - a nocturnal arboreal primate), common cuscus (Phalanger orientalis), Asian water monitor lizard (Varanus salvator) and wild boar (Sus scrofa). Dugongs are known to dwell and feed in waters off the island's coast. Many Bangka residents and the local tourism operators opposed the mining plan, fearing a full-scale mining operation and pollution would devastate the island's fragile ecosystem and destroy traditional livelihoods and eco-tourism. Divers warned that pollution from mining at Bangka would lead to the destruction of marine life and nearby marine tourism sites."
ID-2003-4#-14723521,1.0,See also  Food and drink prohibitions  List of coffeehouse chains  List of chicken restaurants  List of countries with organic agriculture regulation  List of shopping malls in Singapore  List of supermarket chains in Singapore  List of vegetarian restaurants  List of restaurants in Singapore  References  External links
ID-2003-4#-64061008,2.0,"The dam was completed in 1988 with the primary purpose of increasing water supply to the capital of Brunei, Bandar Seri Begawan."
ID-2003-4#-64061008,2.0,"The primary purpose of the dam is to increase water supply in Tutong and Brunei-Muara Districts by as much as  annually. It has a normal reservoir volume of , making it the largest water supply project in the country."
ID-2003-4#-12751557,2.0,"Abishegam or Thirumanjanam is anointment of the idol with oils, sandalwood paste, milk, unguents and the like and then bathing it with water in an act of ritual purification."
ID-2003-4#-32053030,1.0,"Mount Talagabodas or Mount Telagabodas (which means Mount of White Lake (refer to white crater lake) in Sundanese) is a stratovolcano in West Java, Indonesia. Fumaroles, mud pots and hot springs are found around the crater lake. Changes of the lake color occurred in 1913 and 1921. The diameter of crater lake is less than 2 km and lies at an altitude of 1,720 m or 1,020 m above Garut plains."
ID-2003-4#-32101010,2.0,"The clear spring water and ponds of Cigugur and Cibulan is a natural water swimmingpool which also the sanctuary of rare Kancra bodas fish, which are considered sacred fish among locals."
ID-2003-4#-53031011,1.0,"This allows traditional Indonesian fishermen to access parts of Ashmore for shelter, freshwater and to visit grave sites. Today, all the wells in the Territory are infected with cholera or contaminated and undrinkable."
ID-2003-4#-64061008,1.0,"He moved from Garang in the Temburong District to the Brunei River estuary, discovering Brunei. In 1578, Alonso Beltrán, a Spanish traveller, described it as being five stories tall and built on the water. Two men, F. F. Marriot and T. G. Cochrane, smelled oil near the Seria river in late 1926. Infectious disease has been prevented by public sanitation and improvement of drainage, and the provision of piped pure water to the population. It has  of territorial waters, and a  exclusive economic zone. The issue was reportedly settled in 2009, with Brunei agreeing to accept the border in exchange for Malaysia giving up claims to oil fields in Bruneian waters. Tutong is home to Tasek Merimbun, the country's largest natural lake."
ID-2003-4#-13031020,1.0,"Lake Diatas (, means: Upper Lake; Minangnese: Danau Diateh) is a lake in West Sumatra, Indonesia. This lake together with Lake Dibawah, are known as the Twin Lakes (Danau Kembar)."
ID-2003-4#-13031020,1.0,"Lake Dibawah (, means: Lower Lake; Minangnese: Danau Dibawah) is a lake in West Sumatra, Indonesia. This lake together with Lake Diatas, are known as the Twin Lakes (Danau Kembar)."
ID-2003-4#-32021002,1.0,"Along with the diversity of species, many different types of caves exist, such as plateau caves, coastal caves, raised coastal caves and alcoves, sea caves, fissure caves, collapse caves, and basalt caves; most of these are near the sea and have been formed by the action of water. The many freshwater springs include Hosnies Spring Ramsar, which also has a mangrove stand. The parks will cover up to  of Australian waters."
ID-2003-4#-33223514,1.0,The lake of Rawa Pening is located southeast of the volcano.
ID-2003-4#-14091506,2.0,"The dam is 150 m in height above foundation, with a crest length of 800 m, and the dam fill volume is 15.20 million cubic metres."
ID-2003-4#-12751557,1.0,"Temenggor Lake () is a lake in Hulu Perak District, Perak, Malaysia. It is the second largest lake in Peninsula Malaysia after Kenyir Lake in Terengganu. This man-made lake is located south of 1,533 m high Ulu Titi Basah peak. The lake is located about 45 km from the Hulu Perak district capital, Gerik. There is a man-made island, Banding Island (Pulau Banding) and Lake Temenggor Bridge on the East-West Highway which crosses the lake. Recreational activity  [[File:Temenggor Lake 1.jpg|thumb|250px|The lake seen through NASA satellite image.]] Freshwater fishing culture  Lake Temenggor was developed as a freshwater fish breeding site. The river fish are exposed to extinction due to toxic waste disposal, smuggling and use of chemicals and fish bombs, electric and tubular shock. Since 1997, the Perak Fisheries Department has issued freshwater fish stems and seeds through the Central Fisheries Center (PPD) at Banding. High value fish such as Kelah, Temoleh, Baung, Clubau, Tengas, Loma, Tengalan, Sebarau and Lampam river can be found here."
ID-2003-4#-15021002,1.0,The volcano has a complicated summit region with several craters and a 180 m long crater lake.
ID-2003-4#-15013007,1.0,The summit contains two craters; the uppermost is a crater lake.
ID-2003-4#-17021018,1.0,"A 600 m wide of crater lake is located at the summit. A smaller crater lake, Tologo Kecil, is found in the south-west flank."
ID-2003-4#-16041009,1.0,A  wide lake is found at the north-west end of the crater complex.
ID-2003-4#-16041004,1.0,"The peak of the mountain is located on the border of the province of Bengkulu and South Sumatra with a height of 2,852 meters above sea level, in the western part there is a crater sulfur which is located into the region of Bengkulu province at an altitude of 2,600 meters above sea level, in the southern part of the crater there is a volcanic lake with an altitude of 2,550 meters above sea level."
ID-2003-4#-53111014,1.0,The southern caldera wall is irregular and a small fumarolic area is found in the western flanks which contains several vents and eject geyser-like water column.
ID-2003-4#-53111014,2.0,It is located along the Lowomelo river valley and contains mudpots and high-pressure water fountains.
