DHSID_EA,relevance_score,most_relevant_sentences
NG-2003-4Z-00000332,1.0,"The Rivers State Ministry of Education is a ministry of the Government of Rivers State of Nigeria, created to encourage development of education in the state. The ministry is tasked with the formulation of policies for promoting and realizing effective educational standards, and practices similar to those of other jurisdictions."
NG-2003-4Z-00000123,3.0,"The student population has risen from 88 students in 2000 to about 15,000 students.the chancellor is Aliko Dangote   Courses and programs   Agricultural Economics and Extension Agricultural Engineering   Agricultural and Science Education  Animal Science   Architecture  Automotive Engineering   Biochemistry   Biology  Chemistry  Civic Engineering  Computer Science Crop Science   Education and Biology  Education and Chemistry  Education and Geography   Education and Mathematics   Education and Physics   Electrical Engineering   Environment Engineering  Forestry, Fisheries and Wildlife   Food Science and Technology  Geography  Geology  Health Education  Information and Communication Technology  Library and Information Science  Mathematics  Mechanical Engineering   Mechatronics Engineering   Microbiology   Physics  Science Libratory Technology  Statistics  Soil Science    Urban and Regional Planning  Water resources and Environment engineeringKUST Courses My school list."
NG-2018-7Z-00001101,2.0,"It has its main campus at Evbo-Ewedo, Egba Way, along Benin-Auchi Road and the first campus at 1, Prince Shaka Momodu Street, Ogiso Quarters, Benin City."
NG-2008-5#-00000493,2.0,The vocational and skills acquisition centre is poised to ensure that students master a skill before leaving the institution and also provides skills training to the host community.
NG-2018-7Z-00000291,1.0,"Federal Polytechnic, Bauchi is a polytechnic located in Bauchi, a traditional emirate and the capital of Bauchi State, North-East of Nigeria. The current Rector of the polytechnic is Arch."
NG-2018-7Z-00001128,2.0,"Besides offering medical services, the hospital tends to provide clinical education and training to  students, nurses, and other healthcare professionals."
NG-2008-5#-00000791,1.0,Health and educational facilities are few and most people do not have access to clean water.
NG-2013-6Z-00000830,1.0,"The women traded in gari, rice provisions and textiles. His wife Yemogun also travelled with him. Olipakala and his wife Yemogun guarded Lagere (Ogere)'s people and ensured their security from invasion by their neighbouring rival towns. His wife Yemogun was a good companion in all the wars to safeguard his people."
NG-2013-6Z-00000187,6.0,"These include the annual Hult Prize, the Model United Nations Conference in New York, seminars and conferences thumb|Interior view of university Library thumb|Students receiving lectures in a class room  Academics  The university consists of six schools, offering the following undergraduate majors and graduate programs:  School of Arts and Sciences  BSc Communications & Multimedia Design  BSc Natural & Environmental Science  BSc Petroleum Chemistry  BA Economics  BA Politics & International Studies   BA English Language & Literature  School of Business & Entrepreneurship   BSc Business Administration (with specialties) BSc Accounting BSc Finance BSc Marketing BSc Management & Entrepreneurship   School of Law   LL.B (Bachelor of Laws)   School of Engineering    BEng Chemical Engineering  BEng Computer Engineering  BEng Electrical/Electronics Engineering   BEng Systems Engineering  BEng Telecommunication Engineering  School of Information Technology & Communications   BSc Software Engineering  BSc Computer Science  BSc Information Systems  BSc Telecommunications & Wireless Technologies thumb|An image from a graduation ceremony    School of Graduate Studies  Post Graduate Diploma in Management (PGDM) Master of Business Administration (MBA) MSc Business Administration PhD Business Administration  Masters of Information Technology  Masters of Telecommunications  Masters of Information Systems Security Management  MSc Computer Science  MSc Information Systems  PhD Computer Science  PhD Information Systems   Facilities   alt=AUN Campus, Yola|thumb|The University Campus in Yola AUN is a residential campus situated on 2,400 hectares."
NG-2018-7Z-00000779,3.0,The first set of students were admitted into the institution during the 1993/94 academic year with a student population of 82.
NG-2013-6Z-00000034,6.0,"The education system consists of six years of primary school, three years of junior secondary school, three years of senior secondary school, and four, five or six years of university education leading to a bachelor's degree."
NG-2018-7Z-00001182,2.0,"Along with 100 other secondary schools in Ekiti State, the college was scheduled for renovation in 2012."
NG-2013-6Z-00000869,1.0,"Abiodun had his primary education in Oke-Ila Orangun where he attended Seventh-day Adventist Primary School (1966-1971). He is a member of a number of professional, academic and community associations amongst which are Nigerian Union of Teacher, Supreme Club and Club 10 of Oke-Ila Orangun. He is a recipient of many notable awards of excellence in leadership capacity and education cum social lifestyles."
NG-2010-6#-00000231,2.0,(Rev) Oyeyiola Adelani Adebayo   Educational institutions    List of Educational Institutions  Iragbiji is currently experiencing growth in size with number of educational institutions as evident below;   Public primary schools  1.
NG-2018-7Z-00000613,4.0,"Transport Funtua is served by a railway station on a branch on the western line of the national railway network and 4 major Federal Highways: Funtua-Birnin Gwari-Lagos Road, Funtua -Zamfara-Sokoto-Kebbi Road, Funtua-Yashe Road, and Funtua-Zaria Road, Funtua-Bakori-malunfashi-Dayi Road  Educational Institutions Funtua currently has higher education institutions which accommodate students from all over the country, one is a remedial school known as Ahmadu Bello University School of Basic and Remedial Studies (SBRS), Funtua, which accommodates students from all (nineteen) 19 northern states of Nigeria, secondly it has three health technology colleges known as Muslim Community College of Health Science & Technology Funtua, College of Health and Environmental Sciences Funtua and Funtua Community College of Health Sciences and Technology."
NG-2018-7Z-00000065,1.0,"Passengers and crews  The flight carried 100 passengers and 5 crew.leader among those killed in Nigerian plane crash, CNN The Sultan of Sokoto and spiritual leader of Nigeria's Muslims, Muhammadu Maccido, the sultan's son, Senator Badamasi Maccido, the Deputy Governor of Sokoto, Garba Muhammed, the first ever female West African ENT surgeon, Dr Nnennia Mgbor, and Abdulrahman Shehu Shagari, son of former president Shehu Shagari, were on the passenger list. Spokesman of Sokoto Government Mustapha Shehu also stated that the state's education commisioner and another unidentified senator were also onboard. The wife of Captain Atanda, Mojisola Atanda, accused Minister Borishade for lying as he accused Captain Atanda of disobeying controller's advice to not fly in bad weather."
NG-2013-6Z-00000710,2.0,"thumb|Ambrose Alli University Sign Post  Ambrose Alli University (AAU) is a state-owned university in Edo State, Nigeria and was established in 1981 by the governor of Bendel State (now Edo and Delta States), professor Ambrose Folorunsho Alli (1979–1983). The current vice-chancellor (acting capacity) of the university is prof. Osarhieme Benson Osadolor, an academic in the department of history and international studies, University of Benin, Benin City, Nigeria."
NG-2013-6Z-00000822,1.0,Myths Legends of the contemporary Ijebu clan link the Eredo to a fabled wealthy and childless widow named Bilikisu Sungbo.
NG-2013-6Z-00000034,2.0,The primary objectives of the Nigeriasat-1 were: to give early warning signals of environmental disaster; to help detect and control desertification in the northern part of Nigeria; to assist in demographic planning; to establish the relationship between vectors and the environment that breeds malaria and to give early warning signals on future outbreaks of meningitis using remote sensing technology; to provide the technology needed to bring education to all parts of the country through distant learning; and to aid in conflict resolution and border disputes by mapping out state and International borders.
NG-2018-7Z-00001054,4.0,"Ozoro is home to the campus of one of the Delta State Government Polytechnics Systems with ultra-modern stadium, and have many professors that teach in various academic fields."
NG-2008-5#-00000763,5.0,"Departments The school currently includes the following departments:  Science department Music department ICT department Phonics department Vocational department  References  External links  Category:Schools in Port Harcourt Category:Boarding schools in Rivers State Category:Private schools in Rivers State Category:Co-educational boarding schools Category:2002 establishments in Nigeria Category:2000s establishments in Rivers State Category:Educational institutions established in 2002 Category:Secondary schools in Rivers State Category:Elelenwo, Port Harcourt"
NG-2003-4Z-00000332,5.0,Father Felix Odu  See also   Education in Nigeria  List of Roman Catholic churches in Port Harcourt  References  External links  Category:2006 establishments in Nigeria Category:2000s establishments in Rivers State Category:Boarding schools in Rivers State Category:Co-educational boarding schools Category:Educational institutions established in 2006 Category:Catholic boarding schools Category:Roman Catholic Diocese of Port Harcourt Category:Roman Catholic secondary schools in Nigeria Category:Schools in Port Harcourt Category:Secondary schools in Rivers State
NG-2018-7Z-00001249,2.0,The University which was approved on 25 February 2015 by the Federal Government of Nigeria through the National Universities Commission offers courses at undergraduate and post graduate levels.
NG-2015-7#-00000321,1.0,References  Category:Lagos Island Category:Landmarks in Lagos Category:Squares in Lagos Category:Outdoor sculptures in Lagos Category:Monuments and memorials in Lagos Category:Monuments and memorials to women
NG-2008-5#-00000780,2.0,"History Established in 1981, the institute opened its doors with 8 students, 8 academic and administrative staff with Monsignor Stephen Ezeanya as its first rector."
NG-2018-7Z-00001013,4.0,"The institution was established in 1973 with the vision to be a centre for excellence for the girl child through the provision of opportunities for students to develop their full, all-around potential through a rich academic programme combined with a variety of co-curricular activities."
NG-2018-7Z-00001102,4.0,The university generally make the welfare of students a priority and our students have seen a very pleasant experience on campus.
NG-2015-7#-00000037,1.0,Programmes   Yobe State University offers courses at both undergraduate and postgraduate levels.
NG-2018-7Z-00000943,2.0,"In 2018, the school had more than 5000 students."
NG-2013-6Z-00000744,8.0,Functions Formulation of policies that promotes gender equality and empowering women To formulate programmes that will develop the potentials of women and girls To identify problems militating against women and girls To collaborate with government agencies to address societal issues that militates against the advancement of women To provide career guidance and counselling To provide mass literacy involving informal and functional literacy  List of commissioners The following is a list of commissioners of the Rivers State Ministry of Women Affairs.
NG-2018-7Z-00001352,2.0,"It was established by Chief Adedeji Adeleke (the father of Davido, award-winning Nigerian musician) through the Springtime Development Foundation (SDF), a philanthropic, non-profit organisation established by Dr. Adeleke to assist needy students in obtaining a quality higher education. As such it is a part of the Seventh-day Adventist education system, the world's second largest Christian school system."
NG-2018-7Z-00001215,1.0,"It is the home ground of MFM F.C., Nigeria women's national under-17 football team and since 2018, of DreamStar F.C."
NG-2018-7Z-00001256,4.0,"If you are a woman, mother, sister or a girl, WFM is the best station for you to listen to learn a lot and also to share your opinion about women issues."""
