DHSID_EA,relevance_score,most_relevant_sentences
ET-2011-6#-00000510,10.0,"There were:  50 students in one class in Grade 0  85 students in two classes in Grade 1  88 students in two classes in Grade 2  95 students in two classes in Grade 3  92 students in two classes in Grade 4  67 students in two classes in Grade 5  68 students in two classes in Grade 6  67 students in two classes in Grade 7  60 students in one class in Grade 8 Over the last 20 years, important efforts have been done to increase schooling in Tigray, particularly of girls.Mjaaland, T., 2013."
ET-2005-5#-00000109,5.0,"There were:  33 students in one class in Grade 1  34 students in one class in Grade 2  32 students in one class in Grade 3  37 students in one class in Grade 4   Water and sanitation  thumb|May Sa'iri ecosan latrine In 2018, water was available at the school from a nearby handpump."
ET-2016-7#-00000430,4.0,"There were:  25 students in one class in Grade 1  22 students in one class in Grade 2  37 students in one class in Grade 3   Water and sanitation  In 2018, water was available at the school; there was a 8-metre deep hand-dug well with handpump."
ET-2016-7#-00000430,11.0,"There were:  40 students in one class in Grade 0  35 students in one class in Grade 1  30 students in one class in Grade 2  30 students in one class in Grade 3  38 students in one class in Grade 4  29 students in one class in Grade 5  34 students in one class in Grade 6  24 students in one class in Grade 7  35 students in one class in Grade 8   Water and sanitation  thumb|Ecosan toilet building at Kolal school In 2018, water was not available at the school."
ET-2016-7#-00000430,3.0,"There were:  33 students in one class in Grade 1  34 students in one class in Grade 2  44 students in one class in Grade 3   Challenges  School buildings Schooling is conducted in the shade of trees (“ab igri ‘om”; literally ‘at the foot of the tree’).Mjaaland, T., 2013."
ET-2016-7#-00000430,11.0,"There were:  52 students in one class in Grade 1  61 students in one class in Grade 2  45 students in one class in Grade 3  58 students in one class in Grade 4  49 students in one class in Grade 5  36 students in one class in Grade 6  31 students in one class in Grade 7  25 students in one class in Grade 8  33 students in one class in Grade 0  22 students in one class in Grade alpha Over the last 20 years, important efforts have been done to increase schooling in Tigray, particularly of girls.Mjaaland, T., 2013."
ET-2005-5#-00000109,8.0,"There were:  56 students in one class in Grade 1  62 students in one class in Grade 2  47 students in one class in Grade 3  43 students in one class in Grade 4  36 students in one class in Grade 5  44 students in one class in Grade 6  26 students in one class in Grade 7  48 students in one class in Grade 8 Classes are organised by morning and afternoon shifts, using the same classrooms."
ET-2016-7#-00000170,1.0,The Ethnological Museum is the first university museum in Ethiopia.
ET-2005-5#-00000516,1.0,"by Dr. Alula Pankhurst (Addis Tribune, last accessed 26 October 2007)  Demographics Based on the 2007 national census conducted by the Central Statistical Agency of Ethiopia (CSA), this woreda has a total population of 107,387, of whom 53,731 are men and 53,656 women; 16,710 or 15.56% are urban inhabitants. The 1994 national census reported a total population for this woreda of 144,904 in 27,384 households, of whom 72,487 were men and 72,417 were women; 19,352 or 13.36% of its population were urban dwellers."
ET-2005-5#-00000056,1.0,"Demographics Based on figures published by the Central Statistical Agency in 2005, this woreda has an estimated total population of 209,858, of whom 104,520 are men and 105,338 are women; 14,403 or 6.86% of its population are urban dwellers, which is less than the zone average of 10.8%. With an estimated area of 1,871.56 square kilometers, Artuma Fursi Jilee had an estimated population density of 112.1 people per square kilometer, which is less than the zone average of 144.12.CSA 2005 National Statistics , Tables B.3 and B.4  The 1994 national census reported a total population for this woreda of 153,425 in 27,715 households, of whom 77,632 were men and 75,793 were women; 8,270 or 5.39% of its population were urban dwellers."
ET-2005-5#-00000029,1.0,"""Field Assessment Report: North Wello, South Wello and Oromia Zones of Amhara Region"", UNEUE report (accessed 25 June 2007)  Demographics Based on figures published by the Central Statistical Agency in 2005, this woreda has an estimated total population of 226,523, of whom 112,732 are men and 113,791 are women; 9.28% or 21,031 of its population are urban dwellers, which is less than the Zone average of 10.8%. With an estimated area of 1,212.03 square kilometers, Chaffa Gola Dewerahmedo has an estimated population density of 186.9 people per square kilometer, which is greater than the Zone average of 144.12.CSA 2005 National Statistics , Tables B.3 and B.4  The 1994 national census reported a total population for this woreda of 164,622 in 82,342 households, of whom 82,280 were men and 86,081 were women; 12,044 or 7.32% of its population were urban dwellers."
ET-2011-6#-00000050,1.0,"Explored briefly in February 1893 by the British antiquarian Theodore Bent and his wife Mabel, Theodore Bent, The sacred city of the Ethiopians; being a record of travel and research in Abyssinia in 1893 (Chapter VIII, London 1893)."
ET-2011-6#-00000210,5.0,In total 710 teachers work in primary schools of whom only 307 are in the payroll of the ministry of education while the rest are working on voluntary basis and represent 56.76% of the total primary school teachers.
ET-2011-6#-00000381,1.0,"Population  The 3,650,227 residents of Benaadir are 50.7% female and come from 303,021 households."
ET-2011-6#-00000546,4.0,"One common cultural practice, irrespective of religion or economic status, is female genital mutilation (FGM), also known as female genital cutting (FGC), a procedure that involves partial or total removal of the external female genitalia, or other injury to the female genital organs for non-medical reasons. The current system follows school expansion schemes which are very similar to the system in the rural areas during the 1980s, with an addition of deeper regionalization, providing rural education in students' own languages starting at the elementary level, and with more budgetary financing allocated to the education sector. The sequence of general education in Ethiopia is six years of primary school, then four years of lower secondary school followed by two years of higher secondary school."
ET-2011-6#-00000556,1.0,"King Ezana (c. 321 – c. 360), influenced by his childhood tutor Frumentius, introduced Christianity to Axum, precluding the pagan practice of erecting burial stelae (it seems that at the feet of each obelisk, together with the grave, there was also a sacrificial altar)."
ET-2016-7#-00000630,6.0,"Puntland's seasons are:   Jilal – from January to March; the harshest dry season of the year  Gu – from April to June; the main rainy season  Xagaa – from July to September; the second dry season  Deyr – from October to December; the shorter and less reliable rainy season  Education  [[File:Punstacomlab2.jpg|thumb|A computer classroom in Puntland State University's Garowe campus]] Following the outbreak of the civil war in Somalia, numerous problems arose with regard to access to education in rural areas and along gender lines, quality of educational provisions, responsiveness of school curricula, educational standards and controls, management and planning capacity, and financing."
ET-2016-7#-00000170,6.0,"In 2013/2014, there were 33,940 undergraduate students, 13,000 graduate students, and 1,733 PhD students, making a total student body of 48,673."
ET-2011-6#-00000365,2.0,The percentage of women pregnant as of 2002 out of the total population was 10.2 per cent. The per centage of literate males was 37.50 and the percentage of literate females was 22.00.
ET-2011-6#-00000049,4.0,"Mothers of newborn girls are counseled on the dangers of having their child circumcised, but the tradition is strongly ingrained in the culture.Edna Adan discusses Female Genital Mutilation in Somaliland  at Ohio University, 2008  History [[File:Edna Adan Ismail, with graduate nurses.jpg|thumb|left|Edna Adan Ismail with a class of nursing school graduates]] Following the Somali Civil War, the entire health infrastructure of Somaliland was effectively destroyed and there were few, if any, trained medical personnel remaining in the region.Working together to rebuild health care in post-conflict Somaliland report by the medical journal The Lancet, Sept. 23, 2006 The rate of maternal and infant mortality was among the highest in the world."
ET-2000-4#-00000157,2.0,"Instruction  began in January 1999 E.C (2007) with the enrolment of 725 students in the Faculty of Education with two streams, namely Businesses Education and Natural Science teaching. Furthermore, the university broadened its program and enrolled 393 summer/students and 500 Extension/evening students in 1999/2006 and 2000/2007 respectively. After three more construction phases, in 2012 there were about 10,000 students at the university."
ET-2011-6#-00000049,1.0,The fresco underneath shows a woman holding the flag of Somaliland looking towards the sky in hope.
ET-2000-4#-00000368,1.0,"Demographics  Based on the 2007 Census conducted by the CSA, this woreda has a total population of 67,431, of whom 33,367 are men and 34,064 women; 2,354 or 3.49% of its population are urban dwellers."
