DHSID_EA,asset_index
NG-2003-4Z-00000123,
NG-2010-6#-00000205,1.0752959323920237
NG-2008-5#-00000493,-1.813864721041727
NG-2013-6Z-00000830,-3.1563962169091577
NG-2010-6#-00000165,-2.458644691932733
NG-2013-6Z-00000034,2.9795816921426685
NG-2013-6Z-00000784,2.778990536317132
NG-2018-7Z-00000613,0.5887029674547289
NG-2018-7Z-00000065,1.5734955703148994
NG-2013-6Z-00000710,1.5905432132957102
NG-2013-6Z-00000822,0.9684474562972316
NG-2003-4Z-00000250,
NG-2015-7#-00000119,2.9811820554583486
NG-2018-7Z-00001054,1.988074978318764
NG-2003-4Z-00000245,
NG-2015-7#-00000181,2.210534043833147
NG-2018-7Z-00001013,1.4232095227130457
NG-2018-7Z-00001102,2.843028497729557
NG-2018-7Z-00001055,0.4033818963055846
NG-2013-6Z-00000783,0.0607625399911117
NG-2003-4Z-00000282,
NG-2018-7Z-00000853,0.9119836333565544
NG-2013-6Z-00000689,0.2119485417460445
NG-2013-6Z-00000365,1.0732983659095956
NG-2018-7Z-00000528,0.8739329689845398
NG-2013-6Z-00000575,-0.6464594019680763
NG-2008-5#-00000814,0.7061719817887756
NG-2008-5#-00000251,0.8699960319604975
NG-2013-6Z-00000788,2.0171400876794583
NG-2013-6Z-00000120,0.9246121438027946
NG-2013-6Z-00000190,1.303488927085387
NG-2003-4Z-00000200,
NG-2018-7Z-00000181,1.4058541147125585
NG-2018-7Z-00001276,0.6236807161125928
NG-2015-7#-00000019,2.2084879186292223
NG-2013-6Z-00000641,0.1237853608617148
NG-2013-6Z-00000865,1.2316411061410455
NG-2018-7Z-00000403,1.379022395191441
NG-2018-7Z-00000736,-1.53669926653464
NG-2018-7Z-00000779,1.941297624594172
NG-2010-6#-00000164,-1.4529468067895157
NG-2018-7Z-00000944,-1.5580249157533446
NG-2008-5#-00000705,-0.4136344747665058
NG-2018-7Z-00000970,-0.6500785974595498
NG-2013-6Z-00000611,-0.2935229948686488
NG-2008-5#-00000708,-0.1437874370737636
NG-2018-7Z-00000967,0.2337910614221438
NG-2013-6Z-00000624,0.0772760215167689
NG-2018-7Z-00000968,0.9669057924541028
NG-2003-4Z-00000326,
NG-2018-7Z-00000971,-1.6154366761937506
NG-2013-6Z-00000623,-0.0496070429597937
NG-2013-6Z-00000894,-2.519912741122646
NG-2013-6Z-00000511,1.835495513993336
NG-2003-4Z-00000364,
NG-2003-4Z-00000082,
NG-2015-7#-00000249,-1.1433805759991302
NG-2018-7Z-00001113,-3.5327703790289524
NG-2018-7Z-00001192,0.9320755806322928
NG-2015-7#-00000239,0.1562732717907301
NG-2018-7Z-00000922,0.3486143974545252
NG-2013-6Z-00000336,-0.0146532929777721
NG-2018-7Z-00000578,-0.0537542883529028
NG-2013-6Z-00000356,-1.078179967022164
NG-2008-5#-00000878,-3.5316992045090663
NG-2018-7Z-00001275,0.3498916879221079
NG-2008-5#-00000881,0.8655663749976388
NG-2008-5#-00000873,-0.4927456894484973
NG-2008-5#-00000043,-0.9164139400731862
NG-2015-7#-00000140,0.3015533466856681
NG-2003-4Z-00000283,
NG-2008-5#-00000867,0.6454474980292435
NG-2008-5#-00000823,-0.0725167024045179
NG-2013-6Z-00000744,1.9721770299878607
NG-2008-5#-00000378,0.0676355313669271
NG-2003-4Z-00000332,
NG-2018-7Z-00001130,1.839246603618332
NG-2018-7Z-00001202,2.4056586273347658
NG-2013-6Z-00000796,1.0415839437596366
NG-2015-7#-00000264,1.8212186106403336
NG-2013-6Z-00000630,0.5653401151666119
NG-2008-5#-00000460,1.1507093880960009
NG-2010-6#-00000101,1.802780438702215
NG-2018-7Z-00000957,1.6430373624821903
NG-2008-5#-00000321,0.927657566150338
NG-2018-7Z-00001234,2.0803935972029453
NG-2013-6Z-00000786,1.702527109429585
NG-2008-5#-00000852,2.0638257897871424
NG-2018-7Z-00001175,0.7093606218593104
NG-2003-4Z-00000141,
NG-2010-6#-00000028,-1.9560929872408672
NG-2008-5#-00000857,1.2034079281439125
NG-2003-4Z-00000316,
NG-2008-5#-00000778,-0.1538600436502312
NG-2018-7Z-00001263,1.6503465051143344
NG-2013-6Z-00000862,1.8302734490252264
NG-2008-5#-00000214,0.9179827784894076
NG-2008-5#-00000591,0.279246221431339
NG-2018-7Z-00000876,-1.3456183293752944
NG-2003-4Z-00000163,
NG-2008-5#-00000097,-0.0767971905921054
NG-2003-4Z-00000272,
NG-2013-6Z-00000353,-0.1291623610149179
NG-2018-7Z-00000067,1.0072301672663837
NG-2018-7Z-00000059,0.7297265846968043
NG-2018-7Z-00000086,-0.6107245364354187
