DHSID_EA,relevance_score,most_relevant_sentences
EG-2005-5#-06780101,2.0,Some of the water cisterns still fill up with water during the winter seasons.
EG-2008-5Z-00000560,1.0,"The reactor core is cooled and moderated by light water and beryllium reflector. X 48 X 80  Plates per Element: 19  Dimensions of Plates: 64 X 800 X 1.5  Cladding Material: Aluminum Alloy  Cladding Thickness, mm: 0.4  Fuel Thickness, mm: 0.7  Uranium Density, g/cm3: 3.017  Burnup on Discharge, max %: 63.7  Burnup Average, %: 61.7  Last Shipment Year: 1997  Last Receipt Year: 1997  Fuel Fabricator: Argentina   Utilization   Hours per Day: 24  Days per Week: 1  Weeks per Year: 48  MW Days per Year: 920  Materials/fuel test experiments: Yes  Isotope production: Yes  Neutron Scattering: No  Neutron radiography: Yes  Neutron capture therapy: No  Activation Analysis: Yes  Transmutation: Yes  Geochronology: No  Teaching: Yes  Training: Yes  Other Uses: medical and nuclear solid state research, condensed matter research, nuclear engineering experiments   See also   ETRR-1  Nuclear program of Egypt  Egyptian Atomic Energy Authority  List of nuclear reactors  Fuel Manufacturing Pilot Plant   References   Category:Nuclear research reactors Category:Nuclear technology in Egypt Category:Research institutes in Egypt Category:Light water reactors Category:Nuclear program of Egypt Category:1997 establishments in Egypt Category:Argentina–Egypt relations Category:Neutron facilities"
EG-2000-4#-04990103,1.0,"Twenty-five stone anchors were found under water, and 99 anchors were found in an apparent storage building. Storage jars and papyri Numerous stone food and water storage jars, textile and wood fragments, and a collection of hundreds of papyrus fragments were also found at the site."
EG-2005-5#-06710203,1.0,"The station complex included: a station building, similar in style and design as other Ottoman railway stations in Palestine, a water tower, an accommodation building for the Station master and a maintenance depot."
EG-2014-6#-07470207,1.0,"The design and location of the ‘South Palace’ suggest that, rather than a palace, it was an observation tower, keeping watch over the river and the southern approach to the settlement, and monitoring traffic entering the settlement."
EG-2005-5#-06710203,1.0,"The gas turbines' operation will be enhanced through the injection of ultra-purified water supplied from the adjacent Ashkelon desalinization plant, one of the largest of its kind in the world."
EG-2003-4Z-00660809,1.0,"At a certain spot near a water well at the end of Lake Mariout, not far from Alexandria, the camel stopped and wouldn't move. Visitors would buy these bottles, usually containing oil or water for blessing, and take them back to their relatives. Recent agricultural efforts in the area have led to a significant rise in the water table, which has caused a number of the site's buildings to collapse or become unstable."
EG-2008-5Z-00000546,1.0,"Almyrida is famous for its delicious food, as well as for the shallow waters, ideal for children."
EG-2008-5Z-00000542,1.0,"Background Napoleon Bonaparte's victories in northern Italy over the Austrian Empire helped secure victory for the French in the War of the First Coalition in 1797, and Great Britain remained the only major European power still at war with the French Republic.Maffeo, p. 224 The French Directory investigated a number of strategic options to counter British opposition, including projected invasions of Ireland and Britain and the expansion of the French Navy to challenge the Royal Navy at sea.James, p. 113 Despite significant efforts, British control of Northern European waters rendered these ambitions impractical in the short term,Padfield, p. 116 and the Royal Navy remained firmly in control of the Atlantic Ocean. Despite vocal opposition from Contre-amiral Armand Blanquet,Bradford, p. 199  who insisted that the fleet would be best able to respond in open water, the rest of the captains agreed that anchoring in a line of battle inside the bay presented the strongest tactic for confronting Nelson.James, p. 159 It is possible that Bonaparte envisaged Aboukir Bay as a temporary anchorage: on 27 July, he expressed the expectation that Brueys had already transferred his ships to Alexandria, and three days later, he issued orders for the fleet to make for Corfu in preparation for naval operations against the Ottoman territories in the Balkans,Rose, p. 143 although Bedouin partisansBradford, p. 192 intercepted and killed the courier carrying the instructions. In addition, the deployment of Brueys' fleet prevented the rear from effectively supporting the van due to the prevailing winds.Clowes, p. 372  A more pressing problem for Brueys was a lack of food and water for the fleet: Bonaparte had unloaded almost all of the provisions carried aboard and no supplies were reaching the ships from the shore. To remedy this, Brueys sent foraging parties of 25 men from each ship along the coast to requisition food, dig wells, and collect water. Brueys also hoped to lure the British fleet onto the shoals at Aboukir Island, sending the brigs  and Railleur to act as decoys in the shallow waters. This convinced Brueys that rather than risk an evening battle in confined waters, the British were planning to wait for the following day. The British had no charts of the depth or shape of the bay, except a rough sketch map Swiftsure had obtained from a merchant captain, an inaccurate British atlas on Zealous,Maffeo, p. 269 and a 35-year-old French map aboard Goliath.Adkins, p. 24 Hood replied that he would take careful soundings as he advanced to test the depth of the water,Clowes, p. 361 and that, ""If you will allow the honour of leading you into battle, I will keep the lead going. Captain Thomas Foley had noticed as he approached that there was an unexpected gap between Guerrier and the shallow water of the shoal. Her masts protruded from the water as survivors scrambled into boats and rowed for the shore. The concussion of the blast was powerful enough to rip open the seams of the nearest ships, and flaming wreckage landed in a huge circle, much of it flying directly over the surrounding ships into the sea beyond.James, p. 171 Falling wreckage started fires on Swiftsure, Alexander, and Franklin, although in each case teams of sailors with water buckets succeeded in extinguishing the flames, despite a secondary explosion on Franklin.Mostert, p. 271 [[File:Luny Thomas Battle Of The Nile August 1st 1798 At 10pm.jpg|thumb|Battle of the Nile, Thomas Luny, 1834|alt=A confused naval battle. The fire rapidly spread through the admiral's cabin and into a ready magazine that stored carcass ammunition, which was designed to burn more fiercely in water than in air. During the lull, Nelson gave orders that boats be sent to pull survivors from the water around the remains of Orient. Troubridge, having finally dragged his ship off the shoal at 02:00, found that he had lost his rudder and was taking on more than  of water an hour. Many ships had only jury masts and it took a full day for the convoy to reach the mouth of the bay, finally sailing into open water on 15 August."
EG-2014-6#-04410702,1.0,"In addition, six water pumps, a sheepfold, a henhouse and two generators were added, together with the construction of new residential cells both inside and outside the monastery proper."
EG-2014-6#-06760202,2.0,"There are nine governorates of Lower Egypt in the Nile Delta region, ten of Upper Egypt along the Nile river south from Cairo to Aswan and five frontier governorates covering Sinai and the deserts that lie west and east of the Nile river. For several kilometers north of Khartoum, water closer to the eastern bank of the river, coming from the Blue Nile, is visibly muddy, while that closer to the western bank, and coming from the White Nile, is clearer. As a result of the dam's construction, the Nile actually begins its flow into Egypt as Lake Nasser, which extends southwards from the dam for 320  km to the border and for an additional 158  km within Sudan. Lake Nasser's waters fill the area through Lower Nubia (Upper Egypt and northern Sudan) within the narrow canyon between the cliffs of sandstone and granite created by the flow of the river over many centuries. Archaeological research indicates that people once lived at a much higher elevation along the river than they do today, probably because the river was higher or the floods more severe. The dams have also affected the Nile Valley's fertility, which was dependent for centuries not only on the water brought to the arable land but also on the materials left by the water. The reduction in annual silt deposits has contributed to rising water tables and increasing soil salinity in the Delta, the erosion of the river's banks in Upper Egypt, and the erosion of the alluvial fan along the shore of the Mediterranean Sea. Limited agricultural production, the presence of some natural resources, and permanent settlements are found in the other six depressions, all of which have fresh water provided by the Nile or by local groundwater."
