DHSID_EA,women_edu
GY-2009-5Z-00000186,7.533333333333333
GY-2009-5Z-00000294,7.869565217391305
GY-2009-5Z-00000009,6.153846153846154
GY-2009-5Z-00000141,7.538461538461538
GY-2009-5Z-00000073,8.857142857142858
GY-2009-5Z-00000264,9.944444444444445
GY-2009-5Z-00000222,6.933333333333334
GY-2009-5Z-00000183,9.416666666666666
GY-2009-5Z-00000234,8.11111111111111
GY-2009-5Z-00000013,3.888888888888889
GY-2009-5Z-00000185,9.36842105263158
GY-2009-5Z-00000028,8.8125
GY-2009-5Z-00000184,8.210526315789474
GY-2009-5Z-00000144,8.785714285714286
GY-2009-5Z-00000280,10.882352941176473
GY-2009-5Z-00000233,9.1
