DHSID_EA,relevance_score,most_relevant_sentences
LB-2007-5#-00000179,1.0,The school opened in 1929 with the financial assistance of the Firestone Natural Rubber Company and the Phelps Stokes Fund.
LB-2007-5#-00000061,1.0,"AISM has a long and rich tradition of educational excellence. AERO’s resources, workshops, and professional  development/consultation services assist overseas schools to implement and sustain standards-based curricula."
LB-2007-5#-00000252,1.0,West Point is one of Monrovia's most densely populated slums. Endemic problems include overpopulation and diseases such as tuberculosis.
LB-2013-6Z-00000033,1.0,"Their belief in these gods would avoid the war and other unnecessary confusion that would exist, and would make the Tribe very wealthy and productive for abode."
LB-2007-5#-00000179,1.0,The school opened in 1929 with the financial assistance of the Firestone Natural Rubber Company and the Phelps Stokes Fund.
LB-2007-5#-00000061,1.0,"AISM has a long and rich tradition of educational excellence. AERO’s resources, workshops, and professional  development/consultation services assist overseas schools to implement and sustain standards-based curricula."
LB-2007-5#-00000252,1.0,West Point is one of Monrovia's most densely populated slums. Endemic problems include overpopulation and diseases such as tuberculosis.
LB-2007-5#-00000132,1.0,It is a not for profit institution.
LB-2019-7Z-00000267,2.0,"Investigative purposes While investigating tropical medicine, maladies, and wildlife along with general exploration was indeed the prime purpose of the Harvard Expedition, Dr. Strong noted two underlying political and economic reasons for the venture as well:  The political was that, being a former American colony and at the time the only African-governed republic in Africa, the United States had vested interest in Liberian affairs - acting as financial advisers to the country since the Treaty of Versailles."
LB-2007-5#-00000088,1.0,"High-quality diamonds have been mined from the rivers that discharge into Lake Piso where ""igneous intrusions provide potentially rich structural traps""."
LB-2016-7#-00000019,1.0,"Surfeit of men The ratio of men to women throughout the district skews higher than average, due to the overwhelming reliance on mining as an economic activity. History Diamond and gold have been the two major mineral resources of the Kongba community since before the founding of the Republic of Liberia. As early as the 1900s the people of the community could not pay taxes to government in cash but in goods of diamond and gold."
LB-2019-7Z-00000146,1.0,"Mining, small scale farming and hunting are the main source of income for bulk of the population. Remittances especially from U.S. based families are reliable income for some residents."
LB-2013-6Z-00000231,1.0,Farming and fishing are the main economic activities along with some small scale trading.
LB-2013-6Z-00000127,2.0,"President William Tubman encouraged economic and political changes that heightened the country's prosperity and international profile; Liberia was a founding member of the League of Nations, United Nations, and the Organisation of African Unity. A strategic Cold War ally of the West, Doe received significant financial backing from the United States while critics condemned the PRC for corruption and political repression. Weah cited fighting corruption, reforming the economy, combating illiteracy and improving life conditions as the main targets of his presidency. As a result of bilateral, multilateral and commercial debt relief from 2007 to 2010, the country's external debt fell to $222.9 million by 2011. While official commodity exports declined during the 1990s as many investors fled the civil war, Liberia's wartime economy featured the exploitation of the region's diamond wealth."
LB-2009-5Z-00000108,1.0,"During August 2007, the Supreme Court allowed proceedings against Gyude Bryant, who was an interim President and allegedly stole $1.3 million of government property."
LB-2007-5#-00000252,1.0,West Point is one of Monrovia's most densely populated slums. Endemic problems include overpopulation and diseases such as tuberculosis.
LB-2013-6Z-00000033,1.0,"Their belief in these gods would avoid the war and other unnecessary confusion that would exist, and would make the Tribe very wealthy and productive for abode."
LB-2007-5#-00000132,1.0,It is a not for profit institution.
LB-2007-5#-00000252,1.0,West Point is one of Monrovia's most densely populated slums. Endemic problems include overpopulation and diseases such as tuberculosis.
LB-2013-6Z-00000033,1.0,"Their belief in these gods would avoid the war and other unnecessary confusion that would exist, and would make the Tribe very wealthy and productive for abode."
LB-2016-7#-00000019,1.0,"Surfeit of men The ratio of men to women throughout the district skews higher than average, due to the overwhelming reliance on mining as an economic activity. History Diamond and gold have been the two major mineral resources of the Kongba community since before the founding of the Republic of Liberia. As early as the 1900s the people of the community could not pay taxes to government in cash but in goods of diamond and gold."
LB-2019-7Z-00000146,1.0,"Mining, small scale farming and hunting are the main source of income for bulk of the population. Remittances especially from U.S. based families are reliable income for some residents."
LB-2013-6Z-00000231,1.0,Farming and fishing are the main economic activities along with some small scale trading.
LB-2013-6Z-00000127,2.0,"President William Tubman encouraged economic and political changes that heightened the country's prosperity and international profile; Liberia was a founding member of the League of Nations, United Nations, and the Organisation of African Unity. A strategic Cold War ally of the West, Doe received significant financial backing from the United States while critics condemned the PRC for corruption and political repression. Weah cited fighting corruption, reforming the economy, combating illiteracy and improving life conditions as the main targets of his presidency. As a result of bilateral, multilateral and commercial debt relief from 2007 to 2010, the country's external debt fell to $222.9 million by 2011. While official commodity exports declined during the 1990s as many investors fled the civil war, Liberia's wartime economy featured the exploitation of the region's diamond wealth."
LB-2009-5Z-00000108,1.0,"During August 2007, the Supreme Court allowed proceedings against Gyude Bryant, who was an interim President and allegedly stole $1.3 million of government property."
LB-2016-7#-00000019,1.0,"Surfeit of men The ratio of men to women throughout the district skews higher than average, due to the overwhelming reliance on mining as an economic activity. History Diamond and gold have been the two major mineral resources of the Kongba community since before the founding of the Republic of Liberia. As early as the 1900s the people of the community could not pay taxes to government in cash but in goods of diamond and gold."
LB-2019-7Z-00000146,1.0,"Mining, small scale farming and hunting are the main source of income for bulk of the population. Remittances especially from U.S. based families are reliable income for some residents."
LB-2013-6Z-00000231,1.0,Farming and fishing are the main economic activities along with some small scale trading.
LB-2013-6Z-00000127,2.0,"President William Tubman encouraged economic and political changes that heightened the country's prosperity and international profile; Liberia was a founding member of the League of Nations, United Nations, and the Organisation of African Unity. A strategic Cold War ally of the West, Doe received significant financial backing from the United States while critics condemned the PRC for corruption and political repression. Weah cited fighting corruption, reforming the economy, combating illiteracy and improving life conditions as the main targets of his presidency. As a result of bilateral, multilateral and commercial debt relief from 2007 to 2010, the country's external debt fell to $222.9 million by 2011. While official commodity exports declined during the 1990s as many investors fled the civil war, Liberia's wartime economy featured the exploitation of the region's diamond wealth."
LB-2007-5#-00000088,1.0,"High-quality diamonds have been mined from the rivers that discharge into Lake Piso where ""igneous intrusions provide potentially rich structural traps""."
