DHSID_EA,asset_index,sanitation_index,water_index,women_edu
MA-2003-4#-00000237,,,,4.057692307692308
MA-2003-4#-00000223,,,,4.137931034482759
MA-2003-4#-00000472,,,,0.4642857142857143
MA-2003-4#-00000265,,,,4.3
MA-2003-4#-00000256,,,,4.517241379310345
MA-2003-4#-00000061,,,,6.375
MA-2003-4#-00000373,,,,1.032258064516129
MA-2003-4#-00000080,,,,4.7105263157894735
MA-2003-4#-00000263,,,,7.076923076923077
MA-2003-4#-00000001,,,,3.7142857142857135
MA-2003-4#-00000356,,,,2.088235294117647
MA-2003-4#-00000002,,,,8.09375
MA-2003-4#-00000012,,,,9.285714285714286
MA-2003-4#-00000155,,,,12.166666666666666
MA-2003-4#-00000159,,,,7.882352941176471
MA-2003-4#-00000258,,,,5.560975609756097
MA-2003-4#-00000365,,,,0.9423076923076924
MA-2003-4#-00000375,,,,1.4883720930232558
MA-2003-4#-00000100,,,,6.5588235294117645
MA-2003-4#-00000366,,,,1.7857142857142858
MA-2003-4#-00000385,,,,3.657142857142857
MA-2003-4#-00000151,,,,4.34375
MA-2003-4#-00000031,,,,6.6923076923076925
MA-2003-4#-00000248,,,,8.848484848484848
MA-2003-4#-00000424,,,,1.7857142857142858
MA-2003-4#-00000005,,,,4.966666666666667
MA-2003-4#-00000006,,,,3.242424242424242
MA-2003-4#-00000273,,,,1.1142857142857143
MA-2003-4#-00000003,,,,4.25
MA-2003-4#-00000370,,,,2.073170731707317
MA-2003-4#-00000119,,,,7.324324324324325
MA-2003-4#-00000152,,,,9.36
MA-2003-4#-00000241,,,,5.371428571428571
MA-2003-4#-00000267,,,,1.891891891891892
MA-2003-4#-00000222,,,,4.743589743589744
MA-2003-4#-00000062,,,,3.2758620689655173
MA-2003-4#-00000204,,,,5.269230769230769
MA-2003-4#-00000063,,,,3.774193548387097
MA-2003-4#-00000097,,,,8.702702702702704
MA-2003-4#-00000430,,,,1.148148148148148
MA-2003-4#-00000153,,,,9.2
MA-2003-4#-00000427,,,,4.4
MA-2003-4#-00000164,,,,7.0
MA-2003-4#-00000302,,,,0.7777777777777778
MA-2003-4#-00000101,,,,4.558139534883721
MA-2003-4#-00000451,,,,0.2045454545454545
MA-2003-4#-00000431,,,,1.4411764705882353
MA-2003-4#-00000306,,,,0.717391304347826
MA-2003-4#-00000277,,,,0.2666666666666666
MA-2003-4#-00000072,,,,1.7878787878787878
MA-2003-4#-00000169,,,,6.886363636363637
MA-2003-4#-00000283,,,,2.6
MA-2003-4#-00000361,,,,0.303030303030303
MA-2003-4#-00000125,,,,9.038461538461538
MA-2003-4#-00000165,,,,8.52
MA-2003-4#-00000055,,,,6.377777777777778
MA-2003-4#-00000349,,,,1.3
MA-2003-4#-00000025,,,,0.9736842105263158
MA-2003-4#-00000410,,,,0.1944444444444444
MA-2003-4#-00000404,,,,0.45
MA-2003-4#-00000007,,,,5.67741935483871
MA-2003-4#-00000428,,,,2.323529411764706
MA-2003-4#-00000368,,,,0.7647058823529411
MA-2003-4#-00000130,,,,9.909090909090908
MA-2003-4#-00000479,,,,3.975
MA-2003-4#-00000064,,,,5.666666666666667
MA-2003-4#-00000208,,,,5.423076923076923
MA-2003-4#-00000369,,,,0.4838709677419355
MA-2003-4#-00000457,,,,1.1578947368421053
MA-2003-4#-00000319,,,,0.6296296296296297
MA-2003-4#-00000023,,,,2.931034482758621
MA-2003-4#-00000144,,,,4.35
MA-2003-4#-00000077,,,,1.393939393939394
MA-2003-4#-00000225,,,,1.5
MA-2003-4#-00000166,,,,5.903225806451613
MA-2003-4#-00000079,,,,3.941176470588236
MA-2003-4#-00000412,,,,1.4375
MA-2003-4#-00000332,,,,0.8
MA-2003-4#-00000438,,,,4.083333333333333
MA-2003-4#-00000246,,,,5.872340425531915
MA-2003-4#-00000275,,,,1.4
MA-2003-4#-00000200,,,,5.176470588235294
MA-2003-4#-00000214,,,,6.458333333333333
MA-2003-4#-00000211,,,,3.8333333333333335
MA-2003-4#-00000127,,,,9.029411764705882
MA-2003-4#-00000264,,,,8.516129032258064
MA-2003-4#-00000123,,,,6.684210526315789
MA-2003-4#-00000178,,,,6.871794871794871
MA-2003-4#-00000128,,,,6.379310344827586
MA-2003-4#-00000405,,,,0.7419354838709677
MA-2003-4#-00000124,,,,6.862068965517241
MA-2003-4#-00000257,,,,8.233333333333333
MA-2003-4#-00000282,,,,2.230769230769231
MA-2003-4#-00000099,,,,6.833333333333333
MA-2003-4#-00000122,,,,6.5
MA-2003-4#-00000183,,,,9.807692307692308
MA-2003-4#-00000086,,,,9.405405405405403
