DHSID_EA,relevance_score,most_relevant_sentences
SL-2019-7Z-00000154,3.0,"History  A girls' school had been established in the British colony of Sierra Leone in Moyamba in 1900, and it was decided to establish a similar boys' school."
SL-2013-6#-00000117,1.0,The mosque regularly holds Islamic prayer services five times a day; and its also teaches Islamic education.
SL-2016-7#-00000261,5.0,"The school is an all-girls secondary school, and the students are in a boarding home in the school campus."
SL-2008-5#-00000262,3.0,"Scientific studies have shown that pregnant women are among the least likely to survive an onset of ebola, most likely because the mother's body lowers its immune response to prevent it rejecting the baby."
SL-2013-6#-00000402,1.0,"Immediately behind it was the open-air slave yard, which was divided between a large area for men and a smaller one for women and children. They were well-established along the rivers near the coast and were descendants of male Portuguese slave traders known as lançados and African women, and were often bilingual. In 2006, television actor Isaiah Washington visited the island after learning through a DNA test he was descended from the indigenous Mende people of Sierra Leone.James Knight and Katrina Manson, ""Sierra Leone Draws Americans Seeking Slave Roots"", Reuters, 22 March 2007  Washington later donated US$25,000 to a project to create a computer reconstruction of Bunce Island as it appeared in 1805, to mark the bicentennial of the abolition of the African slave trade by the UK and the United States. In 2013, historians reported learning that two U.S. presidents, George H. W. Bush and George W. Bush, are directly descended from a slave-ship captain who operated out of Bunce Island and other ports in the Sierra Leone region in the late 1700s.Simon Akam, ""George W. Bush’s Great-Great-Great-Great-Grandfather Was a Slave Trader"", Slate, 20 June 2013 Their ancestor Thomas Walker (AKA ""Beau Walker"") came from Bristol, one of Britain's principal slaving ports. One of his descendants, Dorothy (Walker) Bush, was the mother of George H.W."
SL-2019-7Z-00000154,3.0,"History  A girls' school had been established in the British colony of Sierra Leone in Moyamba in 1900, and it was decided to establish a similar boys' school."
SL-2019-7Z-00000091,1.0,"Musu Conteh, whose child went missing in the shipwreck, claimed a search did not get underway for 10 hours."
SL-2019-7Z-00000091,1.0,"In the late seventeenth and early eighteenth century, there were marriages between English traders of the Royal African Company and Sherbro women."
SL-2019-7Z-00000091,1.0,"Musu Conteh, whose child went missing in the shipwreck, claimed a search did not get underway for 10 hours."
SL-2019-7Z-00000091,1.0,"In the late seventeenth and early eighteenth century, there were marriages between English traders of the Royal African Company and Sherbro women."
SL-2019-7Z-00000154,3.0,"History  A girls' school had been established in the British colony of Sierra Leone in Moyamba in 1900, and it was decided to establish a similar boys' school."
SL-2013-6#-00000402,1.0,"Immediately behind it was the open-air slave yard, which was divided between a large area for men and a smaller one for women and children. They were well-established along the rivers near the coast and were descendants of male Portuguese slave traders known as lançados and African women, and were often bilingual. In 2006, television actor Isaiah Washington visited the island after learning through a DNA test he was descended from the indigenous Mende people of Sierra Leone.James Knight and Katrina Manson, ""Sierra Leone Draws Americans Seeking Slave Roots"", Reuters, 22 March 2007  Washington later donated US$25,000 to a project to create a computer reconstruction of Bunce Island as it appeared in 1805, to mark the bicentennial of the abolition of the African slave trade by the UK and the United States. In 2013, historians reported learning that two U.S. presidents, George H. W. Bush and George W. Bush, are directly descended from a slave-ship captain who operated out of Bunce Island and other ports in the Sierra Leone region in the late 1700s.Simon Akam, ""George W. Bush’s Great-Great-Great-Great-Grandfather Was a Slave Trader"", Slate, 20 June 2013 Their ancestor Thomas Walker (AKA ""Beau Walker"") came from Bristol, one of Britain's principal slaving ports. One of his descendants, Dorothy (Walker) Bush, was the mother of George H.W."
SL-2016-7#-00000261,5.0,"The school is an all-girls secondary school, and the students are in a boarding home in the school campus."
