DHSID_EA,relevance_score,most_relevant_sentences
TZ-2007-5#-00000125,1.0,Infrastructure  The school has received infrastructure support from several organizations.
TZ-2012-6Z-00000575,2.0,"See also    List of power stations in Tanzania  References   Sources  Öhman, May-Britt, Taming Exotic Beauties: Swedish Hydro Power Constructions in Tanzania in the Era of Development Assistance, 1960s - 1990s, Stockholm, 2007, PhD Thesis, http://www.diva-portal.org/smash/record.jsf?pid=diva2:12267   External links   Official Website of Tanesco   Category:Dams completed in 1975 Category:Energy infrastructure completed in 1975 Category:Dams completed in 1980 Category:Energy infrastructure completed in 1980 Category:Dams in Tanzania Category:Hydroelectric power stations in Tanzania"
TZ-2010-6#-00000055,1.0,"However, after the establishment of the dam, with a big supply of water and fish, it attracted a large proportion of migrants from fishing communities. The growing population led to a lot of water conflicts."
TZ-2012-6Z-00000219,2.0,"Geographic coordinates:   Continent: Africa  Area:The World Factbook - Tanzania, U.S. Central Intelligence Agency, updated 29 April 2013 note: includes the islands of Mafia, Pemba, and Unguja total:  land:   water:   Land boundaries: total:  border countries: Burundi , Kenya , Malawi , Mozambique , Rwanda , Uganda , Zambia , Democratic Republic of the Congo   Coastline:   Maritime claims: exclusive economic zone:  and  territorial sea:   Terrain: plains along coast; central plateau; highlands in north, south  Elevation extremes: lowest point:  Indian Ocean 0 m highest point: Mount Kilimanjaro   Natural resources: hydropower, tin, phosphates, iron ore, coal, diamonds, gemstones, gold, natural gas, nickel  Land use: arable land:           12.25% permanent crops:       1.79% other:                 85.96% (2011)  Irrigated land:  (2003)  Total renewable water resources:  (2011)  Natural hazards:  flooding on the central plateau during the rainy season; drought volcanism: limited volcano activity; Ol Doinyo Lengai (elevation ) has emitted lava in recent years; other historically active volcanoes include Kieyo and Meru  Environment - current issues: soil degradation; deforestation; desertification; destruction of coral reef threatens marine habitats; recent droughts affected marginal agriculture; wildlife threatened by illegal hunting and trade, especially for ivory  'Environment - international agreements:party to:'' Biodiversity United Nations Framework Convention on Climate Change Kyoto Protocol to the United Nations Framework Convention on Climate Change United Nations Convention to Combat Desertification in Those Countries Experiencing Serious Drought and/or Desertification, Particularly in Africa Convention on International Trade in Endangered Species of Wild Fauna and Flora Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and Their Disposal United Nations Convention on the Law of the Sea Vienna Convention for the Protection of the Ozone Layer Convention on Wetlands of International Importance, especially as Waterfowl Habitat  Specific geographic regions Menai Bay Conservation Area Mount Kilimanjaro Mount Meru Olduvai Gorge Umba Valley   Extreme points   This is a list of the extreme points of Tanzania, the points that are farther north, south, east or west than any other location."
TZ-2003-4Z-00000008,2.0,"They developed an intricate irrigation and cultivation system, involving a stone-block canal channelling water from the Crater Highlands rift escarpment to stone-lined cultivation terraces. It also roughly coincides with the start of the diminishment of the Engaruka River's flow as well as those of other streams descending from the Ngorongoro highlands; water sources around which Engaruka's irrigation practices were centered."
TZ-1999-4#-00000342,2.0,"There are plans of implementing a government-operated bus service on the island, which will bring the ground transportations more in line with the relatively developed water and air transport infrastructure, but there is currently no timeline available for this project."
TZ-2012-6Z-00000067,3.0,"The dam was constructed by the colonial government in 1957 for irrigation, domestic water supply, and water for livestock."
TZ-2017-7Z-00000022,1.0,"It was built in the late 1960s and is Kilimanjaro regions largest artificial water body. It was constructed for the purposes of irrigation, hydro-electric power and to start a local fishing industry. The reservoir was completed in December 1965 however the irrigation scheme had not yet been developed."
TZ-2003-4Z-00000044,1.0,"It was built from 1975 to 1979 for the purpose of regulating water level at the downstream at the Ruaha installed Kidatu Hydro-electric Dam. See also  List of hydropower stations in Africa List of power stations in Tanzania  References  Öhman, May-Britt, Taming Exotic Beauties: Swedish Hydro Power Constructions in Tanzania in the Era of Development Assistance, 1960s - 1990s, Stockholm, 2007, PhD Thesis,  http://www.diva-portal.org/smash/record.jsf?pid=diva2:12267  External links Tanesco Website  Category:Dams completed in 1979 Category:Energy infrastructure completed in 1979 Category:Dams in Tanzania Category:Hydroelectric power stations in Tanzania Category:Buildings and structures in the Iringa Region Category:Buildings and structures in the Dodoma Region"
TZ-2007-5#-00000366,2.0,See also  Tanesco  Tanzania Liquefied Natural Gas Project  Tanzania Petroleum Development Corporation  List of power stations in Tanzania  Uganda–Tanzania Crude Oil Pipeline  References  External links Tanzania launches project to pipe natural gas to capital  Category:Energy infrastructure in Africa Category:Natural gas pipelines in Tanzania Category:Energy infrastructure in Tanzania Category:Mtwara Region Category:Lindi Region Category:Pwani Region Category:Dar es Salaam Region
