DHSID_EA,relevance_score,most_relevant_sentences
TG-2013-6#-00000232,2.0,"The objectives of the dam were to satisfy the medium-term requirements of Benin and Togo for power, and to provide a large water reserve, amounting to 1.7 billion cubic metres."
TG-2013-6#-00000180,1.0,"The name Togo is translated from the Ewe language as ""behind the river"". The longest river is the Mono River with a length of 400 km (250 miles). However, the privatization program of the cotton sector, telecommunications and water supply has stalled. The official Togolese drink is called sodabi, a liquor that is created from the distillation of palm wine."
TG-2013-6#-00000220,2.0,The flow of the river may also vary because of the construction of a dam upstream in Burkina Faso.
TG-2013-6#-00000180,1.0,"The name Togo is translated from the Ewe language as ""behind the river"". The longest river is the Mono River with a length of 400 km (250 miles). However, the privatization program of the cotton sector, telecommunications and water supply has stalled. The official Togolese drink is called sodabi, a liquor that is created from the distillation of palm wine."
TG-2013-6#-00000180,1.0,"The name Togo is translated from the Ewe language as ""behind the river"". The longest river is the Mono River with a length of 400 km (250 miles). However, the privatization program of the cotton sector, telecommunications and water supply has stalled. The official Togolese drink is called sodabi, a liquor that is created from the distillation of palm wine."
TG-2013-6#-00000220,2.0,The flow of the river may also vary because of the construction of a dam upstream in Burkina Faso.
TG-2013-6#-00000180,1.0,"The name Togo is translated from the Ewe language as ""behind the river"". The longest river is the Mono River with a length of 400 km (250 miles). However, the privatization program of the cotton sector, telecommunications and water supply has stalled. The official Togolese drink is called sodabi, a liquor that is created from the distillation of palm wine."
TG-2013-6#-00000232,2.0,"The objectives of the dam were to satisfy the medium-term requirements of Benin and Togo for power, and to provide a large water reserve, amounting to 1.7 billion cubic metres."
TG-2013-6#-00000232,2.0,"The objectives of the dam were to satisfy the medium-term requirements of Benin and Togo for power, and to provide a large water reserve, amounting to 1.7 billion cubic metres."
TG-2013-6#-00000232,2.0,"The objectives of the dam were to satisfy the medium-term requirements of Benin and Togo for power, and to provide a large water reserve, amounting to 1.7 billion cubic metres."
