DHSID_EA,relevance_score,most_relevant_sentences
AM-2010-6#-00000252,1.0,"Most UFAZ students, more than 80%, are scholarship holders who receive free education based on Azerbaijani government's financial support."
AM-2016-7#-00000216,1.0,"The building was built in 1886, with red tuff stone of the Shirak province, and was the home of a wealthy merchant named Qeshishyan."
AM-2016-7#-00000081,1.0,"According to ethnographer Tsypylma Darieva Armenians have ""a sense of possession of Ararat in the sense of symbolic cultural property."""
AM-2010-6#-00000252,1.0,"However, on July 5, 1921, the Kavbiuro of the Communist Party adopted the following decision regarding the future status of Karabakh: ""Proceeding from the necessity of national peace among Muslims and Armenians and of the economic ties between upper (mountainous) and lower Karabakh, of its permanent ties with Azerbaijan, mountainous Karabakh is to remain within AzSSR, receiving wide regional autonomy with the administrative centre in Shusha, which is to be included in the autonomous region."" In August 2021, satellite images released by Caucasus Heritage Watch (a watchdog group of researchers from Purdue and Cornell) revealed that between April 10 and June 5, 51 sculptures in the park of the Museum of Fine Arts were removed and the area completely cleared: ‘’CHW is concerned about the condition of these artworks, which are the property of that museum. However, after the pogrom against the Armenian population in 1920 and the burning of the town, out-migration, and its decreasing economic importance in relation to other regional cities like Yerevan and Baku, Shusha was reduced to a small provincial town of some 10,000 people."
AM-2016-7#-00000153,1.0,"Local economy  Today, Goranboy belongs to Ganja-Kazakh economic region and main sector here is agriculture."
AM-2010-6#-00000252,1.0,"There are several natural mineral resources such as oil and gas and sand-gravel. The enterprise employs 850 people, the average monthly salary is 430 manats."
AM-2010-6#-00000252,1.0,Flora  Flora of Gobustan is rich with 470 species of plants out of 4000 species in Azerbaijan.
AM-2016-7#-00000184,2.0,"Virtually the only significant economic asset that South Ossetia possesses is control of the Roki Tunnel that is used to link Russia and Georgia, from which the South Ossetian government reportedly obtained as much as a third of its budget by levying customs duties on freight traffic before the war."
AM-2010-6#-00000244,3.0,A socio-economic livelihood programme with viable and sustainable alternatives to current agricultural activities upstream of the lake to reduce water consumption significantly while maintaining the income and livelihood of affected communities; 4.
AM-2010-6#-00000252,1.0,"On 20 May 2010, the European Parliament adopted a resolution ""on the need for an EU strategy for the South Caucasus"", which states that EU must pursue a strategy to promote stability, prosperity and conflict resolution in the South Caucasus. The resolution also calls for the withdrawal of Armenian forces from all occupied territories of Azerbaijan, accompanied by the deployment of international forces to be organised with respect of the UN Charter in order to provide the necessary security guarantees in a period of transition, which will ensure the security of the population of Artsakh and allow the displaced persons to return to their homes and further conflicts caused by homelessness to be prevented; and states that the EU believes that the position according to which Artsakh includes all occupied Azerbaijani lands surrounding Artsakh should rapidly be abandoned. This is expected to be the first of a regular series of meetings between the three countries, per an agreement to promote economic and infrastructure development throughout the region. The Azerbaijani government has estimated that 63% of IDPs lived below the poverty line as compared to 49% of the total population. While many former cities are currently uninhabitable, the Azerbaijani government and some Azerbaijani companies have announced plans to rebuild infrastructure and invest in the newly controlled territories. Lachin was key to a land connection between Armenia and the former NKAO, and Kalbajar had water resources utilised by both Artsakh and Armenia. A smaller segment of the settlers was originally from the towns of Gyumri and Spitak in Armenia who had lived in temporary shelters following the devastating 1988 earthquake before moving to Karabakh, as well as a small number of natives of Yerevan who moved there for financial reasons.Report of the OSCE Fact-Finding Mission (FFM) to the Occupied Territories of Azerbaijan Surrounding Nagorno-Karabakh (NK) . Wine growing and processing of agricultural products, particularly wine (i.e., storage of wine, wine stuffs, cognac alcohol) is one of the prioritized directions of the economic development."
AM-2016-7#-00000308,1.0,"Dusheti was a center of agriculture and light industry during the Soviet era, but suffered an economic decline and population decrease in the years following the disintegration of the Soviet Union. Nowadays, most people work in service industries (banking, education, auto-repair, and retail) as well as subsistence farming."
AM-2010-6#-00000244,2.0,"In Persian ""Garm"" means warm;Iraq’s Policy of Ethnic Cleansing: Onslaught to change national/demographic characteristics of the Kirkuk Region by Nouri Talabany   After the 7th century, Muslim writers used the name Kirkheni (Syriac for ""citadel""meaning of Karkha in Syriac , Syriac dictionary) to refer to the city.Kirkuk and its dependencies: Historically part of Kurdistan – II by Mufid Abdulla  Others used other variant, such as Bajermi (a corruption of Aramaic ""B'th Garmayeh"" or Jermakan (a corruption of Persian Garmakan) ."
AM-2016-7#-00000184,1.0,"There should be a strictly protected area managed as a zapovednik, and also recreational and buffer zones in which economic activity is allowed, such as tourism, traditional land use, and benign forms of agriculture and forestry. Meshchyora150px|alt=Wetlands in Meshcheyora NPVladimir Oblast   Мещёра Meshchyora NP covers extensive wetlands (swamps, peat bogs, rivers and lakes) - an extremely rich habitat for biodiversity - and pine/birch woodlands in the Meshchera Lowlands on the East European Plain in Vladimir Oblast, about 120 km east of Moscow. Udegeyskaya Legenda150px|alt=Udegeyskaya Legenda NP  Primorsky Krai   Удэгейская легенда Udege Legend covers the richest coniferous-deciduous forest on the western slope of the Central Sikhote-Alin mountains of the Russian Far East."
AM-2010-6#-00000244,1.0,"A briefing paper produced by the British Foreign and Commonwealth Office about how the British government should respond to the massacre, and whether or not economic sanctions should be imposed, came to the following conclusion: ""We believe it better to maintain a dialogue with others if we want to influence their actions."
AM-2010-6#-00000252,1.0,"Azerbaijan's crucial oil industry lost its relative importance in the Soviet economy, partly because of a shift of oil production to other regions of the Soviet Union and partly because of the depletion of known oil resources accessible from land, while offshore production was not deemed cost-effective. As a result, Azerbaijan had the lowest rate of growth in productivity and economic output among the Soviet republics, with the exception of Tajikistan. Aliyev temporarily improved the economic conditions and promoted alternative industries to the declining oil industry, such as cotton. In the same year, the total wood resources counted 136 million m³."
AM-2016-7#-00000234,1.0,"thumb|250x250px|Ivan Kulaga, Ramazan Alchakov and Abrek Ediev (L-R) and their horses Dzhigit and Almaz, on the western summit of Mount Elbrus, 4 September 2020|alt=  Travel safety After the collapse of the USSR and until the early 2010s travel to Mount Elbrus has become increasingly dangerous due to economic problems, armed conflicts in various republics of Caucasus, and later due to the North Caucasus insurgency."
AM-2016-7#-00000112,2.0,"The region was fertile and wealthy: according to Qudama ibn Ja'far, the combined revenue of Mayyafariqin and Arzen in Abbasid times amounted to 4.1 million dirhams."
