DHSID_EA,asset_index
MZ-2015-7#-00000203,0.2248702900960411
MZ-2011-6#-00000115,-1.2109106495485975
MZ-2011-6#-00000253,0.1927282872412811
MZ-2011-6#-00000545,0.5085944320838244
MZ-2009-5#-00000111,0.6632035116213755
MZ-2011-6#-00000197,-3.017425533656068
MZ-2009-5#-00000140,3.295386598471872
MZ-2011-6#-00000477,-0.6343208698013754
MZ-2011-6#-00000544,-2.0031863655051936
MZ-2015-7#-00000023,3.2313421992247635
MZ-2011-6#-00000108,-1.1588774838124625
MZ-2018-7Z-00000401,2.161279550646696
MZ-2009-5#-00000073,-2.8650608989941566
MZ-2011-6#-00000027,-2.256264560567766
MZ-2011-6#-00000003,0.3981657732968319
MZ-2015-7#-00000036,2.745456586213999
MZ-2015-7#-00000084,0.912496893758676
MZ-2009-5#-00000032,-1.4064947764337623
MZ-2018-7Z-00000210,-2.205854477962651
MZ-2009-5#-00000053,-2.2892362935868067
MZ-2009-5#-00000106,-1.3914593292989677
MZ-2009-5#-00000165,0.8172134732823003
MZ-2009-5#-00000186,-1.5651532888522448
MZ-2011-6#-00000457,-2.3302708182428384
MZ-2015-7#-00000139,0.2952972298296425
MZ-2018-7Z-00000505,1.3117515270026685
MZ-2011-6#-00000330,2.005496115966168
MZ-2015-7#-00000059,2.418952176011011
MZ-2015-7#-00000138,0.1804065507828949
