DHSID_EA,relevance_score,most_relevant_sentences
TG-1998-3#-00000052,4.0,"Present day Today, the school continues to provide an American-style education which will enable children to integrate easily, academically and socially, into American schools or international schools with similar requirements. Curriculum The curriculum is similar to that of U.S. general academic and college preparatory schools."
TG-1998-3#-00000052,4.0,"Present day Today, the school continues to provide an American-style education which will enable children to integrate easily, academically and socially, into American schools or international schools with similar requirements. Curriculum The curriculum is similar to that of U.S. general academic and college preparatory schools."
TG-1998-3#-00000244,2.0,Primary sector The primary sector is Agriculture  Education There are a number of schools from Pre-schools through to Jss and Secondary school.
TG-2013-6#-00000234,2.0,The Kara American Space was opened in the university's campus on 4 December 2012.
TG-1998-3#-00000418,1.0,Challenges affecting vaccination include low education and poor accessibility.
TG-2013-6#-00000180,4.0,"According to a U.S. State Department report based on conditions in 2010, these include ""security force use of excessive force, including torture, which resulted in deaths and injuries; official impunity; harsh and life-threatening prison conditions; arbitrary arrests and detention; lengthy pretrial detention; executive influence over the judiciary; infringement of citizens' privacy rights; restrictions on freedoms of press, assembly, and movement; official corruption; discrimination and violence against women; child abuse, including female genital mutilation (FGM), and sexual exploitation of children; regional and ethnic discrimination; trafficking in persons, especially women and children; societal discrimination against persons with disabilities; official and societal discrimination against homosexual persons; societal discrimination against persons with HIV; and forced labor, including by children."""
TG-2013-6#-00000136,4.0,"Notable alumni Umar Farouk Abdulmutallab, the ""Underwear bomber"" convicted of attempting to blow up Northwest Airlines Flight 253 to Detroit on Christmas Day 2009.Profile: Umar Farouk Abdulmutallab, BBC, 27 December 2009  See also   List of international schools  Education in Togo  References  External links School website Photographs of the British School of Lome by Mike Rimmer  Category:International schools in Togo Category:British international schools in Africa Category:International Baccalaureate schools Category:Schools in Lomé"
TG-1998-3#-00000244,2.0,Primary sector The primary sector is Agriculture  Education There are a number of schools from Pre-schools through to Jss and Secondary school.
TG-1998-3#-00000418,1.0,Challenges affecting vaccination include low education and poor accessibility.
TG-2013-6#-00000180,4.0,"According to a U.S. State Department report based on conditions in 2010, these include ""security force use of excessive force, including torture, which resulted in deaths and injuries; official impunity; harsh and life-threatening prison conditions; arbitrary arrests and detention; lengthy pretrial detention; executive influence over the judiciary; infringement of citizens' privacy rights; restrictions on freedoms of press, assembly, and movement; official corruption; discrimination and violence against women; child abuse, including female genital mutilation (FGM), and sexual exploitation of children; regional and ethnic discrimination; trafficking in persons, especially women and children; societal discrimination against persons with disabilities; official and societal discrimination against homosexual persons; societal discrimination against persons with HIV; and forced labor, including by children."""
TG-2013-6#-00000136,4.0,"Notable alumni Umar Farouk Abdulmutallab, the ""Underwear bomber"" convicted of attempting to blow up Northwest Airlines Flight 253 to Detroit on Christmas Day 2009.Profile: Umar Farouk Abdulmutallab, BBC, 27 December 2009  See also   List of international schools  Education in Togo  References  External links School website Photographs of the British School of Lome by Mike Rimmer  Category:International schools in Togo Category:British international schools in Africa Category:International Baccalaureate schools Category:Schools in Lomé"
TG-1998-3#-00000418,1.0,Challenges affecting vaccination include low education and poor accessibility.
TG-2013-6#-00000180,4.0,"According to a U.S. State Department report based on conditions in 2010, these include ""security force use of excessive force, including torture, which resulted in deaths and injuries; official impunity; harsh and life-threatening prison conditions; arbitrary arrests and detention; lengthy pretrial detention; executive influence over the judiciary; infringement of citizens' privacy rights; restrictions on freedoms of press, assembly, and movement; official corruption; discrimination and violence against women; child abuse, including female genital mutilation (FGM), and sexual exploitation of children; regional and ethnic discrimination; trafficking in persons, especially women and children; societal discrimination against persons with disabilities; official and societal discrimination against homosexual persons; societal discrimination against persons with HIV; and forced labor, including by children."""
TG-1998-3#-00000244,2.0,Primary sector The primary sector is Agriculture  Education There are a number of schools from Pre-schools through to Jss and Secondary school.
TG-2013-6#-00000234,2.0,The Kara American Space was opened in the university's campus on 4 December 2012.
TG-1998-3#-00000244,2.0,Primary sector The primary sector is Agriculture  Education There are a number of schools from Pre-schools through to Jss and Secondary school.
