DHSID_EA,relevance_score,most_relevant_sentences
TZ-2017-7Z-00000018,1.0,"As one of the largest onsite museums in Africa, the museum provides educational exhibits related to the gorge and its long history."
TZ-2007-5#-00000197,1.0,"Later in 1887, the German geology professor Hans Meyer reached the lower edge of the ice cap on Kibo, where he was forced to turn back because he lacked the equipment needed to progress across the ice. , Outside 5, Mar 2015 Previous records, using the same route, were held by Spanish mountain runner Kílian Jornet (ascent in 5:23:50, round trip 7:14 on 29 September 2010) and by Tanzanian guide Simon Mtuy (an unsupported round trip in 9:21 on 22 February 2006).Swiss Sets New Kilimanjaro Fastest Ascent And Descent Record  at climbkilimanjaroguide.com  The female round trip record is held by Fernanda Maciel from Brazil in a time of 10 hours and 6 minutes. Seventeen were female and eight were male, ranging in age from 29 to 74."
TZ-2007-5#-00000422,1.0,"It also dealt with common services in transport and communications, research, and education. Trade in goods and services has already increased as service provision to Kenyans and Tanzanians is already important for Uganda (in education and in health). Mutual recognition and accreditation of higher education institutions is also being worked towards as is the harmonisation of social security benefits across the EAC. List of Uganda Tribes and Languages In Kenya and Uganda, the medium of instruction in all schools is English."
TZ-1999-4#-00000114,8.0,"Programmes Muhimbili University of Health and Allied Sciences] offers programmes in Medicine, Dentistry, Pharmacy, Nursing, Public Health, Traditional Medicine, Laboratory and Allied Sciences at undergraduate and postgraduate levels including:Muhimbili University of Health and Allied Sciences   Undergraduate Programmes   The university offers the following undergraduate degree programs leading to undergraduate degree awards in the following fourteen academic disciplines;  The School of Medicine:  Doctor of Medicine (MD)  Bachelor of Medical Laboratory Sciences (BMLS)  BMLS Haematology and Blood Transfusion  BMLS Parasitology and Medical Entomology  BMLS Clinical Chemistry  BMLS Histotechnology  BSc in  Radiation Therapy Technology (BSc RTT) The School of Dentistry  Doctor of Dental Surgery (DDS)  The School of Pharmacy  Bachelor of Pharmacy  The School of Nursing  BSc Nursing  BSc Nursing (Management)  BSc Midwifery  The School of Public Health  BSc (Environmental Health Science)  BBMEng (Bachelor of Biomedical Engineering)   Postgraduate Programmes  The university offers the following master's program leading to awards in master's in the following thirty seven academic disciplines;  The School of Medicine  MMed Anaesthesiology  MMed Anatomical Pathology  MMed Haematology and Blood Transfusion  MMed Internal Medicine  MMed Microbiology  MMed Obstetrics and Gynaecology  MMed Ophthalmology  MMed Orthopaedics and Traumatology  MMed Otorhinolaryngology  MMed Paediatrics  MMed Psychiatry  MMed Radiology  MMed Surgery  MSc Anatomy  MSc Cardiology  MSc Nephrology  MSc Haematology   PhD programmes  The School of Dentistry  Master of Dentistry (MDent)  MDent Community Dentistry  MDent Oral Surgery  MDent Oral Pathology  MDent Restorative Dentistry  The School of Pharmacy   Master of Pharmacy (M.Pharm)  M.Pharm Industrial Pharmacy  M.Pharm Quality Control  M.Pharm Clinical Pharmacy  M.Pharm Pharmacognosy  M.Pharm Medicinal Chemistry  The School of Nursing   MSc in Nursing (MSc Nursing)  MSc Nursing (Mental Health)  MSc in Nursing (Critical Care and Trauma)  The School of Public Health  Master of Arts (MA) in Health Policy and Management  MMed in Community Health  MSc in Tropical Diseases Control   Master of Public Health (MPH)  MSc in Environmental and Occupational Health  Notable faculty members Julie Makani, haematologist  See also :Category:Muhimbili University of Health and Allied Sciences alumni  References  External links   Southern African University  Category:Public universities in Tanzania Category:Universities in Dar es Salaam Category:Educational institutions established in 1963 Category:1963 establishments in Tanganyika"
TZ-2007-5#-00000125,4.0,"The school officially became ""Lumumba Secondary School"" in 1985, suspending the fishing curriculum and adopting a secondary school curriculum to allow specialization in science subjects."
TZ-2010-6#-00000039,2.0,Academics The school offers both O-level and A-level education. See also   Education in Tanzania  List of schools in Tanzania   References   Category:1999 establishments in Tanzania Category:Buildings and structures in the Kilimanjaro Region Category:Educational institutions established in 1999  Category:Catholic secondary schools in Tanzania
TZ-2007-5#-00000336,1.0,"The hospital, plus attached nursing school, serves an estimated 217,000 of the poorest residents of Tanzania and the hospital's current operation is reliant on charitable donations and volunteer work. The School of Nursing at Berega (SONAB) provides approximately sixty nursing students who assist in the hospital during their studies."
TZ-2010-6#-00000437,1.0,"2013 – August: Two 18-year-old, British volunteer teachers, Katie Gee and Kirstie Trup, were injured by an acid attack by men on a motorcycle near Stone Town.Zanzibar acid attack, 9 August 2013, Daily Mirror  2014 – June: Mosque bombed."
TZ-2015-7Z-00000142,1.0,"The College of Business Education (CBE) is a higher learning institution in Tanzania established in 1965, registered and accredited  by the National Council for Technical Education (NACTE) to offer Certificate, Diploma and Degree Programmes in various fields of study. Academic departments  The College of Business Education has six academic departments as of 2019:  Accountancy Business Administration ICT and Mathematics Marketing Metrology and Standardization Procurement and Supply Management   Programmes offered  Undergraduate and Postgraduate Programmes offered at CBE as of 2019:   Undergraduate programs  Technician certificate courses (NTA level 4–5)  Technician Certificate in Accountancy  Technician Certificate in Business Administration  Technician Certificate in Marketing Management  Technician Certificate in Procurement and Supplies Management  Technician Certificate in Metrology and Standardization (DSM only)  Technician Certificate in Information Technology  Ordinary diploma courses (NTA level 6)  Ordinary Diploma in Accountancy  Ordinary Diploma in Business Administration  Ordinary Diploma in Marketing  Ordinary Diploma in Procurement and Supplies Management  Ordinary Diploma in Metrology and Standardization (DSM Only)  Ordinary Diploma in Information Technology  bachelor's degree courses (three years) (NTA level 7–8)  Bachelor's degree in Accountancy (BACC)  Bachelor's degree in Business Administration (BBA)  Bachelor's degree in Marketing (BMK)  Bachelor's degree in Procurement and Supplies Management (BPS)  Bachelor's degree in Metrology and Standardization (BMET)  Bachelor's degree in Business Studies with Education (BBSE)  Bachelor's degree in Information Technology (BIT)   Postgraduate programmes  Postgraduate diploma courses  Postgraduate Diploma in Project Management (PGDPM)  Postgraduate Diploma in Business Administration (PGDBA)  Postgraduate Diploma in Financial Management (PGDFM)  Masters courses  Masters for Information Technology in Project Management (IT-Project Management)  Masters of Information and Communication Technology for Development (ICT4D)  Masters of Supply Chain Management (MSCM)  Masters of International Business Management (MIBM)  Masters of Business Administration in Finance and Banking  Masters of Business Administration in Human Resource Management  Masters of Business Administration in Marketing Management   Rankings  In 2018, The Webometrics RankingWebometrics Ranking of World Universities placed CBE on the 21st rank in the best Universities and Colleges in Tanzania."
TZ-2012-6Z-00000573,1.0,Malangali Secondary School was one of the leading academic institutions in colonial Tanganyika. It retained its reputation for academic excellence after Tanganyika won independence from Britain in December 1961. Secondary school graduates formed the backbone of the civil service in Tanganyika (later Tanzania) during the post-colonial era. https://sites.google.com/site/intercontinentalbookcentre/godfrey-mwakikagile-a-eurocentric-pan-africanist  Category:Educational institutions with year of establishment missing Category:Secondary schools in Tanzania Category:Buildings and structures in the Iringa Region
