DHSID_EA,relevance_score,most_relevant_sentences
AL-2008-5#-00000242,1.0,It stretches along the upper valley of the Shkumbin river.
AL-2017-7#-00000327,1.0,"The village is known for its proximity to the water spring known as the Blue Eye, a popular tourist attraction."
AL-2017-7#-00000657,1.0,"A lack of water led to the construction of a  long aqueduct from the island's interior to the town in 1564. Bringing water to the walled town as well as to the much larger—some 700–800 houses—open town that had grown around it, this was of the most important works of Ottoman civil architecture in the western Balkans."
AL-2008-5#-00000279,1.0,"Hum is a small mountain located south of Mostar, Bosnia and Herzegovina, on the left bank of the Neretva river, part of the Čvrsnica region of the Dinaric Alps."
AL-2017-7#-00000435,1.0,"Its exact age is not known, but it is said that when the construction of the railway line  Skopje - Fushë Kosova - Mitrovica began, this oak was a small sapling near a freshwater spring. Near the oak, at the site of a former freshwater spring, there is now a well, which also gives the monument a hydrological character too."
AL-2008-5#-00000279,1.0,"It is located along the river Radobolja, at the foot of Hum."
AL-2008-5#-00000163,1.0,"Located just south of the Bay of Durrës, it is partially engulfed by two small river streams, Leshniqe to the west-northwest and Darçi to the west-southwest."
AL-2017-7#-00000548,1.0,"The Dinaric Alps were thrown up in more or less parallel ranges, stretching like necklaces from the Julian Alps as far as northern Albania and Kosovo, where the mountainous terrain subsides to make way for the waters of the Drin River and the plains of Kosovo. The Mesozoic limestone forms a very distinctive region of the Balkans, notable for features such as the Karst Plateau, which has given its name to all such terrains of limestone eroded by groundwater. The Quaternary ice ages had relatively little direct geologic influence on the Balkans. No permanent ice caps existed, and there is little evidence of extensive glaciation. During subsequent millennia these work deeper, leaving in their wake enormous waterless caverns, sinkholes and grottoes and forming underground labyrinths of channels and shafts. The roofs of some of these caverns may eventually fall in, to produce great perpendicular-sided gorges, exposing the surface to the water once more. Among the largest and most well known are the Neretva, the Rakitnica, the Prača (river), the Drina, the Sutjeska, the Vrbas, the Ugar, the Piva, the Tara, the Komarnica, the Morača, the Cem/Ciijevna, the Lim, and the Drin. A number of springs and rivers rise in the Dinaric range, including Jadro Spring noted for having been the source of water for Diocletian's Palace at Split."
AL-2017-7#-00000378,1.0,"The Ionian revolt threatened the integrity of his empire, and Darius thus vowed to punish those involved, especially the Athenians, ""since he was sure that [the Ionians] would not go unpunished for their rebellion"".Herodotus V, 105 Darius also saw the opportunity to expand his empire into the fractious world of Ancient Greece.Holland, 171–178 A preliminary expedition under Mardonius in 492 BC, secured the lands approaching Greece, re-conquered Thrace and forced Macedon to become a client kingdom of Persia's.Herodotus VI, 44  thumb|left|The Spartans throw Persian envoys into a well Darius sent emissaries to all the Greek city-states in 491 BC asking for a gift of ""earth and water"" as tokens of their submission to him.Holland, pp. According to Herodotus, Xerxes' army was so large that, upon arriving at the banks of the Echeidorus River, his soldiers proceeded to drink it dry. In the face of such imposing numbers, many Greek cities capitulated to the Persian demand for a tribute of earth and water. In 481 BC, Xerxes sent ambassadors around Greece requesting ""earth and water"" but very deliberately omitting Athens and Sparta.Herodotus VII, 32 Support thus began to coalesce around these two leading states. When at a later date, an army of Gauls led by Brennus attempted to force the pass, the shallowness of the water gave the Greek fleet great difficulty getting close enough to the fighting to bombard the Gauls with ship-borne missile weapons. Recent core samples indicate that the pass was only  wide, and the waters came up to the gates: ""Little do the visitors realize that the battle took place across the road from the monument. Legend has it that he had the very water of the Hellespont whipped because it would not obey him. If the position had been held for even a little longer, the Persians might have had to retreat for lack of food and water. The two marble statues on the left and the right of the monument represent, respectively, the river Eurotas and Mount Taygetos, famous landmarks of Sparta."
AL-2017-7#-00000425,3.0,"Water from the mountains flow into the waters of the Valbonë, the latter being famous for having the clearest river water in Albania."
