DHSID_EA,asset_index
HT-2000-4#-00000131,
HT-2016-7#-00000437,2.422129423406484
HT-2012-6#-00000443,-1.5540609357092663
HT-2012-6#-00000431,0.9293178755591276
HT-2000-4#-00000230,
HT-2016-7#-00000379,-2.5869455542136466
HT-2012-6#-00000262,-2.539273202308033
HT-2006-5#-00000101,-3.653821922588491
HT-2012-6#-00000236,-0.2792597672583066
HT-2016-7#-00000048,-0.6636151780470748
HT-2012-6#-00000371,-0.7025827854998624
HT-2000-4#-00000307,
HT-2000-4#-00000047,
HT-2012-6#-00000445,-1.083698671708805
HT-2012-6#-00000366,-0.4166181379798949
HT-2016-7#-00000185,1.3155670474551358
HT-2012-6#-00000315,0.915751303056082
HT-2000-4#-00000160,
HT-2016-7#-00000277,0.7325982636589368
HT-2000-4#-00000290,
