DHSID_EA,relevance_score,most_relevant_sentences
ZW-2010-6#-00000130,1.0,"When completed, this renewable energy infrastructure project is expected to become the first privately owned, large-scale grid-ready, solar power plant in the country."
ZW-2005-5#-00000758,1.0,External links    Eastern Zimbabwe Highlands (freshwater ecoregion)   See also    Nyanga National Park  Mutarazi Falls  References    Category:Afromontane ecoregions Category:Afrotropical ecoregions Category:Eastern Zimbabwe montane forest-grassland mosaic Category:Ecoregions of Mozambique Category:Ecoregions of Zimbabwe Category:Great Rift Valley Category:Highlands Category:Montane grasslands and shrublands Category:Mountains of Zimbabwe Category:Mountain ranges of Mozambique Category:Physiographic divisions Category:Freshwater ecoregions of Africa
ZW-2010-6#-00000343,1.0,"Flora The 500 square kilometres of the Honde Valley in Zimbabwe are extensively cultivated, often with gravity fed irrigation channels. Water resources The water supply for the Honde Valley comprises small piped systems and motorised pumps serving small towns, growth points, commercial plantations, service centres and some villages, as well as direct abstractions from the rivers by riparian village communities not connected to developed installations. There are a total of about seven small to medium-sized metered piped water systems at Hauna, Sachisuko, Honde Army, Zindi, Samanga, Mpotedzi and Sahumani. In addition there are other smaller un-metered water supply schemes that serve a number of villages and schools. The known smaller un-metered water supply schemes are Honde “Povo” Pipe Scheme, Chingaira Piped Scheme, St Columbus Secondary School, Sagambe Primary and Secondary School, Marige Water Project, Mahobo Piped Scheme and Mupenga Gravity Water Scheme. However, it is also home to many small scale and subsistence farmers.Green Harvest: The Outgrower Tea Leaf Collection System in the Honde Valley, Zimbabwe J P Mtisi There are several non-motorized irrigation schemes in Honde valley.Working Paper No. Pungwe River – fishing and white water rafting  Nyanga National ParkNyanga National Park."
ZW-2015-7#-00000386,1.0,"Farming As most of the region tends to be dry, the Bushveld is mostly beef cattle and game farming country, with only a few drought-resistant crops such as sorghum and millet being farmed, usually under irrigation."
ZW-2010-6#-00000363,2.0,"Its surface is smooth at low water, but at high water is marked by enormous, slow swirls and heavy boiling turbulence. Extensive studies by Dube and Nhamo (2018 and 2019) shows that there is severe water flow variability from year to year with a significant drop in the general trend of water flow in September, October, November and December. : 6,000  211,888   Highest recorded flow: 12,800  452,0006,800 240,000 45,700  1,614,000Notes: See references for explanation of measurements.For water, cubic metres per second = tonnes per second.Half the water approaching Niagara is diverted for hydroelectric power.Iguazu has two drops; height given for biggest drop and total height.10 falls have greater or equal flow rates, but are not as high as Iguazu and Victoria Falls."
ZW-2015-7#-00000321,1.0,"With regard to the latter, however, Northern Rhodesia was the wealthiest of the three member states (due to its vast copper mines) and had contributed more to the overall building of infrastructure than the other two members did. Southern Rhodesia, recognising an inevitable dissolution of the Federation, was quick to use federal funds in building its infrastructure ahead of the others."
ZW-2010-6#-00000324,2.0,"Promises by the government to draw water for the region through the Matabeleland Zambezi Water Project have not been carried out, continuing water shortages."
ZW-2005-5#-00000394,2.0,"Related projects Bulk water In order to meet the growing demand for power generation and mining activities in the Lephalale area, two main bulk raw water transfer systems were also required."
ZW-2005-5#-00001194,1.0,"The bedrooms, dining room, kitchen and ancillary buildings proved ideal as both accommodation and classrooms for the newly established boys' boarding school."
ZW-2005-5#-00000898,2.0,"Twenty pupils of the Senior College and Harare City Council workers went on a clean-up campaign to raise awareness of hygiene, cleaning up Mabelreign Shopping Centre in Harare."
ZW-2005-5#-00001014,1.0,"May Jel Mining Company era  May Jel Mine operating at Commoner has since drilled boreholes outside its yard and villagers in Maisa, Mahogo and Nzama villages fetch clean water from these water-points."
ZW-1999-4#-00000223,1.0,Gallery   References  Category:Dams in Zimbabwe Category:Concrete-face rock-fill dams Category:Hydroelectric power stations in Zimbabwe Category:Dam failures Category:Buildings and structures in Masvingo Province Category:2015 establishments in Zimbabwe Category:Dams completed in 2016 Category:Energy infrastructure completed in 2016
ZW-2015-7#-00000170,1.0,The dam to supply the reservoir with water will be a  tall arch-gravity type.
ZW-2005-5#-00000388,3.0,"The dam supplies domestic water to Polokwane and Tzaneen, and irrigation water to the Letaba valley."
ZW-2005-5#-00000265,1.0,The region is under irrigation and there are high yields of grain and fruit crops.
ZW-2010-6#-00000116,1.0,"Sports The sports on offer at Hellenic in summer include cricket, tennis, water polo, swimming, athletics, cross country, triathlon and Rugby 7s."
