DHSID_EA,water_index
GU-2015-7#-00000681,3.2916666666666665
GU-2015-7#-00000456,4.958333333333333
GU-2015-7#-00000680,4.833333333333333
GU-2015-7#-00000514,4.363636363636363
GU-2015-7#-00000852,5.0
GU-2015-7#-00000655,1.9166666666666667
GU-2015-7#-00000845,5.0
GU-2015-7#-00000674,4.333333333333333
GU-2015-7#-00000678,2.125
GU-2015-7#-00000027,5.0
GU-2015-7#-00000677,4.6
GU-2015-7#-00000515,4.807692307692308
GU-2015-7#-00000861,4.08
GU-2015-7#-00000650,1.48
GU-2015-7#-00000168,4.923076923076923
GU-2015-7#-00000015,4.958333333333333
GU-2015-7#-00000524,4.84
GU-2015-7#-00000182,5.0
GU-2015-7#-00000614,5.0
GU-2015-7#-00000023,5.0
GU-2015-7#-00000722,5.0
GU-2015-7#-00000209,4.96
GU-2015-7#-00000170,4.769230769230769
GU-2015-7#-00000619,3.6538461538461537
GU-2015-7#-00000847,4.769230769230769
GU-2015-7#-00000057,4.923076923076923
GU-2015-7#-00000699,4.958333333333333
GU-2015-7#-00000050,4.84
GU-2015-7#-00000240,4.230769230769231
GU-2015-7#-00000633,1.56
GU-2015-7#-00000478,4.8
GU-2015-7#-00000474,4.576923076923077
GU-2015-7#-00000649,1.8846153846153848
GU-2015-7#-00000550,4.961538461538462
GU-2015-7#-00000104,4.68
GU-2015-7#-00000280,4.5
GU-2015-7#-00000381,4.923076923076923
GU-2015-7#-00000679,4.12
GU-2015-7#-00000026,4.833333333333333
GU-2015-7#-00000661,5.0
GU-2015-7#-00000008,5.0
GU-2015-7#-00000602,4.653846153846154
GU-2015-7#-00000361,5.0
GU-2015-7#-00000567,5.0
GU-2015-7#-00000500,4.904761904761905
GU-2015-7#-00000660,4.807692307692308
