DHSID_EA,water_index
SZ-2006-5#-00000181,4.0588235294117645
SZ-2006-5#-00000128,1.894736842105263
SZ-2006-5#-00000231,5.0
SZ-2006-5#-00000153,3.3157894736842106
SZ-2006-5#-00000155,3.526315789473684
SZ-2006-5#-00000162,5.0
SZ-2006-5#-00000079,5.0
SZ-2006-5#-00000268,4.9375
SZ-2006-5#-00000140,4.578947368421052
SZ-2006-5#-00000185,5.0
SZ-2006-5#-00000048,2.6666666666666665
SZ-2006-5#-00000189,5.0
SZ-2006-5#-00000227,2.2
SZ-2006-5#-00000008,3.421052631578948
SZ-2006-5#-00000112,4.842105263157895
SZ-2006-5#-00000197,1.947368421052632
SZ-2006-5#-00000070,2.0
SZ-2006-5#-00000127,1.9444444444444444
SZ-2006-5#-00000061,3.066666666666667
