DHSID_EA,relevance_score,most_relevant_sentences
BD-2014-7#-00000277,1.0,"The spill occurred when an oil-tanker named Southern Star VII, carrying  of furnace oil, was in collision with a cargo vessel and sank in the river. The oil spread to a second river and a network of canals in Sundarbans, which blackened the shoreline. The local oil collectors faced health risks and various skin diseases, including hair fallout if furnace oil mixed with water contacts a person's face or hair. Wildlife near the river are at a risk of death, because the smell of oil makes breathing difficult. These species are the Irrawady dolphins, Bengal tigers, leopards, great egrets, rhesus macaques, northern river terrapins, black-capped kingfishers, chitals, saltwater crocodiles, and horseshoe crabs."
BD-2000-4#-00000407,1.0,"Geography and climate  [[File:Titas river sun set view 01.JPG|thumb|left|The Titas River, seen from Brahmanbaria]]  Brahmanbaria is located in the East-Central region of Bangladesh."
BD-2007-5#-00000292,1.0,"The first lap was a 185 km journey along the Eastern Bengal State Railway from Calcutta Station (now Sealdah) to Damookdeah Ghat on the southern bank of the Padma River, then across the river in a ferry and the second lap of the journey."
BD-2014-7#-00000018,1.0,The Sandha river is south of Jugirkanda.
BD-2017-7Z-00000337,5.0,"The plant would draw 219,600 cubic metres of water every day from the Poshur river, and discharge treated waste water back into that river causing pollutants to be introduced into the water supply to the detriment of the mangroves, the marine animals living there and nearby population."
BD-2011-6#-00000088,1.0,"During the Mughal period, when the Lalar Hat Bazaar, located on the banks of the Dhanagoda River, a tributary of the Gumti, at the northern end of the present villages of Babu Para and Pail Para, was destroyed by river erosion, a market called Bairagir Hat at the northern end of the Kaladi village was founded by the Jamadar of Matlab. On 30 April 2000, Matlab Uttar Upazila, an archipelago surrounded by the Meghna-Dhanagoda river, started its journey as an independent upazila with 1 municipality and 13 unions (later 1 increase)."
BD-2000-4#-00000435,1.0,"The ORS, at the time created from salt, molasses and water, was first trialed in 1968 at Matlab. In 1993, due to river erosion, 7 villages within the comparison area disappeared, reducing the project to 142 villages. Field procedures thumb|right|Washing vegetables and filtering water through cloth in Matlab  a) Initial census and regular update rounds - CHWs collect data through monthly household visits."
BD-2017-7Z-00000037,2.0,"It is bordered by the Bay of Bengal to the south, and Char Fasson Upazila to the east; and by the Kalapara Upazila and Rabnabad Channel to the west, and Chalitabunia river, Agunmukha river and Char Biswas to the north."
BD-2000-4#-00000067,1.0,It is situated on the bank of the river Nagor. Location The school is situated near the police station of Dupchanchia on the bank of river Nagar.
BD-2007-5#-00000153,3.0,"However, in 1993 it was discovered that much of Bangladesh's groundwater (the source of drinking water for 97 percent of the rural population and a significant share of the urban population) is naturally contaminated with arsenic."
BD-2004-4Z-00000526,1.0,"Dhanmondi Lake is a lake located in the Dhanmondi residential area in Dhaka, Bangladesh. The lake was originally a dead channel of the Karwan Bazar River, and was connected to the Turag River. The lake is partially connected with the Begunbari Canal. In the development plan, about 16% of the total area of Dhanmondi was designated for the lake."
BD-2017-7Z-00000156,1.0,Eastern Logistics Terminal B. M. Container Terminal Nemsan Container Terminal  Industrial terminals thumb|300px|The Eastern Refinery  Eastern Refinery Terminal Karnaphuli Fertilizer Company (KAFCO) Terminal Jamuna Oil Company Terminal Padma Oil Company Terminal Meghna Petroleum Terminal Omera Fuels Limited Terminal  Security [[File:BNS Somudra Joy (10502298763).jpg|thumb|The BNS Somudra Joy is one of two cutters used by the Bangladesh Navy to patrol waters off the port]] The Bangladesh Coast Guard is responsible for security within the vicinity of the port.
BD-2011-6#-00000400,1.0,"The Punarbhaba (Poonorvoba ) is a river of Bangladesh and West Bengal, of total length about  and a width of  and a mean depth of  It originates from the lowlands of Thakurgaon District of Bangladesh. The river's upper part is a few kilometres west of Atrai. Dinajpur town of Bangladesh is situated on the east bank of the river. After flowing to the south, this river meets with the Dhepa River."
BD-2007-5#-00000113,1.0,"It is situated on the bank of the river Ichhamoti, near Bandura Bus Stand and Launch terminal."
BD-2014-7#-00000164,1.0,"The campus includes:  Two jetties at the both side of river Karnaphuly. Admin block, Instructional block, Eletro-navigational block, Workshop, auditorium  Marine Academy primary School, Marine academy School and College  Swimming pool, lake, recreation hill."
