DHSID_EA,asset_index,sanitation_index,water_index,women_edu
PK-2017-7#-00000402,1.3662995402017626,4.321428571428571,4.857142857142857,4.588235294117647
PK-2017-7#-00000193,1.6041239679422803,5.0,3.2222222222222223,5.346153846153846
PK-2006-5#-00000113,,,,3.5
PK-2006-5#-00000539,,,,6.181818181818182
PK-2017-7#-00000494,1.1772937960718517,4.0,4.615384615384615,5.107142857142857
PK-2017-7#-00000152,2.6117802286796543,5.0,4.392857142857143,10.947368421052632
PK-2006-5#-00000124,,,,2.4285714285714284
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2006-5#-00000056,,,,2.125
PK-2017-7#-00000125,1.8056010596227936,5.0,2.7777777777777777,7.576923076923077
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2017-7#-00000123,2.0260805096931387,5.0,3.25,4.727272727272728
PK-2017-7#-00000455,1.7855529442896296,4.25,3.857142857142857,7.076923076923077
PK-2006-5#-00000925,,,,6.818181818181818
PK-2017-7#-00000404,0.6048108277763352,4.444444444444445,3.740740740740741,1.2333333333333334
PK-2006-5#-00000205,,,,8.75
PK-2006-5#-00000382,,,,3.3
PK-2006-5#-00000368,,,,9.9
PK-2006-5#-00000683,,,,0.0
PK-2017-7#-00000401,-0.0010227231291891,4.037037037037037,3.814814814814815,0.8214285714285714
PK-2017-7#-00000352,1.243843073651486,4.375,4.291666666666667,3.5
PK-2017-7#-00000367,1.1081260708615637,4.0,3.76,0.8076923076923077
PK-2017-7#-00000032,2.618914965268583,5.0,4.428571428571429,10.26086956521739
PK-2006-5#-00000350,,,,1.6666666666666667
PK-2017-7#-00000406,-0.8005996783996863,2.892857142857143,4.142857142857143,0.125
PK-2017-7#-00000402,1.3662995402017626,4.321428571428571,4.857142857142857,4.588235294117647
PK-2017-7#-00000370,1.128962575396351,4.0,4.0,0.1923076923076923
PK-2017-7#-00000370,1.128962575396351,4.0,4.0,0.1923076923076923
PK-2006-5#-00000200,,,,7.375
PK-2006-5#-00000827,,,,0.4545454545454545
PK-2017-7#-00000503,0.9563033382452468,4.0,4.038461538461538,1.181818181818182
PK-2017-7#-00000502,1.3713840796761751,4.0,4.962962962962963,1.2857142857142858
PK-2006-5#-00000720,,,,0.0
PK-2006-5#-00000134,,,,4.181818181818182
PK-2017-7#-00000402,1.3662995402017626,4.321428571428571,4.857142857142857,4.588235294117647
PK-2006-5#-00000704,,,,9.142857142857142
PK-2006-5#-00000572,,,,8.416666666666666
PK-2017-7#-00000092,2.0440020539528647,4.961538461538462,3.3846153846153846,6.76
PK-2006-5#-00000152,,,,7.125
PK-2006-5#-00000190,,,,6.0
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2017-7#-00000088,1.7490727947248268,4.269230769230769,3.576923076923077,5.275862068965517
PK-2006-5#-00000206,,,,8.428571428571429
PK-2017-7#-00000227,-0.6090037139143281,4.0,3.0,0.1724137931034483
PK-2006-5#-00000711,,,,3.4285714285714284
PK-2006-5#-00000199,,,,9.166666666666666
PK-2006-5#-00000340,,,,8.222222222222221
PK-2006-5#-00000460,,,,1.0
PK-2006-5#-00000152,,,,7.125
PK-2006-5#-00000137,,,,11.714285714285714
PK-2006-5#-00000620,,,,0.3333333333333333
PK-2006-5#-00000694,,,,0.0
PK-2006-5#-00000543,,,,8.5
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2006-5#-00000127,,,,6.615384615384615
PK-2017-7#-00000448,0.7777267074235774,4.37037037037037,3.4814814814814814,3.4642857142857144
PK-2017-7#-00000318,-2.819132183076785,1.0,3.0357142857142856,0.4074074074074074
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2006-5#-00000594,,,,4.363636363636363
PK-2006-5#-00000623,,,,0.0
PK-2006-5#-00000358,,,,2.142857142857143
PK-2017-7#-00000308,2.210127332982466,4.92,3.28,7.107142857142857
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2017-7#-00000382,1.313909293550441,4.0,4.481481481481482,0.8235294117647058
PK-2017-7#-00000406,-0.8005996783996863,2.892857142857143,4.142857142857143,0.125
PK-2006-5#-00000560,,,,2.8181818181818183
PK-2006-5#-00000978,,,,2.2
PK-2006-5#-00000488,,,,7.538461538461538
PK-2017-7#-00000381,1.2396724320755288,4.0,4.125,3.3823529411764706
PK-2006-5#-00000934,,,,0.4166666666666667
PK-2017-7#-00000340,-0.6178134587860115,3.928571428571429,1.6785714285714286,0.0
PK-2017-7#-00000366,1.0161472225395785,4.0,3.869565217391304,0.3076923076923077
PK-2017-7#-00000414,-0.7406820259566884,3.259259259259259,4.148148148148148,0.0
PK-2017-7#-00000395,0.7875605486514825,3.8846153846153846,4.5,0.5757575757575758
PK-2017-7#-00000166,1.6591995016505794,5.0,3.0,4.84
PK-2017-7#-00000488,2.076679581912165,5.0,5.0,7.7894736842105265
PK-2006-5#-00000670,,,,3.9
PK-2017-7#-00000194,-2.860456173469695,1.0,3.0,0.0
PK-2017-7#-00000492,1.4343342656989606,4.0,4.96,4.515151515151516
PK-2006-5#-00000484,,,,4.5
PK-2006-5#-00000127,,,,6.615384615384615
PK-2006-5#-00000072,,,,0.875
PK-2006-5#-00000548,,,,3.0
PK-2017-7#-00000494,1.1772937960718517,4.0,4.615384615384615,5.107142857142857
PK-2006-5#-00000152,,,,7.125
PK-2006-5#-00000415,,,,3.125
PK-2006-5#-00000005,,,,1.375
PK-2006-5#-00000523,,,,6.333333333333333
PK-2006-5#-00000197,,,,6.428571428571429
PK-2017-7#-00000183,2.175439034600937,5.0,3.5,8.304347826086957
PK-2017-7#-00000093,1.4960390950904343,4.25925925925926,2.740740740740741,6.942857142857143
PK-2006-5#-00000573,,,,12.0
PK-2006-5#-00000006,,,,1.5833333333333333
PK-2017-7#-00000285,2.925006004094261,5.0,4.785714285714286,10.545454545454543
PK-2017-7#-00000402,1.3662995402017626,4.321428571428571,4.857142857142857,4.588235294117647
PK-2006-5#-00000212,,,,4.8
PK-2017-7#-00000160,3.08423261661365,5.0,4.666666666666667,10.846153846153848
PK-2006-5#-00000092,,,,3.375
PK-2017-7#-00000487,2.172426313975946,5.0,5.0,11.863636363636363
PK-2017-7#-00000512,1.1217133281159246,4.25925925925926,4.703703703703703,2.764705882352941
