DHSID_EA,asset_index,sanitation_index,water_index,women_edu
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000259,-0.0894419753655178,2.5625,3.3125,10.533333333333331
TJ-2017-7#-00000341,0.9128102898217364,3.0,4.3,11.782608695652174
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2017-7#-00000091,2.9649834551741314,5.0,5.0,12.882352941176473
TJ-2017-7#-00000018,2.760742120576032,5.0,5.0,12.8
TJ-2012-6#-00000078,2.5833893967814285,3.857142857142857,5.0,10.833333333333334
TJ-2012-6#-00000102,1.6378183822019463,4.285714285714286,2.4285714285714284,9.615384615384617
TJ-2017-7#-00000236,-1.3717353960613137,3.0,1.9090909090909087,10.027027027027026
