DHSID_EA,asset_index,sanitation_index,water_index,women_edu
SZ-2006-5#-00000155,-0.9889488621111582,2.421052631578948,3.526315789473684,6.894736842105263
SZ-2006-5#-00000112,1.334426244103172,3.631578947368421,4.842105263157895,8.794117647058824
SZ-2006-5#-00000185,2.775416365626877,4.882352941176471,5.0,11.285714285714286
SZ-2006-5#-00000185,2.775416365626877,4.882352941176471,5.0,11.285714285714286
SZ-2006-5#-00000128,-1.1671978911718162,2.421052631578948,1.894736842105263,6.923076923076923
SZ-2006-5#-00000153,0.9069571609102854,3.684210526315789,3.3157894736842106,7.0
SZ-2006-5#-00000128,-1.1671978911718162,2.421052631578948,1.894736842105263,6.923076923076923
SZ-2006-5#-00000079,2.232738234623893,4.9375,5.0,6.142857142857143
SZ-2006-5#-00000153,0.9069571609102854,3.684210526315789,3.3157894736842106,7.0
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000140,1.1494948214867813,3.5789473684210527,4.578947368421052,7.0
SZ-2006-5#-00000112,1.334426244103172,3.631578947368421,4.842105263157895,8.794117647058824
SZ-2006-5#-00000140,1.1494948214867813,3.5789473684210527,4.578947368421052,7.0
SZ-2006-5#-00000208,3.090470818434992,5.0,5.0,12.583333333333334
SZ-2006-5#-00000106,1.6275787481010044,3.7,4.8,9.0
SZ-2006-5#-00000003,1.5254227533856857,3.411764705882353,4.764705882352941,9.0
SZ-2006-5#-00000140,1.1494948214867813,3.5789473684210527,4.578947368421052,7.0
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000079,2.232738234623893,4.9375,5.0,6.142857142857143
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000079,2.232738234623893,4.9375,5.0,6.142857142857143
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000128,-1.1671978911718162,2.421052631578948,1.894736842105263,6.923076923076923
SZ-2006-5#-00000155,-0.9889488621111582,2.421052631578948,3.526315789473684,6.894736842105263
SZ-2006-5#-00000181,0.8775705661488588,3.411764705882353,4.0588235294117645,8.72
SZ-2006-5#-00000155,-0.9889488621111582,2.421052631578948,3.526315789473684,6.894736842105263
SZ-2006-5#-00000155,-0.9889488621111582,2.421052631578948,3.526315789473684,6.894736842105263
SZ-2006-5#-00000155,-0.9889488621111582,2.421052631578948,3.526315789473684,6.894736842105263
