DHSID_EA,women_edu
ZW-2005-5#-00001014,7.235294117647059
ZW-2010-6#-00000284,9.136363636363637
ZW-2015-7#-00000115,10.137931034482758
ZW-2010-6#-00000130,8.037037037037036
ZW-2015-7#-00000112,11.25
ZW-2015-7#-00000341,7.590909090909091
ZW-2015-7#-00000321,10.592592592592592
ZW-2010-6#-00000001,11.304347826086955
ZW-2015-7#-00000333,11.181818181818182
ZW-2015-7#-00000386,9.25
ZW-1999-4#-00000034,11.166666666666666
ZW-1999-4#-00000032,8.8125
ZW-2015-7#-00000223,10.88888888888889
ZW-2010-6#-00000356,11.944444444444445
ZW-2010-6#-00000050,8.952380952380953
ZW-2010-6#-00000036,11.6875
ZW-2015-7#-00000106,8.153846153846153
ZW-2005-5#-00000599,9.22222222222222
ZW-1999-4#-00000025,11.962962962962964
ZW-2010-6#-00000321,10.678571428571429
ZW-2010-6#-00000406,12.761904761904765
ZW-2005-5#-00000861,9.03448275862069
ZW-1999-4#-00000069,8.608695652173912
ZW-2015-7#-00000201,7.379310344827586
ZW-2010-6#-00000123,10.708333333333334
ZW-2005-5#-00000733,9.318181818181818
ZW-2005-5#-00000493,4.9375
ZW-2005-5#-00000171,11.823529411764708
ZW-2010-6#-00000157,8.291666666666666
ZW-2010-6#-00000343,10.615384615384617
ZW-2005-5#-00001194,9.758620689655173
ZW-2010-6#-00000324,9.476190476190476
ZW-2010-6#-00000247,11.142857142857142
ZW-2005-5#-00000898,11.733333333333333
ZW-2010-6#-00000099,9.6
ZW-2005-5#-00000273,8.045454545454545
ZW-1999-4#-00000041,9.133333333333333
ZW-2010-6#-00000155,9.095238095238097
ZW-2015-7#-00000306,11.787878787878787
ZW-2010-6#-00000315,8.041666666666666
ZW-1999-4#-00000096,7.175
ZW-1999-4#-00000043,9.863636363636363
ZW-2015-7#-00000042,12.88888888888889
ZW-2005-5#-00000438,6.9375
ZW-2010-6#-00000057,9.961538461538462
ZW-2015-7#-00000037,8.516129032258064
ZW-2005-5#-00001075,9.6875
ZW-1999-4#-00000151,7.037037037037037
ZW-2015-7#-00000206,11.36
ZW-2015-7#-00000293,11.964285714285714
ZW-2015-7#-00000051,11.636363636363637
ZW-2010-6#-00000079,11.31578947368421
ZW-1999-4#-00000020,10.2
ZW-2010-6#-00000116,8.714285714285714
ZW-1999-4#-00000170,5.32258064516129
ZW-2005-5#-00000260,5.818181818181818
ZW-2005-5#-00000167,5.0
ZW-2005-5#-00000282,8.80952380952381
ZW-2010-6#-00000346,9.6
ZW-1999-4#-00000035,10.11111111111111
ZW-2010-6#-00000261,9.071428571428571
ZW-2010-6#-00000238,8.38888888888889
ZW-2015-7#-00000260,6.84
ZW-2010-6#-00000039,10.304347826086955
ZW-2010-6#-00000328,9.827586206896552
ZW-2010-6#-00000154,7.4
ZW-2005-5#-00000250,8.333333333333334
ZW-2005-5#-00000388,5.476190476190476
ZW-2005-5#-00000548,6.7
ZW-2015-7#-00000123,10.961538461538462
ZW-2010-6#-00000348,8.25
ZW-2005-5#-00000653,9.761904761904765
ZW-2010-6#-00000062,9.5
ZW-1999-4#-00000127,8.75
ZW-1999-4#-00000156,2.4615384615384617
ZW-2015-7#-00000255,12.392857142857142
ZW-2015-7#-00000226,7.961538461538462
ZW-2015-7#-00000130,7.608695652173913
ZW-2010-6#-00000386,12.3
