DHSID_EA,asset_index,sanitation_index,water_index,women_edu
MB-2005-5#-00000276,,,,11.375
MB-2005-5#-00000237,,,,12.142857142857142
MB-2005-5#-00000400,,,,11.357142857142858
MB-2005-5#-00000373,,,,11.043478260869565
MB-2005-5#-00000399,,,,9.63157894736842
MB-2005-5#-00000015,,,,11.842105263157896
MB-2005-5#-00000055,,,,12.642857142857142
MB-2005-5#-00000341,,,,11.38888888888889
MB-2005-5#-00000241,,,,10.75
MB-2005-5#-00000003,,,,6.181818181818182
MB-2005-5#-00000398,,,,10.941176470588236
MB-2005-5#-00000071,,,,11.869565217391305
MB-2005-5#-00000361,,,,11.0
MB-2005-5#-00000032,,,,12.307692307692308
MB-2005-5#-00000067,,,,10.892857142857142
MB-2005-5#-00000215,,,,12.153846153846152
MB-2005-5#-00000200,,,,11.217391304347826
MB-2005-5#-00000006,,,,9.473684210526317
MB-2005-5#-00000273,,,,11.181818181818182
MB-2005-5#-00000037,,,,11.105263157894736
MB-2005-5#-00000153,,,,12.615384615384617
MB-2005-5#-00000391,,,,10.72
MB-2005-5#-00000397,,,,11.090909090909092
MB-2005-5#-00000290,,,,9.947368421052632
MB-2005-5#-00000357,,,,10.36842105263158
MB-2005-5#-00000173,,,,12.473684210526317
MB-2005-5#-00000068,,,,11.833333333333334
MB-2005-5#-00000314,,,,9.714285714285714
MB-2005-5#-00000001,,,,12.0
MB-2005-5#-00000219,,,,11.1875
MB-2005-5#-00000325,,,,11.34375
MB-2005-5#-00000323,,,,10.842105263157896
MB-2005-5#-00000128,,,,12.818181818181818
MB-2005-5#-00000358,,,,9.545454545454543
MB-2005-5#-00000171,,,,12.7
MB-2005-5#-00000307,,,,10.0
MB-2005-5#-00000119,,,,10.826086956521738
MB-2005-5#-00000248,,,,11.789473684210526
MB-2005-5#-00000224,,,,11.947368421052632
MB-2005-5#-00000208,,,,12.705882352941176
