DHSID_EA,asset_index
AM-2016-7#-00000308,2.889988567634417
AM-2010-6#-00000028,3.375709635019116
AM-2016-7#-00000012,3.303601023721098
AM-2016-7#-00000112,0.4301436426195886
AM-2010-6#-00000252,1.2790890515960631
AM-2016-7#-00000305,3.2512283976286707
AM-2010-6#-00000046,3.1208220377288187
AM-2016-7#-00000234,2.2174013115353928
AM-2016-7#-00000133,2.0096088802444125
AM-2016-7#-00000068,1.3635696821855154
AM-2016-7#-00000237,2.540709187074564
AM-2016-7#-00000013,3.1532585900938264
AM-2016-7#-00000184,1.1957073000677694
AM-2016-7#-00000062,3.132291704730592
AM-2016-7#-00000193,3.2556233883830403
AM-2016-7#-00000048,3.30930840372009
AM-2016-7#-00000122,1.938915180123592
AM-2016-7#-00000026,3.2946672588779484
AM-2010-6#-00000307,0.677566478287959
AM-2016-7#-00000157,2.8834594849750164
AM-2010-6#-00000300,2.568146834697156
AM-2016-7#-00000171,3.105774746731472
AM-2010-6#-00000244,3.050589311139192
AM-2016-7#-00000216,2.760224309965598
AM-2016-7#-00000081,1.9744993995125588
AM-2016-7#-00000153,1.189556501267807
AM-2016-7#-00000089,1.9065967450699504
AM-2010-6#-00000027,3.147833449322404
AM-2016-7#-00000110,1.095817995176164
AM-2010-6#-00000026,3.348642453288908
AM-2010-6#-00000151,2.18037481007881
AM-2016-7#-00000041,3.296034921733745
AM-2010-6#-00000299,2.144436322217664
AM-2010-6#-00000216,2.774899434302676
AM-2016-7#-00000108,1.1132423332329455
AM-2010-6#-00000187,2.675179981666434
AM-2016-7#-00000145,3.1739812172331514
AM-2016-7#-00000265,2.06180766237504
AM-2010-6#-00000039,3.0461196850363943
AM-2016-7#-00000252,2.053911006783125
AM-2016-7#-00000024,3.363044346462813
AM-2010-6#-00000184,3.2981631198155177
AM-2016-7#-00000017,2.9902607906744447
AM-2016-7#-00000082,1.7628567433597842
AM-2010-6#-00000012,3.2181681139646336
AM-2010-6#-00000268,3.2040580940583534
AM-2010-6#-00000168,2.703804304872903
