DHSID_EA,asset_index,sanitation_index,water_index,women_edu
HN-2011-6#-00000828,,,,4.866666666666666
HN-2011-6#-00000641,,,,6.892857142857143
HN-2011-6#-00000641,,,,6.892857142857143
HN-2011-6#-00000125,,,,7.588235294117647
HN-2011-6#-00000828,,,,4.866666666666666
HN-2011-6#-00000804,,,,8.8
HN-2011-6#-00001063,,,,6.25
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000828,,,,4.866666666666666
HN-2011-6#-00000591,,,,8.8
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000472,,,,7.111111111111111
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000492,,,,4.625
HN-2011-6#-00000430,,,,5.484848484848484
HN-2011-6#-00000641,,,,6.892857142857143
HN-2011-6#-00000641,,,,6.892857142857143
HN-2011-6#-00000319,,,,8.258064516129032
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000032,,,,8.944444444444445
HN-2011-6#-00000645,,,,7.6
HN-2011-6#-00000738,,,,8.0
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000828,,,,4.866666666666666
HN-2011-6#-00000828,,,,4.866666666666666
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000706,,,,5.666666666666667
HN-2011-6#-00000738,,,,8.0
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000410,,,,4.7727272727272725
HN-2011-6#-00000058,,,,5.384615384615385
