DHSID_EA,relevance_score,most_relevant_sentences
IA-2015-7#-00160229,1.0,It is located in the Bantwaram Mandal of the Vikarabad revenue division and borders the Chincholi Taluk of Karnataka.
IA-2015-7#-00311267,1.0,"Agriculture  Due to availability of water resources and fertile land, agriculture is widely practiced crops such as Paddy, Urad dal, Groundnut, and Banana are cultivated."
IA-2015-7#-00350782,1.0,The last temple has a rich terracotta façade.
IA-2015-7#-00310134,1.0,"Due to the drought, they travelled by foot towards Namakkal region in search of their livelihood."
IA-2015-7#-00340355,2.0,Mode of payment of salary (i)Name of Bank through which salary is drawing Joint Web Portal of NVS through UBI (ii) through single cheque transfer advice N.A (iii) Individual cheque N.A (iv) Cash N.A 15.
IA-2015-7#-00335397,1.0,"AIMIM chief Asaduddin Owaisi also claimed that donating money for construction and praying at the mosque is haraam(forbidden) according to Islamic principles to which the Mosque Trust replied that ""serving humanity is not haraam""."
IA-2015-7#-00310803,1.0,"These record a donation of silver image and of gifts to the temples by merchants and wealthy patrons.T.A. The second and third plates state that the temple will maintain a sacred perpetual lamp, a garden with gardener, temple musicians, assigns temple servants to maintain the temple and school at state expense, and provides resources of annual seven day community festival in the month of Panguni ending in a chariot procession to bathe the Vishnu statue in nearby river. These schools were supported by a combination of state financing, wealthy donors and the daily food and others donations of the Vishnu devotees.T.A."
IA-2015-7#-00160627,1.0,"Based on the recommendation of this committee, the Government of Karnataka & Honorable Chief Minister Shri Siddaramaiah approved the establishment of this institution at a total cost of Rs 350 crores, Rs 275 crores from government funding and Rs 75 crores from corporate sources & released Rs 107 crores in the financial year 2016–17. Apart from having air-conditioned smart classrooms, the campus also houses an auditorium, a learning resource centre, student gym facilities, and residence for the staff as well as the students. The quantitative focus in the core courses will add value in any area of employment. This program is designed to create academic, corporate and policy researchers equipped in researching in areas of national and global economic issues."
IA-2015-7#-00191983,1.0,"The nearest water sources are mostly hand pumps, rivers, canals, uncovered wells and remaining water stored resources."
IA-2015-7#-00310187,1.0,"Another inscription dated to the 258th day during the 24th regnal year of Rajaraja on the south wall of the hall indicates tax free land to the service of two deities, namely, Kshetrapalar and Ganapatiyar."
IA-2015-7#-00200055,1.0,"The six-monthly revenue during the Mughal period was Rs 20,68,193."
IA-2015-7#-00140324,1.0,The fort once kept the wealth of the rulers of the Dogra dynasty and a museum at the fort currently preserves treasures of the rulers as well as coins and postage stamps.
IA-2015-7#-00334353,1.0,"The premises and assets of GRD High School in situ were transferred to Army School, Kunraghat."
IA-2015-7#-00200217,1.0," Usage   {{Infobox event | title                    = <!-- Title to display, if other than page name --> | image                    =  | image_upright            =  | image_alt                =  | caption                  =  | native_name              =  | native_name_lang         =  | english_name             =  | time                     =  | timezone                 =  | duration                 = <!-- {{duration|h=x|m=x|s=x}} or {{time interval|date1|date2|options}} --> | date                     = <!-- {{start date|YYYY|MM|DD}} or {{start and end dates|YYYY|MM|DD|YYYY|MM|DD}} --> | venue                    =  | location                 =  | coordinates              = <!-- {{coord|LAT|LON|region:XXXX_type:event|display=inline,title}} --> | also_known_as            =  | type                     =  | theme                    =  | cause                    =  | motive                   =  | target                   =  | first_reporter           =  | budget                   =  | patron                   = <!-- or |patrons= --> | organisers               = <!-- or |organizers= --> | filmed_by                =  | participants             =  | outcome                  =  | casualties1              =  | casualties2              =  | casualties3              =  | reported deaths          =  | reported injuries        =  | reported missing         =  | reported property damage =  | burial                   =  | displaced                =  | inquiries                =  | inquest                  =  | coroner                  =  | arrests                  =  | suspects                 =  | accused                  =  | convicted                =  | charges                  =  | trial                    =  | verdict                  =  | convictions              =  | sentence                 =  | publication_bans         =  | litigation               =  | awards                   =  | url                      =  | blank_label              = <!-- or |blank_data= --> | blank1_label             = <!-- or |blank1_data= --> | blank2_label             = <!-- or |blank2_data= --> | website                  = <!-- {{URL|example.com}} --> | notes                    =  }}   Parameters    - name of the event, if omitted, the page name will be used   - set to ""yes"" if you are embedding this infobox in another one   -  name of the image of the event   - image size in pixels – deprecated; use  instead   - image scaling factor; defaults to 1 if left empty – see WP:IMGSIZE   -    - optional caption of the image   - the native name of the event, if different   - ISO 639-2 code for the native name e.g. -    -    -    -    - {{start date|YYYY|MM|DD}} for the date of a single-day event or {{start and end dates|YYYY|MM|DD|YYYY|MM|DD}} for multi-day events   - name of the particular venue (alternative to location)   - the location of the event   - Use , with display=inline,title (ex: {{coord|LAT|LON|region:XXXX_type:event|display=inline,title}})   -    -    -    -    -    -    -    - the larger of budgeted income or expense   or  - patronage   or  - organised by   -    - the typical number of participants   -    -    -    -    -    -    -    -    -    - people forced to leave home   -    -    -    -    -    -    -    -    -    -    -    -    -    -    -    -    or  -    or  -    or  -    - Use  (ex: {{URL|example.com}})   -   Example   {{Infobox event | title       = Bombay explosion | image       = Bombay-Docks-aftermath1.png | caption     = Smoke billowing out of the harbour | date        = 14 April 1944 | time        = 16:15 IST (10:45 UTC) | place       = Victoria Dock, Bombay, [[British Raj|British India]] | coordinates = {{coord|18.9527772|N|72.8449774|E|type:event_region:IN|display=inline,title}} | cause       = ship fire | url         = {{URL|example.com}} | casualties1 = 800+ dead | casualties2 = 3,000 injured | website     = {{URL|example.com}} }}   Microformat    Tracking categories        See also   :Category:Events infobox templates"
IA-2015-7#-00160170,1.0,"For the construction of this dam royals of Mysore had to pledge royal jewellery due to shortage of money, that is why it was named as ""Vani Vilasa Sagara""."
IA-2015-7#-00360376,1.0,"Miners wore loincloths, slept in huts covered with straw, and were often given food instead of money."
