DHSID_EA,relevance_score,most_relevant_sentences
KH-2005-5#-00000004,1.0,"The project, originally valued at ฿8.5 billion, was announced in 2016 and was developed by Golden Land Property Development, the property arm of the TCC Group owned by Thai billionaire businessman Charoen Sirivadhanabhakdi, under a lease agreement with the university. It also has a 24-hour zone which offers several lifestyle services targeting students, workers, foreign tourists and locals with Samyan and its neighboring areas."
KH-2005-5#-00000004,1.0,"The club also saw its membership requirements changing, first in 1975 to accept Australians, New Zealanders and Canadians as full (""ordinary"") members and allowing other nationalities to be invited as associate members, then in 1986 to allow women to become members in their own right."
KH-2005-5#-00000004,1.0,"Name Thai1.Ban Tha Yiamบ้านท่าเยี่ยม2.Ban Talat Nong Buaบ้านตลาดหนองบัว3.Ban Kok Na Faiบ้านกอกนาฝาย4.Ban Nong Krungบ้านหนองกรุง5.Ban Huai Liบ้านห้วยลี่6.Ban Taling Chanบ้านตลิ่งชัน7.Ban Nong Buaบ้านหนองบัว8.Ban Chao Ekบ้านเจ้าเอก  Demography Total population of 4,590 people (2,288 men, and 2,302 women) in 1,840 households."
KH-2000-4#-00000470,1.0,"Demography Total population of 6,147 people (3,056 men, 3,091 women) in 2,098 households."
KH-2010-6#-00000443,2.0,"Mrs. Frank Henry, the wife of the battalion executive officer and Mrs. James Scott, wife of the battalion command sergeant major, performed the same duty for the dead of the 2nd Battalion, 7th Cavalry."
KH-2005-5#-00000149,1.0,"Later, an Australian OH-13 reported the presence of scattered groups of civilians, with the largest numbering 30 to 40 people—mostly women with baskets and bags, while others had ox carts—believed to be carrying medical supplies."
KH-2005-5#-00000004,1.0,"Education There are 366 schools. There are a total of 125,255 students at all levels."
KH-2014-7#-00000227,4.0,"Education has also suffered setbacks from child labour, A study by Kim (2011) reports that most employed children in Cambodia are enrolled in school but their employment is associated with late school entry, negative impacts on their learning outcomes, and increased drop out rates."
KH-2005-5#-00000004,5.0,"and assess the quality of education abbreviated as ""OBEC"" as a public organization which was published in the Government Gazette, Volume 117, Part 99A, on November 3, 2000, and effective on November 4, 2000, with the aim of developing criteria and external quality assessment methods and conducting an evaluation of educational management in order to check the quality of educational institutions By taking into account the aims, principles, and guidelines of educational management at each level as stipulated in the law on national education."
KH-2014-7#-00000448,1.0,"Architecture The mosque consists of two main buildings, which are the prayer hall and the education room."
KH-2014-7#-00000448,1.0,The mosque features an education room.
KH-2005-5#-00000004,2.0,"Name Thai1.Khlong Khu Klangคลองคูกลาง2.Khlong Khwang Thungคลองกวางตุ้ง3.Khlong Prem Prachakonคลองเปรมประชากร4.Khlong Rangsit Prayurasakdiคลองรังสิตประยูรศักดิ์5.Khlong Rangsitคลองรังสิต6.Khlong Sip Sokคลองสิบศอก7.Khlong Preamคลองเปรม  Education There are three government schools, four private schools."
KH-2005-5#-00000004,1.0,"Bodindecha (Sing Singhaseni) School (โรงเรียนบดินทรเดชา (สิงห์ สิงหเสนี)), commonly abbreviated as Bodin, is a Thai high school. It teaches students from grades 7–12. The school is in Wang Thong Lang, Bangkok. The number of currently registered students is approximately 5,000. The school was established on 30 April 1971. The school is named in honour of Chao Phraya Bodindecha, also known as Sing Singhaseni, who was a general from Yasothon under King Rama III (Phra Nangklao) of Siam. References   External links   Official school website  BoDinZone.com (Community Website)  Bodin Band  25th Bodin Alumni   Category:Educational institutions established in 1971 Category:Schools in Bangkok"
KH-2005-5#-00000004,1.0,"Currently, specimens of this banana variety are still being planted for conservation at Bangkok University, City Campus, formerly and still colloquially known as ""Kluaynamthai Campus"", the first campus of this tertiary institution established in 1962 (in fact, it is located on nearby Soi Ban Kluai Tai or Soi Sukhumvit 40, collectively called ""Kluai Nam Thai"", there are four sois that connect to each other, namely Soi Saman Chan–Soi Barbos 2, and Soi  Saeng Chan–Soi Rubia). Kluai Nam Thai is considered a comfortable area to live because it is surrounded by utilities, such as condominiums, residences, schools, restaurants, shopping malls, as well as the convenience of traveling."
KH-2010-6#-00000466,1.0,"(Mannikka, née Morón) Mannikka's suggestions have been received with a mixture of interest and scepticism in academic circles. There are kilometres of reliefs illustrating scenes from Indian literature including unicorns, griffins, winged dragons pulling chariots as well as warriors following an elephant-mounted leader and celestial dancing girls with elaborate hairstyles. BBC: Map reveals ancient urban sprawl August 2007  Inventory of Angkor Wat devata (sacred Khmer women) February 2010  Category:12th-century Hindu temples Category:12th-century Buddhist temples Category:Angkorian sites in Siem Reap Province Category:Khmer Empire Category:Archaeoastronomy Category:Archaeological sites in Cambodia Category:Buddhist pilgrimage sites in Cambodia Category:Buddhist temples in Siem Reap Province Category:Hindu temples in Siem Reap Province Category:National symbols of Cambodia Category:Tourist attractions in Cambodia Category:Tourist attractions in Siem Reap Province Category:World Heritage Sites in Cambodia Category:Articles containing video clips"
KH-2005-5#-00000004,1.0,"Education and technology Pathum Thani has a very high concentration of higher education institutions, especially ones in the field of science and technology. This, together with a large number of industrial parks and research facilities (including those in Thailand Science Park), make the region the educational and technology hub of the area."
KH-2014-7#-00000439,1.0,"But since May 11, 2020, due to the mysterious disappearance of a local three-year-old girl of Phu Tai descent Orawan ""Nong Chompoo"" Wongsicha has made this place famous and in the interest of Thai people across the country. Everyone insisted that this was a place that a small child like her couldn't come up with alone. The media coverage of this case was directed at one of the suspects, Chaiphol ""Lung Phol"" Wipha, the girl's uncle-in-law, and made him famous for a short time like a superstar."
KH-2014-7#-00000231,1.0,"By April 26, almost all Cambodians has been forced out, with only foreign journalists and diplomats as well as Cambodian women with a foreign husband remaining and supply aircraft not being allowed to fly in. The treatment and eviction of Cambodians form the embassy has been rather controversial, with Billon Ung Boun Hor, the wife of ex-National Assembly President Ung Bon Hor, suing the French government in 1999; in response, Dyrac stated that the situation meant that turning over Cambodians to the Khmer Rouge was inevitable. During the reign of Prince Norodom Ranariddh as Cambodian prime minister, diplomats were denied access to him in retaliation to a warning published for foreign tourists after a series of assaults, with the rape of a French woman by a police officer soon after her arrival being a particularly concerning one, eventually leading to a diplomatic escalation that resulting fallout between Ranariddh and France as well as ambassador Le Lidec taking a stricter stance on human rights issues."
KH-2005-5#-00000004,1.0,"Some years earlier, the crown prince of Lan Xang, Setthathirath, had been invited to occupy the vacant throne of Lan Na as his mother was the daughter of the king of Chiang Mai who had died without an heir. The Buddha is in a seated position, with the right leg resting on the left one, a style that suggest it might have been carved in the late Chiang Saen or Chiang Mai school, not much earlier than the fifteenth century CE."
KH-2000-4#-00000470,1.0,"The province also has a university hospital, Srinagarind Hospital of the Faculty of Medicine, Khon Kaen University."
