DHSID_EA,asset_index,sanitation_index,water_index,women_edu
GU-2015-7#-00000182,2.260122882315452,4.916666666666667,5.0,9.333333333333334
GU-2015-7#-00000614,2.615359919295808,5.0,5.0,9.235294117647058
GU-2015-7#-00000023,3.093792693817849,5.0,5.0,9.61111111111111
GU-2015-7#-00000680,0.7895310519216779,3.583333333333333,4.833333333333333,7.071428571428571
GU-2015-7#-00000655,-2.4887811997757194,2.25,1.9166666666666667,4.277777777777778
GU-2015-7#-00000022,3.122797233487104,5.0,5.0,11.615384615384617
GU-2015-7#-00000677,0.6850886135716593,3.68,4.6,6.40625
GU-2015-7#-00000110,2.314196861651308,4.92,5.0,7.484848484848484
GU-2015-7#-00000469,2.708782403215572,5.0,5.0,10.4
GU-2015-7#-00000651,2.4495297328467203,4.92,4.84,10.933333333333334
GU-2015-7#-00000602,1.6044412268923371,4.653846153846154,4.653846153846154,7.44
GU-2015-7#-00000488,0.8467260387840393,3.88,4.2,5.611111111111111
GU-2015-7#-00000515,0.3901707013223289,3.1538461538461537,4.807692307692308,2.5526315789473686
GU-2015-7#-00000456,1.2708455101517393,4.166666666666667,4.958333333333333,7.3076923076923075
GU-2015-7#-00000260,1.927314348013852,4.68,4.92,7.0344827586206895
GU-2015-7#-00000050,2.8338170613482943,5.0,4.84,12.875
GU-2015-7#-00000569,-1.0450871064407483,3.36,3.48,2.129032258064516
GU-2015-7#-00000007,3.144876607916144,5.0,5.0,12.473684210526317
GU-2015-7#-00000696,0.8381670335814875,3.923076923076923,4.230769230769231,6.1
GU-2015-7#-00000633,-2.018157988626656,2.88,1.56,3.333333333333333
GU-2015-7#-00000524,1.051239387739392,4.08,4.84,3.333333333333333
GU-2015-7#-00000679,-1.09391971341301,2.36,4.12,2.7142857142857144
GU-2015-7#-00000168,1.816987405876272,4.538461538461538,4.923076923076923,7.733333333333333
GU-2015-7#-00000674,-0.4942930598401364,2.833333333333333,4.333333333333333,3.7
GU-2015-7#-00000027,3.002636795396564,5.0,5.0,13.0
GU-2015-7#-00000494,1.7924446208922349,4.44,4.96,5.823529411764706
GU-2015-7#-00000611,-1.7303811448149322,2.923076923076923,2.576923076923077,3.0
GU-2015-7#-00000852,2.3438457463089075,4.76,5.0,8.862068965517242
GU-2015-7#-00000861,1.0465227805250896,3.96,4.08,6.652173913043479
GU-2015-7#-00000650,-0.7888415455981241,3.16,1.48,5.096774193548387
GU-2015-7#-00000474,0.3304090344784485,3.615384615384616,4.576923076923077,4.818181818181818
GU-2015-7#-00000477,-0.5193245356141633,3.6666666666666665,3.875,3.892857142857143
GU-2015-7#-00000008,2.484525649431861,4.923076923076923,5.0,8.44
GU-2015-7#-00000478,1.6305617442151803,4.76,4.8,4.357142857142857
GU-2015-7#-00000361,1.2149628032526143,3.6538461538461537,5.0,5.305555555555555
GU-2015-7#-00000088,0.4967624330186316,3.3076923076923075,4.846153846153846,5.277777777777778
GU-2015-7#-00000661,1.8263204583222143,4.565217391304348,5.0,5.466666666666667
GU-2015-7#-00000671,0.4674671264901918,3.615384615384616,4.923076923076923,3.6296296296296298
GU-2015-7#-00000610,-1.2015868104936098,3.0,3.8,2.393939393939394
GU-2015-7#-00000567,2.1844908086593087,4.857142857142857,5.0,7.5
GU-2015-7#-00000500,0.4740550783587924,3.142857142857143,4.904761904761905,4.5
GU-2015-7#-00000722,2.50780429059282,5.0,5.0,9.392857142857142
GU-2015-7#-00000209,1.257063190451522,4.04,4.96,5.684210526315789
GU-2015-7#-00000170,1.2344102488740345,4.769230769230769,4.769230769230769,3.6774193548387095
GU-2015-7#-00000619,-0.7709489096885651,3.230769230769231,3.6538461538461537,3.941176470588236
GU-2015-7#-00000847,1.7501817058893636,4.346153846153846,4.769230769230769,7.297297297297297
GU-2015-7#-00000057,0.9383822716894206,3.769230769230769,4.923076923076923,5.62962962962963
GU-2015-7#-00000681,-0.558490692008683,3.1666666666666665,3.2916666666666665,3.70967741935484
GU-2015-7#-00000514,-0.0475935413465252,3.227272727272727,4.363636363636363,3.65
GU-2015-7#-00000026,2.4667812565345426,5.0,4.833333333333333,7.966666666666667
GU-2015-7#-00000699,2.183442288830093,4.875,4.958333333333333,7.24
GU-2015-7#-00000240,0.4420971371941881,3.615384615384616,4.230769230769231,3.741935483870968
GU-2015-7#-00000015,2.909371717928196,5.0,4.958333333333333,10.666666666666666
GU-2015-7#-00000845,2.841452668193826,5.0,5.0,9.166666666666666
GU-2015-7#-00000199,2.022241618207071,4.76,4.84,8.2
GU-2015-7#-00000678,-0.7210974984840074,3.2916666666666665,2.125,6.6875
GU-2015-7#-00000649,-0.666109549053701,3.3076923076923075,1.8846153846153848,7.366666666666666
GU-2015-7#-00000660,-0.5357287323005373,2.6923076923076925,4.807692307692308,4.411764705882353
GU-2015-7#-00000550,0.5008662888131299,4.461538461538462,4.961538461538462,2.7948717948717947
GU-2015-7#-00000104,0.4685291517855196,3.72,4.68,4.818181818181818
GU-2015-7#-00000280,0.6424969373868641,3.730769230769231,4.5,5.592592592592593
GU-2015-7#-00000381,1.7238480866860613,4.538461538461538,4.923076923076923,6.125
GU-2015-7#-00000687,2.4402244346469564,4.857142857142857,4.714285714285714,9.38888888888889
GU-2015-7#-00000266,0.5363750581902791,3.692307692307693,4.461538461538462,5.833333333333333
GU-2015-7#-00000448,2.36638309085968,5.0,5.0,9.88
GU-2015-7#-00000697,0.5095800541266113,3.6,3.76,5.393939393939394
GU-2015-7#-00000652,2.5282306339819214,4.916666666666667,5.0,10.64
GU-2015-7#-00000792,1.7029249629894991,4.75,3.9166666666666665,5.333333333333333
GU-2015-7#-00000271,0.6743906616620308,4.269230769230769,4.5,6.166666666666667
GU-2015-7#-00000480,0.9853765661811892,3.9583333333333335,4.833333333333333,3.4324324324324325
GU-2015-7#-00000645,-1.141226754907292,2.96,3.56,3.185185185185185
GU-2015-7#-00000700,-0.4888019035047967,2.730769230769231,4.461538461538462,4.882352941176471
GU-2015-7#-00000378,1.2360739010589354,3.9615384615384617,5.0,4.142857142857143
GU-2015-7#-00000701,0.7784914346765125,3.72,5.0,5.0
GU-2015-7#-00000840,1.60402095078578,3.730769230769231,4.846153846153846,6.9
GU-2015-7#-00000525,1.2238755852498695,4.038461538461538,4.884615384615385,4.828571428571428
GU-2015-7#-00000731,2.081235924459378,4.84,4.96,6.612903225806452
GU-2015-7#-00000747,1.7153810532982805,4.769230769230769,5.0,5.083333333333333
GU-2015-7#-00000519,1.2010855477298137,4.615384615384615,5.0,5.827586206896552
GU-2015-7#-00000830,2.8720146955926205,5.0,5.0,9.357142857142858
GU-2015-7#-00000479,0.2189077281640441,3.590909090909091,4.636363636363637,3.1666666666666665
GU-2015-7#-00000010,2.896371910317764,5.0,5.0,11.25
GU-2015-7#-00000029,3.1208729278465155,5.0,5.0,11.058823529411764
GU-2015-7#-00000006,2.963783734278914,5.0,5.0,10.807692307692308
GU-2015-7#-00000497,1.338037435246261,4.2,4.84,6.387096774193548
GU-2015-7#-00000025,3.092729710896224,5.0,5.0,10.909090909090908
GU-2015-7#-00000366,3.1335165950335,5.0,5.0,10.833333333333334
GU-2015-7#-00000147,3.073654755235519,5.0,5.0,10.590909090909092
