DHSID_EA,relevance_score,most_relevant_sentences
CD-2013-6#-00000436,1.0,From there the river is navigable for small steamers and whaleboats for about  upstream to Manyanga.
CD-2013-6#-00000113,1.0,"While Valcke continued to develop the Isanghila post, Stanley took the steamers En Avant and Royal up the navigable stretch of the river to Manyanga, where Stanley started to build a post, which he entrusted to Victor Harou."
CD-2007-5#-00000144,2.0,"Technical  The Moukoukoulou hydroelectric power station includes a concrete dam with a free spillway, a water intake fitted with fine grids, head valves, supply and penstock pipes, a plant and an outdoor station."
CD-2013-6#-00000463,1.0,From the  stretch of the river from Isangila to Manyanga they could travel by a launch propelled by oars and sails.
CD-2013-6#-00000113,1.0,"However, due to delays, it took six years to complete the dam and power station, which came online in June 2018."
CD-2013-6#-00000528,1.0,It is on the left (south) bank of the Bomokandi River where the river is crossed by the RN26 highway.
CD-2007-5#-00000035,1.0,On 13 March SODECA announced that access to water will be restored in PK5.
CD-2013-6#-00000185,2.0,"The villages of Burungu, Kirolirwe and Kitshanga suffered damage from clouds of volcanic ash that included burnt out market gardens, banana plantations and pastures, destruction of many types of trees, pollution of water sources, respiratory problems, flu, headaches, diarrhoea, conjunctivitis and miscarriages."
CD-2007-5#-00000123,2.0,Much of Kisangani City is built on the location of land defined in between the river stretches of Tshopo river on its north and by the Congo River on its south.
CD-2013-6#-00000078,4.0,"The lake's connection to the sea is dependent on a high water level allowing water to overflow out of the lake through the Lukuga River into the Congo. The initiative is attempting to monitor the resources and state of the lake, set common criteria for acceptable level of sediments, pollution, and water quality in general, and design and establish a lake basin management authority."
CD-2013-6#-00000466,1.0,Transport is very limited; the river port and the airport are the only access routes.
CD-2007-5#-00000059,1.0,"From August 1879 to June 1884 Stanley was in the Congo basin, where he built a road from the lower Congo up to Stanley Pool and launched steamers on the upper river. A Catholic priest quotes a man, Tswambe, speaking of the hated state official Léon Fiévez, who ran a district along the river  north of Stanley Pool:  One junior officer described a raid to punish a village that had protested."
CD-2007-5#-00000199,1.0,"(Article 4) (Article 1)  Under the regime of Mobutu Sese Seko from 1965 to 1997, the Congo river was renamed as Zaire."
CD-2013-6#-00000017,3.0,"Kamuntsha river is the nearest big river to Mateko, a tributary of the Kasai river and one of the important rivers of the region that facilitates trading between Mateko and Kinshasa."
CD-2013-6#-00000187,2.0,"The river is the second longest in DR. Congo and a major tributary of the Congo river. The Kasaï river was variously called Enzzadi, Nsadi, Nzadi, Kassabi, Kasye, Kassaba by the different local tribes (Luba, Tshokwe, Lunda, etc..), latter European explorers came to use the name Kasaï to refer to the river."
CD-2007-5#-00000081,1.0,"Health  One of the main health problems in Ikengo is the lack of clean water, leading to illnesses such as diarrhea."
CD-2013-6#-00000187,1.0,"Later on, with the construction of the railway on the other bank of the river, the station was moved, and the Lulua train station gave its name to the new town, namely Luluabourg."
CD-2013-6#-00000198,1.0,"46 people were killed and 28 wounded.Report of the Secretary-General on the situation in the Central African Republic, 1 August 2014 In 2015 it was reported that Bambari was split with Anti-balaka controlling the part west of Oukana river and ex-Seleka controlling the eastern part of the city."
CD-2007-5#-00000125,2.0,"thumb|Lake Mai-Ndombe and the Fimi River, in red  Lake Mai-Ndombe () is a large freshwater lake in Mai-Ndombe province in western Democratic Republic of the Congo."
CD-2013-6#-00000508,6.0,"Scientists hypothesise that sufficient volcanic interaction with the lake's bottom water that has high gas concentrations would heat water, force the methane out of the water, spark a methane explosion, and trigger a nearly simultaneous release of carbon dioxide.Archived Volcano Eruption News: Nyiragongo Volcano Situation Report, volcanolive.com, January 22–25, 2002 mirror The carbon dioxide would then suffocate large numbers of people in the lake basin as the gases roll off the lake surface."
