DHSID_EA,asset_index,sanitation_index,water_index,women_edu
BO-2008-5#-00004081,,,4.2,9.363636363636363
BO-2008-5#-00004082,,,3.9,5.4
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006046,,,5.0,10.4375
BO-2008-5#-00008025,,,4.8,7.35
BO-2008-5#-00008024,,,5.0,11.055555555555555
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00006068,,,4.0,
BO-2008-5#-00002040,,,5.0,14.909090909090908
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00001015,,,5.0,15.4
BO-2008-5#-00006068,,,4.0,
BO-2008-5#-00005082,,,5.0,9.68421052631579
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00003086,,,1.8,4.181818181818182
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005021,,,5.0,14.0
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00004021,,,4.5,5.352941176470588
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00002196,,,4.5,9.11111111111111
BO-2008-5#-00002147,,,3.8,6.545454545454546
BO-2008-5#-00002146,,,5.0,7.0
BO-2008-5#-00002146,,,5.0,7.0
BO-2008-5#-00002147,,,3.8,6.545454545454546
BO-2008-5#-00004093,,,3.3,9.285714285714286
BO-2008-5#-00004093,,,3.3,9.285714285714286
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00002147,,,3.8,6.545454545454546
BO-2008-5#-00004081,,,4.2,9.363636363636363
BO-2008-5#-00002146,,,5.0,7.0
BO-2008-5#-00002147,,,3.8,6.545454545454546
BO-2008-5#-00002147,,,3.8,6.545454545454546
BO-2008-5#-00002146,,,5.0,7.0
BO-2008-5#-00002146,,,5.0,7.0
BO-2008-5#-00002146,,,5.0,7.0
BO-2008-5#-00002146,,,5.0,7.0
BO-2008-5#-00002163,,,3.8,5.777777777777778
BO-2008-5#-00002163,,,3.8,5.777777777777778
BO-2008-5#-00002163,,,3.8,5.777777777777778
BO-2008-5#-00002166,,,4.8,7.727272727272727
BO-2008-5#-00002126,,,4.25,7.333333333333333
BO-2008-5#-00002166,,,4.8,7.727272727272727
BO-2008-5#-00002166,,,4.8,7.727272727272727
BO-2008-5#-00004067,,,2.4,9.75
BO-2008-5#-00007096,,,5.0,8.76923076923077
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00009041,,,2.95,9.5
BO-2008-5#-00008014,,,4.7,10.823529411764708
BO-2008-5#-00009039,,,3.7,5.588235294117647
BO-2008-5#-00005068,,,5.0,8.625
BO-2008-5#-00009031,,,4.55,8.05
BO-2008-5#-00009031,,,4.55,8.05
BO-2008-5#-00007149,,,4.5,4.2105263157894735
BO-2008-5#-00007150,,,4.9,8.285714285714286
BO-2008-5#-00007093,,,4.85,4.611111111111111
BO-2008-5#-00008008,,,2.4,8.772727272727273
BO-2008-5#-00005099,,,4.75,8.4375
BO-2008-5#-00007163,,,4.578947368421052,7.714285714285714
BO-2008-5#-00002159,,,4.3,6.777777777777778
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00004079,,,4.5,6.375
BO-2008-5#-00007099,,,3.526315789473684,5.555555555555555
BO-2008-5#-00008045,,,2.7,6.0
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00008054,,,4.65,8.823529411764707
BO-2008-5#-00007097,,,5.0,7.35
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00008049,,,3.388888888888889,8.8125
BO-2008-5#-00007149,,,4.5,4.2105263157894735
BO-2008-5#-00003066,,,5.0,4.875
BO-2008-5#-00008055,,,4.578947368421052,7.217391304347826
BO-2008-5#-00008050,,,4.0,6.533333333333333
BO-2008-5#-00008039,,,5.0,10.173913043478262
BO-2008-5#-00008054,,,4.65,8.823529411764707
BO-2008-5#-00008049,,,3.388888888888889,8.8125
BO-2008-5#-00008054,,,4.65,8.823529411764707
BO-2008-5#-00008054,,,4.65,8.823529411764707
BO-2008-5#-00004047,,,4.7368421052631575,8.19047619047619
BO-2008-5#-00008031,,,4.315789473684211,9.428571428571429
BO-2008-5#-00008054,,,4.65,8.823529411764707
BO-2008-5#-00008013,,,2.95,9.294117647058824
BO-2008-5#-00008045,,,2.7,6.0
BO-2008-5#-00002126,,,4.25,7.333333333333333
BO-2008-5#-00008001,,,4.75,9.916666666666666
BO-2008-5#-00009038,,,3.25,8.192307692307692
BO-2008-5#-00008031,,,4.315789473684211,9.428571428571429
BO-2008-5#-00007149,,,4.5,4.2105263157894735
BO-2008-5#-00007149,,,4.5,4.2105263157894735
BO-2008-5#-00008050,,,4.0,6.533333333333333
BO-2008-5#-00008051,,,4.05,5.5625
BO-2008-5#-00008045,,,2.7,6.0
BO-2008-5#-00007149,,,4.5,4.2105263157894735
BO-2008-5#-00007136,,,4.15,6.411764705882353
BO-2008-5#-00008036,,,3.85,6.9
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00008050,,,4.0,6.533333333333333
BO-2008-5#-00008051,,,4.05,5.5625
BO-2008-5#-00003100,,,4.95,11.7
BO-2008-5#-00008045,,,2.7,6.0
BO-2008-5#-00002159,,,4.3,6.777777777777778
BO-2008-5#-00007097,,,5.0,7.35
BO-2008-5#-00007162,,,5.0,7.714285714285714
BO-2008-5#-00007162,,,5.0,7.714285714285714
BO-2008-5#-00007162,,,5.0,7.714285714285714
BO-2008-5#-00003126,,,5.0,7.095238095238095
BO-2008-5#-00007162,,,5.0,7.714285714285714
BO-2008-5#-00007019,,,5.0,9.647058823529411
BO-2008-5#-00004083,,,4.368421052631579,7.285714285714286
BO-2008-5#-00006075,,,1.65,
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00008024,,,5.0,11.055555555555555
BO-2008-5#-00008054,,,4.65,8.823529411764707
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006041,,,4.157894736842105,4.2727272727272725
BO-2008-5#-00006049,,,3.1052631578947367,2.2222222222222223
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00006046,,,5.0,10.4375
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005104,,,5.0,8.166666666666666
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00002126,,,4.25,7.333333333333333
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00004084,,,5.0,7.428571428571429
BO-2008-5#-00004068,,,5.0,8.76923076923077
BO-2008-5#-00005084,,,5.0,6.846153846153846
BO-2008-5#-00004081,,,4.2,9.363636363636363
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005055,,,5.0,7.428571428571429
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00007162,,,5.0,7.714285714285714
BO-2008-5#-00007162,,,5.0,7.714285714285714
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00005104,,,5.0,8.166666666666666
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00005104,,,5.0,8.166666666666666
BO-2008-5#-00005102,,,5.0,6.434782608695652
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005104,,,5.0,8.166666666666666
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00006046,,,5.0,10.4375
BO-2008-5#-00005099,,,4.75,8.4375
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00005104,,,5.0,8.166666666666666
BO-2008-5#-00005104,,,5.0,8.166666666666666
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00007167,,,5.0,9.375
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00005085,,,4.8,7.36
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
BO-2008-5#-00006045,,,5.0,10.75
