DHSID_EA,asset_index
KY-2012-6#-00000235,1.8935647758041043
KY-2012-6#-00000016,1.9718645388536349
KY-2012-6#-00000014,1.868369222148568
KY-2012-6#-00000202,0.6598609211464195
KY-2012-6#-00000278,2.0891995549633227
KY-2012-6#-00000012,1.8166878501966288
KY-2012-6#-00000244,2.206378527269294
KY-2012-6#-00000281,1.944296119619645
KY-2012-6#-00000003,1.631772391017959
KY-2012-6#-00000018,1.800527517883795
KY-2012-6#-00000063,1.1169188541823574
KY-2012-6#-00000166,0.9017333042784588
KY-2012-6#-00000081,1.7644643946405827
KY-2012-6#-00000084,1.6780856768522694
KY-2012-6#-00000237,2.0520025761639262
KY-2012-6#-00000065,0.5832135095306005
