DHSID_EA,relevance_score,most_relevant_sentences
CO-2010-6#-00003867,2.0,"Around the year 1000, waves of migration started to come from the Orinoco river area, probably arriving along the Pao river. Environment  The Cabriales river has problems with pollution."
CO-2010-6#-00004217,2.0,"At the confluence, the river is already by far the largest river in the world,  though its two largest tributaries have not yet entered (the Negro and the Madeira River)."
CO-2010-6#-00003633,1.0,"It is located in the Guayllabamba river basin, on the eastern slopes of Pichincha, an active stratovolcano in the Andes Mountains. Quito is located in the northern highlands of Ecuador in the Guayllabamba river basin. The park has four sites that can be used for picnics or barbecues, and the eastern section has a view of Cotopaxi, Antisana, and the Guayllabamba river basin. Every year on September 7 the guapuleños honor their neighborhood with the Fiestas de Guápulo, a fantastic celebration complete with costumes, parade, food, drink, song, dance, and fireworks. The Intiñan Solar Museum provides a demonstration which purports to show the Coriolis force causing a clockwise rotation of sink water a few meters south of the equator and a counterclockwise rotation a few meters north, but many scientific sources claim that this is implausible."
CO-2010-6#-00004393,1.0,"Nine major peaks over  form a horseshoe-shaped ridge about  across, surrounding a central basin that contains a crater lake at about , known as Laguna Collanes or Laguna Amarilla. Much more accessible is the hike to the lake within the caldera of the mountain. To hike to the lake is another 1.5h - 2 hours from the refuge across a valley and up a steep hill. List of peaks The nine peaks of El Altar, starting with the highest summit on the south side and proceeding counterclockwise:  Peak name Translation Elevation Direction from lake First ascent Obispo  Bishop    South  July 7, 1963, Ferdinando Gaspard, Marino Tremonti, Claudio Zardini Monja Grande  Great Nun    Southeast  August 17, 1968, Bill Ross and Margaret Young Monja Chica  Small Nun    East-Southeast  January 16, 1971, Peter Bednar and party Tabernáculo  Tabernacle    East     Fraile Oriental      Eastern Friar      East-Northeast  September 28, 1979, Fernando Jaramillo, Danny Moreno, Luis Naranjo, Hernán Reinoso, Mauricio Reinoso and Marcos Serrano Fraile Beato  Devout Friar    East-Northeast   Fraile Central  Central Friar    Northeast   Fraile Grande  Great Friar    North-Northeast  December 1, 1972, Lorenzo Lorenzi, Armando Perron, Marino Tremonti Canónigo  Canon    North  March 7, 1965, Ferdinando Gaspard, Lorenzo Lorenzi, Marino Tremonti, Claudio Zardini  See also  Geography of Ecuador List of mountains in Ecuador List of Ultras of South America Lists of volcanoes List of volcanoes in Ecuador  References  Sources     (in Spanish)      External links  Altar: Etymology  ""Volcán Altar, Ecuador"" on Peakbagger  Category:Stratovolcanoes of Ecuador Category:Calderas of Ecuador Category:Volcanic crater lakes Category:Extinct volcanoes Category:Five-thousanders of the Andes"
CO-2010-6#-00002001,2.0,"No services of any kind are available; one must carry food, a tent, and water purification materials sufficient for a hike of several days."
CO-2010-6#-00004360,2.0,This led to the naming of the river as the Amazon river.
CO-2010-6#-00004360,1.0,Hydrography  The main river in the province is the Aguarico River.
CO-2010-6#-00003645,1.0,"Tour guides and visitors demonstrate tricks which are supposedly possible only on the Equator, such as water flowing both counter-clockwise or clockwise down a drain due to Coriolis effect, balancing eggs on end, or weakening of muscles due to latitude."
CO-2010-6#-00002190,3.0,"The lake's hot, acidic water significantly accelerated the melting of the ice; this effect was confirmed by the large amounts of sulfates and chlorides found in the lahar flow."
CO-2010-6#-00000076,1.0,"The five main spans are each  long.Virlogeux, p.61 They are supported from  tall towers, and provide  of clearance to the water below.Dupré, p. 91 The bridge carries only vehicles."
CO-2010-6#-00001513,1.0,"By article 12 of ordinance 21 in 1944, the construction of a highway between Fusagasugá and Boquerón by the river Llano commenced. Location   Water supply   The water supply is largely from local Emserfusa."
CO-2010-6#-00004742,2.0,Air pollution In 2015 a study made by the National University of Colombia revealed that 70% of the Air pollution is caused by the buses of the first phase of Transmilenio in the zones near of the existing lines of the system.
CO-2010-6#-00004069,1.0,"Onchocerciasis or ""river blindness,"" a parasitic disease that can cause permanent blindness and is transmitted by a black fly, is endemic in the area, albeit with a low incidence; malaria and yellow fever transmission are also possible."
CO-2010-6#-00004868,1.0,"1553 - Main Plaza relocated  1557 - Santo Domingo convent relocated  1558 - Smallpox epidemic  1561 - Roman Catholic Diocese of Santafé en Nueva Granada established  1564 - Archbishop Juan de los Barrios gifts his house for the establishment of the San Pedro hospital  1565 - Chapel built  1578 - The entrepreneur and landowner Francisco Hernán Sanchéz, urbanizes the surrounding areas to the river and builds a temple  1580 - Saint Thomas Aquinas University founded  1592 - San Bartolomé Seminar School founded  17th century thumb|right|Map of Bogotá and surrounding valleys1650  1604 - Jesuit college established  1616 - Population: 3,000  1621  Mint established  Church of San Francisco built."
CO-2010-6#-00001867,1.0,"The park includes a green area with gardens and bamboo, a sand area, and an area with water fountains."
CO-2010-6#-00000095,2.0,"Conditions in the fort were poor however, due to a lack of drinking water and food."
CO-2010-6#-00003633,1.0,"A river that runs around and on the mountain, the Río Pita, widened due to the last major eruption in 1877."
CO-2010-6#-00003788,1.0,Approach and departure at either end of the runway will be over the water.
