DHSID_EA,asset_index
TZ-2017-7Z-00000018,-2.3964152475385205
TZ-2007-5#-00000197,-0.6389995114128872
TZ-2003-4Z-00000370,
TZ-1999-4#-00000333,
TZ-2012-6Z-00000134,2.6743127872682684
TZ-2003-4Z-00000008,
TZ-2010-6#-00000405,-0.4578833883703391
TZ-2007-5#-00000422,0.7624348350271363
TZ-2015-7Z-00000384,-1.535814090785756
TZ-2010-6#-00000039,1.4240734172638505
TZ-2007-5#-00000381,1.952467827627946
TZ-2017-7Z-00000188,-1.4777261482660489
TZ-1999-4#-00000033,
TZ-2010-6#-00000321,-2.0260673191463874
TZ-2010-6#-00000023,-0.1087439611202005
TZ-2012-6Z-00000868,-0.1115591735730677
TZ-2012-6Z-00000108,2.4715948626466413
TZ-2017-7Z-00000036,-0.0644248626206515
TZ-2017-7Z-00000048,0.5948556692407407
TZ-2007-5#-00000415,-0.0819748428659872
TZ-2007-5#-00000366,-1.8419769941506456
TZ-2010-6#-00000137,-1.6965403668238828
TZ-2012-6Z-00000234,-1.546674450114191
TZ-2017-7Z-00000075,-0.4575985710211641
TZ-2015-7Z-00000244,-1.0777349517090058
TZ-2003-4Z-00000205,
TZ-2007-5#-00000199,-2.0795575689555537
TZ-2007-5#-00000200,-3.7390179765882654
TZ-2015-7Z-00000014,-0.260474138615176
TZ-2017-7Z-00000292,1.1662921175877328
TZ-2017-7Z-00000047,0.2560157443332211
TZ-2010-6#-00000055,-0.5222444351059541
TZ-2015-7Z-00000142,3.128402158639493
TZ-2012-6Z-00000219,-2.408274492652554
TZ-1999-4#-00000342,
TZ-1999-4#-00000125,
TZ-2003-4Z-00000044,
TZ-2017-7Z-00000133,-1.6537978108275255
TZ-2017-7Z-00000078,1.05347480371164
TZ-1999-4#-00000336,
TZ-2010-6#-00000087,-3.0159010694043182
TZ-2007-5#-00000008,-2.109009327844845
TZ-2012-6Z-00000207,0.4171605982148386
TZ-2017-7Z-00000336,1.7082292381169026
TZ-2012-6Z-00000709,-2.064715657447374
TZ-2003-4Z-00000168,
TZ-2015-7Z-00000338,-0.8591881095527187
TZ-2007-5#-00000064,1.2161565785227515
TZ-2010-6#-00000383,0.8445933213765364
TZ-2015-7Z-00000516,-0.0110633276609085
TZ-2010-6#-00000118,0.272417941682804
