DHSID_EA,women_edu
NP-2006-5#-00004003,7.03125
NP-2011-6#-00000907,3.941176470588236
NP-2016-7Z-00000117,6.5
NP-2001-4#-00002705,2.1666666666666665
NP-2011-6#-00001101,3.682926829268293
NP-2016-7Z-00000149,1.5555555555555556
NP-2011-6#-00004301,3.86046511627907
NP-2001-4#-00003603,0.0
NP-2011-6#-00002902,1.1666666666666667
NP-2001-4#-00001103,0.6571428571428571
NP-2016-7Z-00000022,6.888888888888889
NP-2001-4#-00005101,1.948717948717949
NP-2001-4#-00002404,1.088235294117647
NP-2006-5#-00006601,1.0576923076923077
NP-2001-4#-00002502,6.647058823529412
NP-2006-5#-00002502,8.23076923076923
NP-2001-4#-00000103,6.657894736842105
NP-2006-5#-00002503,7.54054054054054
NP-2011-6#-00005904,2.8780487804878048
NP-2001-4#-00001202,0.24
NP-2011-6#-00001201,3.6
NP-2006-5#-00005001,0.7142857142857143
NP-2016-7Z-00000211,6.617647058823529
NP-2011-6#-00004401,7.0
NP-2001-4#-00003901,1.4482758620689655
NP-2016-7Z-00000214,5.125
NP-2016-7Z-00000213,7.84375
NP-2001-4#-00007101,0.3928571428571428
NP-2001-4#-00007103,1.56
NP-2016-7Z-00000206,5.481481481481482
NP-2006-5#-00003701,5.205882352941177
NP-2011-6#-00003701,2.565217391304348
NP-2011-6#-00007004,3.2363636363636363
NP-2006-5#-00004101,7.36
NP-2016-7Z-00000181,8.0
NP-2006-5#-00003801,5.928571428571429
NP-2006-5#-00004002,6.2368421052631575
NP-2016-7Z-00000205,6.291666666666667
NP-2001-4#-00003801,4.038461538461538
NP-2011-6#-00002204,4.526315789473684
NP-2001-4#-00002202,0.3428571428571428
NP-2016-7Z-00000097,1.434782608695652
NP-2016-7Z-00000071,3.9444444444444446
NP-2016-7Z-00000099,1.6666666666666667
NP-2011-6#-00001803,1.1764705882352942
NP-2016-7Z-00000148,4.75
NP-2016-7Z-00000114,4.941176470588236
NP-2001-4#-00002102,5.157894736842105
NP-2001-4#-00003205,0.0769230769230769
NP-2006-5#-00001002,3.3714285714285714
NP-2016-7Z-00000033,2.783783783783784
NP-2006-5#-00002708,5.652173913043479
NP-2001-4#-00005102,4.142857142857143
NP-2006-5#-00004201,1.903225806451613
NP-2016-7Z-00000358,4.076923076923077
NP-2016-7Z-00000136,6.434782608695652
NP-2011-6#-00003601,5.85
NP-2001-4#-00002503,4.852941176470588
NP-2016-7Z-00000130,7.533333333333333
NP-2001-4#-00001506,6.0
NP-2016-7Z-00000092,4.5
NP-2011-6#-00004801,7.116279069767442
NP-2016-7Z-00000123,7.8
NP-2011-6#-00003102,7.309523809523809
NP-2006-5#-00000404,4.613636363636363
NP-2016-7Z-00000002,5.214285714285714
NP-2006-5#-00000601,1.0
NP-2006-5#-00000405,6.044444444444444
NP-2001-4#-00002703,5.421052631578948
NP-2016-7Z-00000141,8.242424242424242
NP-2016-7Z-00000202,5.7407407407407405
NP-2016-7Z-00000249,6.589743589743589
NP-2006-5#-00003202,0.1296296296296296
NP-2001-4#-00001902,0.4375
NP-2001-4#-00001102,1.206896551724138
NP-2011-6#-00003501,8.18421052631579
NP-2001-4#-00006902,0.5121951219512195
NP-2016-7Z-00000089,3.613636363636364
NP-2016-7Z-00000063,3.631578947368421
NP-2001-4#-00000901,1.5217391304347827
NP-2011-6#-00007502,4.178571428571429
NP-2016-7Z-00000382,3.083333333333333
NP-2006-5#-00007003,0.3
NP-2016-7Z-00000376,6.035714285714286
NP-2016-7Z-00000028,4.653846153846154
NP-2001-4#-00000104,2.2333333333333334
NP-2011-6#-00000201,4.076923076923077
NP-2016-7Z-00000048,7.739130434782608
NP-2001-4#-00000201,2.744186046511628
NP-2016-7Z-00000087,3.4285714285714284
NP-2011-6#-00001407,3.977272727272727
NP-2011-6#-00001502,1.2926829268292683
NP-2006-5#-00001504,1.5147058823529411
NP-2001-4#-00001505,1.0
NP-2011-6#-00000701,6.878787878787879
NP-2006-5#-00000406,3.769230769230769
NP-2001-4#-00000402,2.361111111111111
NP-2011-6#-00000405,1.8541666666666667
NP-2016-7Z-00000348,4.891891891891892
NP-2006-5#-00007202,4.837209302325581
NP-2006-5#-00003204,1.530612244897959
NP-2011-6#-00003201,6.813953488372093
NP-2001-4#-00003203,0.0
NP-2016-7Z-00000108,2.189189189189189
NP-2006-5#-00002501,3.12
NP-2006-5#-00003601,3.073170731707317
NP-2016-7Z-00000009,9.413793103448276
NP-2001-4#-00000504,4.645161290322581
NP-2011-6#-00000505,7.214285714285714
NP-2006-5#-00001601,0.1818181818181818
NP-2011-6#-00004007,5.815789473684211
NP-2011-6#-00000607,7.431818181818182
NP-2016-7Z-00000271,3.586206896551724
NP-2006-5#-00004301,4.535714285714286
NP-2006-5#-00000403,4.875
NP-2016-7Z-00000370,4.393939393939394
NP-2016-7Z-00000320,5.543478260869565
NP-2016-7Z-00000301,5.228571428571429
NP-2011-6#-00006003,2.3783783783783785
NP-2011-6#-00002705,9.36111111111111
NP-2011-6#-00002708,6.642857142857143
NP-2011-6#-00000602,4.861111111111111
NP-2016-7Z-00000110,1.525
NP-2016-7Z-00000302,7.68
NP-2006-5#-00006201,0.6756756756756757
NP-2016-7Z-00000319,4.105263157894737
NP-2016-7Z-00000084,1.2857142857142858
NP-2016-7Z-00000013,7.3125
NP-2016-7Z-00000169,4.6
NP-2016-7Z-00000171,3.0
NP-2006-5#-00005805,0.5789473684210527
NP-2001-4#-00004301,1.8571428571428568
NP-2001-4#-00002801,1.1363636363636365
NP-2001-4#-00007106,0.691358024691358
NP-2016-7Z-00000199,0.0
NP-2011-6#-00005602,4.0
NP-2011-6#-00003508,3.8
NP-2011-6#-00003802,6.5
NP-2001-4#-00002707,7.230769230769231
NP-2016-7Z-00000207,6.171428571428572
NP-2016-7Z-00000128,7.590909090909091
NP-2001-4#-00002203,0.064516129032258
NP-2001-4#-00003002,0.0833333333333333
NP-2016-7Z-00000158,5.0285714285714285
NP-2006-5#-00000303,5.45
NP-2016-7Z-00000118,7.290322580645161
NP-2011-6#-00004701,5.212121212121212
NP-2011-6#-00002603,4.942857142857143
NP-2011-6#-00005201,6.320754716981132
NP-2016-7Z-00000224,8.59375
NP-2001-4#-00005704,4.468085106382978
NP-2006-5#-00001801,1.0925925925925926
NP-2016-7Z-00000006,8.5
NP-2016-7Z-00000017,7.454545454545454
NP-2006-5#-00005005,5.75
NP-2006-5#-00003101,3.638888888888889
NP-2001-4#-00001706,4.189655172413793
NP-2016-7Z-00000233,8.966666666666667
NP-2011-6#-00003202,3.0444444444444443
NP-2016-7Z-00000259,2.8857142857142857
NP-2006-5#-00006902,0.6666666666666666
NP-2011-6#-00006901,0.912280701754386
NP-2001-4#-00006901,0.0
NP-2001-4#-00006904,0.6222222222222222
NP-2016-7Z-00000363,4.5625
NP-2016-7Z-00000364,4.2631578947368425
NP-2016-7Z-00000333,3.571428571428572
NP-2011-6#-00006903,3.7916666666666665
NP-2006-5#-00006901,0.3260869565217391
NP-2016-7Z-00000362,2.0
NP-2011-6#-00006902,2.0
NP-2006-5#-00006903,0.2105263157894736
NP-2001-4#-00006701,0.1
NP-2001-4#-00007002,0.3095238095238095
NP-2006-5#-00006401,1.2045454545454546
NP-2001-4#-00006903,0.2033898305084746
NP-2016-7Z-00000300,5.0
NP-2011-6#-00003103,3.565217391304348
NP-2001-4#-00003104,5.413043478260869
NP-2006-5#-00005101,2.857142857142857
NP-2006-5#-00005102,1.862068965517241
NP-2011-6#-00005101,4.7317073170731705
NP-2016-7Z-00000265,5.051282051282051
NP-2016-7Z-00000266,3.411764705882353
NP-2016-7Z-00000238,6.571428571428571
NP-2001-4#-00000601,1.7727272727272727
NP-2006-5#-00000602,2.435897435897436
NP-2016-7Z-00000020,2.365853658536585
NP-2016-7Z-00000216,8.541666666666666
NP-2006-5#-00004503,5.595238095238095
NP-2001-4#-00003402,3.25
NP-2006-5#-00002302,2.5
NP-2001-4#-00002303,0.6590909090909091
NP-2011-6#-00002305,2.16
NP-2016-7Z-00000267,5.405405405405405
NP-2006-5#-00006101,0.25
NP-2001-4#-00004701,3.806451612903226
NP-2006-5#-00004702,4.674418604651163
NP-2001-4#-00004702,1.8421052631578947
NP-2001-4#-00000202,0.5862068965517241
NP-2006-5#-00003501,4.183673469387755
NP-2006-5#-00007002,0.0476190476190476
NP-2001-4#-00007403,0.5714285714285714
NP-2001-4#-00007401,1.2264150943396226
NP-2006-5#-00007403,2.106382978723404
NP-2016-7Z-00000132,6.48936170212766
NP-2001-4#-00003502,0.2058823529411764
NP-2011-6#-00003507,5.904761904761905
NP-2001-4#-00003503,0.6285714285714286
NP-2001-4#-00003501,4.4
NP-2016-7Z-00000196,6.264705882352941
NP-2016-7Z-00000166,7.214285714285714
NP-2016-7Z-00000167,6.454545454545454
NP-2016-7Z-00000164,5.555555555555555
NP-2011-6#-00003505,4.282608695652174
NP-2001-4#-00005001,2.41025641025641
NP-2016-7Z-00000360,3.0285714285714285
NP-2006-5#-00006702,1.119047619047619
NP-2011-6#-00006702,4.161290322580645
NP-2006-5#-00006701,1.4473684210526316
NP-2001-4#-00005703,0.0
NP-2016-7Z-00000276,3.032258064516129
NP-2011-6#-00005701,7.236842105263157
NP-2006-5#-00005701,0.6595744680851063
NP-2011-6#-00002716,7.7073170731707314
NP-2006-5#-00002701,4.529411764705882
NP-2016-7Z-00000042,5.606060606060606
NP-2001-4#-00002701,3.4545454545454546
NP-2006-5#-00002707,4.363636363636363
NP-2011-6#-00002714,7.604166666666667
NP-2001-4#-00005701,0.4545454545454545
NP-2016-7Z-00000244,7.583333333333333
NP-2006-5#-00005702,2.977777777777778
NP-2001-4#-00005804,0.234375
NP-2001-4#-00005602,0.8378378378378378
NP-2001-4#-00005702,4.324324324324325
NP-2006-5#-00005703,3.631578947368421
NP-2001-4#-00003601,2.452830188679245
NP-2001-4#-00003602,2.083333333333333
NP-2016-7Z-00000198,2.9473684210526314
NP-2016-7Z-00000004,5.578947368421052
NP-2011-6#-00000509,4.833333333333333
NP-2016-7Z-00000039,4.708333333333333
NP-2001-4#-00000503,2.372549019607843
NP-2016-7Z-00000041,5.885714285714286
NP-2016-7Z-00000012,8.096774193548388
NP-2011-6#-00003602,2.9411764705882355
NP-2016-7Z-00000221,5.444444444444445
NP-2016-7Z-00000195,7.827586206896552
NP-2016-7Z-00000194,5.803921568627451
NP-2006-5#-00004803,1.297872340425532
NP-2001-4#-00004804,0.6274509803921569
NP-2016-7Z-00000067,5.352941176470588
NP-2016-7Z-00000226,7.411764705882353
NP-2006-5#-00004801,1.5128205128205128
NP-2011-6#-00003506,3.2291666666666665
NP-2011-6#-00001703,0.6166666666666667
NP-2016-7Z-00000157,5.25
NP-2001-4#-00001705,0.8235294117647058
NP-2016-7Z-00000156,5.230769230769231
NP-2016-7Z-00000116,5.2727272727272725
NP-2016-7Z-00000119,7.172413793103448
NP-2006-5#-00006301,1.6363636363636365
NP-2016-7Z-00000024,5.411764705882353
NP-2001-4#-00004703,5.769230769230769
NP-2001-4#-00002601,2.833333333333333
NP-2001-4#-00002708,4.4
NP-2016-7Z-00000131,8.714285714285714
NP-2006-5#-00001001,1.5862068965517242
NP-2011-6#-00002602,5.057142857142857
NP-2006-5#-00002702,4.90625
NP-2011-6#-00004804,5.560975609756097
NP-2016-7Z-00000262,2.7777777777777777
NP-2006-5#-00002711,4.304347826086956
NP-2006-5#-00003902,4.8108108108108105
NP-2016-7Z-00000189,7.5
NP-2011-6#-00005703,3.475
NP-2016-7Z-00000129,8.818181818181818
NP-2011-6#-00004802,6.131578947368421
NP-2001-4#-00005002,2.7857142857142856
NP-2011-6#-00000404,5.74
NP-2016-7Z-00000357,5.75
NP-2001-4#-00000506,6.52
NP-2016-7Z-00000258,2.8222222222222224
NP-2001-4#-00003802,2.787878787878788
NP-2011-6#-00004807,4.343283582089552
NP-2011-6#-00004601,3.571428571428572
NP-2016-7Z-00000183,9.37037037037037
NP-2016-7Z-00000250,3.5
NP-2001-4#-00004601,1.5517241379310345
NP-2006-5#-00004601,4.121951219512195
NP-2016-7Z-00000253,7.142857142857143
NP-2016-7Z-00000001,7.0
NP-2016-7Z-00000030,6.105263157894737
NP-2011-6#-00000302,4.266666666666667
NP-2001-4#-00002501,2.0
NP-2016-7Z-00000077,6.464285714285714
NP-2016-7Z-00000079,5.35
NP-2011-6#-00003403,5.46875
NP-2001-4#-00003305,
NP-2006-5#-00003303,1.25531914893617
NP-2011-6#-00005610,4.17741935483871
NP-2016-7Z-00000243,5.935483870967742
NP-2011-6#-00001301,8.113636363636363
NP-2011-6#-00001302,3.5625
NP-2016-7Z-00000187,8.914285714285715
NP-2006-5#-00002703,6.15625
NP-2016-7Z-00000015,5.976744186046512
NP-2001-4#-00002802,1.2121212121212122
NP-2016-7Z-00000160,6.193548387096774
NP-2001-4#-00002901,0.0
NP-2011-6#-00002901,1.5161290322580645
NP-2006-5#-00002802,0.08
NP-2001-4#-00001303,0.5185185185185185
NP-2006-5#-00001804,1.0285714285714285
NP-2006-5#-00004703,4.833333333333333
