DHSID_EA,women_edu
ID-2003-4#-14111522,4.458333333333333
ID-2003-4#-31751575,5.48
ID-2003-4#-14091506,7.076923076923077
ID-2003-4#-14081007,6.0
ID-2003-4#-12751557,10.307692307692308
ID-2003-4#-14723521,7.6
ID-2003-4#-64061008,4.37037037037037
ID-2003-4#-71721514,9.421052631578949
ID-2003-4#-61081003,0.6
ID-2003-4#-14721527,9.56
ID-2003-4#-31741529,10.25
ID-2003-4#-36031527,15.5
ID-2003-4#-32021002,4.96875
ID-2003-4#-53113001,6.481481481481482
ID-2003-4#-73111002,5.1
ID-2003-4#-13021031,8.25
ID-2003-4#-52021504,5.285714285714286
ID-2003-4#-34041523,6.857142857142857
ID-2003-4#-72041001,7.153846153846154
ID-2003-4#-34021525,11.27777777777778
ID-2003-4#-12081026,7.473684210526316
ID-2003-4#-64081012,3.92
ID-2003-4#-61011030,2.142857142857143
ID-2003-4#-14721533,10.541666666666666
ID-2003-4#-14083001,6.416666666666667
ID-2003-4#-14083504,11.92
ID-2003-4#-53061027,5.857142857142857
ID-2003-4#-14121006,7.368421052631579
ID-2003-4#-19021505,8.166666666666666
ID-2003-4#-14081518,8.318181818181818
ID-2003-4#-53131021,6.375
ID-2003-4#-15711515,9.076923076923077
ID-2003-4#-14721509,9.36
ID-2003-4#-31731519,9.041666666666666
ID-2003-4#-71021021,10.214285714285714
ID-2003-4#-35781553,9.176470588235292
ID-2003-4#-32731571,9.80952380952381
ID-2003-4#-32163007,3.4705882352941178
ID-2003-4#-35071029,5.739130434782608
ID-2003-4#-31711530,10.291666666666666
ID-2003-4#-51061002,6.85
ID-2003-4#-31711520,12.16
ID-2003-4#-31721505,11.84
ID-2003-4#-35781526,10.466666666666669
ID-2003-4#-12091014,7.166666666666667
ID-2003-4#-51051508,7.823529411764706
ID-2003-4#-12121521,10.76
ID-2003-4#-12131017,7.896551724137931
ID-2003-4#-32751002,3.294117647058824
ID-2003-4#-73131508,7.055555555555555
ID-2003-4#-31741536,8.904761904761905
ID-2003-4#-16711530,7.684210526315789
ID-2003-4#-52031018,4.764705882352941
ID-2003-4#-53021001,3.571428571428572
ID-2003-4#-51711538,9.333333333333334
ID-2003-4#-31711569,10.612903225806452
ID-2003-4#-12751540,13.9375
ID-2003-4#-33143002,5.894736842105263
ID-2003-4#-16711535,8.925925925925926
ID-2003-4#-35051027,6.75
ID-2003-4#-73213008,6.235294117647059
ID-2003-4#-33091003,5.111111111111111
ID-2003-4#-16061028,4.576923076923077
ID-2003-4#-51011502,7.272727272727272
ID-2003-4#-17711530,8.454545454545455
ID-2003-4#-32041538,8.944444444444445
ID-2003-4#-32731558,10.11111111111111
ID-2003-4#-33081001,5.444444444444445
ID-2003-4#-12121004,7.913043478260869
ID-2003-4#-32021037,6.695652173913044
ID-2003-4#-32103031,5.380952380952381
ID-2003-4#-31741544,7.476190476190476
ID-2003-4#-32041016,5.7
ID-2003-4#-31731512,7.571428571428571
ID-2003-4#-33743520,8.05
ID-2003-4#-31721516,9.6
ID-2003-4#-14103008,4.130434782608695
ID-2003-4#-34041532,10.77777777777778
ID-2003-4#-64721531,9.0
ID-2003-4#-32093524,7.5
ID-2003-4#-32711509,12.583333333333334
ID-2003-4#-31721540,6.863636363636363
ID-2003-4#-31723543,8.08695652173913
ID-2003-4#-14711530,11.055555555555555
ID-2003-4#-35781514,13.956521739130435
ID-2003-4#-36711521,12.666666666666666
ID-2003-4#-33113520,8.4
ID-2003-4#-33743536,7.2
ID-2003-4#-31711543,4.571428571428571
ID-2003-4#-31711552,6.7
ID-2003-4#-62011001,6.576923076923077
ID-2003-4#-31713503,10.61904761904762
ID-2003-4#-31711547,11.11111111111111
ID-2003-4#-73173005,1.7777777777777777
ID-2003-4#-51711511,8.5
ID-2003-4#-51031511,10.538461538461538
ID-2003-4#-33713512,7.8
ID-2003-4#-31713573,9.421052631578949
ID-2003-4#-71711507,8.8
ID-2003-4#-18031002,5.15
ID-2003-4#-72713529,10.541666666666666
ID-2003-4#-33223514,6.291666666666667
ID-2003-4#-71711525,11.61904761904762
ID-2003-4#-31741548,7.466666666666667
ID-2003-4#-35063022,8.416666666666666
ID-2003-4#-19021010,7.111111111111111
ID-2003-4#-52011016,5.105263157894737
ID-2003-4#-12131003,7.620689655172414
ID-2003-4#-32031031,4.285714285714286
ID-2003-4#-31713539,9.304347826086955
ID-2003-4#-33013515,10.0625
ID-2003-4#-31711556,8.08
ID-2003-4#-34021508,9.625
ID-2003-4#-64731521,9.22222222222222
ID-2003-4#-33763526,9.578947368421051
ID-2003-4#-72051002,7.608695652173913
ID-2003-4#-17011502,11.48
ID-2003-4#-12751533,9.8
ID-2003-4#-31711512,9.32
ID-2003-4#-31751568,9.588235294117649
ID-2003-4#-33281004,3.8260869565217392
ID-2003-4#-52711514,8.181818181818182
ID-2003-4#-35731517,11.5
ID-2003-4#-51041509,6.130434782608695
ID-2003-4#-51023512,8.0
ID-2003-4#-53711515,10.833333333333334
