DHSID_EA,relevance_score,most_relevant_sentences
KY-2012-6#-00000281,1.0,"Since independence, Kyrgyzstan has made some impressive developments such as creating genuinely free news media and fostering an active political opposition.Facts and Details: KYRGYZSTAN AS AN INDEPENDENT NATION (April 2016)  In late April 2021, a conflict over water escalated into one of the most serious border clashes between Kyrgyzstan and Tajikistan since independence in 1991. It lies between latitudes 39° and 44° N, and longitudes 69° and 81° E. It is farther from the sea than any other individual country, and all its rivers flow into closed drainage systems which do not reach the sea. , it no longer reaches the sea, as its water is withdrawn upstream to irrigate cotton fields in Tajikistan, Uzbekistan, and southern Kazakhstan. The country's plentiful water resources and mountainous terrain enable it to produce and export large quantities of hydroelectric energy. After Beijing launched the Belt and Road Initiative (BRI) in 2013, China has expanded its economic presence and initiated a number of sizable infrastructure projects in Kyrgyzstan.Vakulchuk, Roman and Indra Overland (2019) “China’s Belt and Road Initiative through the Lens of Central Asia”, in Fanny M. Cheung and Ying-yi Hong (eds) Regional Connection under the Belt and Road Initiative. In regards to telecommunication infrastructure, Kyrgyz Republic ranks last in Central Asia in the World Economic Forum's Network Readiness Index (NRI) – an indicator for determining the development level of a country's information and communication technologies. Kyrgyz researchers are developing useful technologies based on natural products, such as heavy metal remediation for purifying waste water. Horses are still a much-used transport option, especially in more rural areas; Kyrgyzstan's road infrastructure is not extensive, so horses are able to reach locations that motor vehicles cannot, and they do not require expensive, imported fuel."
KY-2012-6#-00000003,1.0,"The mountains were subjected to constant geological changes with constantly evolving drainage systems which affected the patterns of vegetation, as well as exposing fertile soil for newly emerging seedlings to thrive in."
KY-2012-6#-00000018,2.0,"V.Romanovsky, ""Water level variations and water balance of Lake Issyk-Kul"", in Jean Klerkx, Beishen Imanackunov (2002), p.52 that the lake's water filters deep underground into the Chu River."
KY-2012-6#-00000235,1.0,"Several events, such as the shooting of a local civilian and rumors of fuel dumping, had led to strained relations with some of the local population."
KY-2012-6#-00000142,2.0,It is endorheic (lacking a drainage outlet) and the water is brackish.
KY-2012-6#-00000237,2.0,"Feeding the lake and the water level   The Balkhash-Alakol Basin covers 512,000 km2, and its average surface water runoff is 27.76 km3/year, of which 11.5 km3 comes from China. + Water balance of the lake in 2000 Total inflow to the lake was 22.51 km3, including: Surface water – 18.51 km3, Underground water – 0.9 km3, Sediments and ice – 3.1 km3. Energy projects [[File:Lake Balkhash May 2007 1.JPG|thumb|Lake Balkhash, the neighborhood of the city Priozersk]] In 1970, the 364-megawatt Kapshagay Hydroelectric Power Plant was built on the Ili River, drawing water out of the new Kapshagay Reservoir for irrigation."
KY-2012-6#-00000003,1.0,"The geological formation of the canyon consists of sedimentary red sandstone that has been subject to the ""atmogenic process"" (defined in the Merriam Webster dictionary as ""atmospheric origin by condensation, wind action, or deposition from volcanic vapors"") of water and wind erosion resulting in ""rare and colourful formations"" in the form of sculptures. Wind, water and sand sculpted Charyn's red sandstone to form its shapes and shades. One of the most striking parts of the canyon is known as ""Valley of Castles"", for its unusual rock formations created by wind, sun, and water and vertical cliffs reminding the ancient castles."
KY-2012-6#-00000153,2.0,References  Category:Dams in Uzbekistan Category:Buttress dams Category:Dams completed in 1984 Category:Dams in the Aral Sea basin Category:Hydroelectric power stations built in the Soviet Union Category:Hydroelectric power stations in Uzbekistan Category:Andijan Region Category:Osh Region Category:Energy infrastructure completed in 1984 Category:Energy infrastructure completed in 2010
KY-2012-6#-00000063,3.0,"Experts interviewed by the International Crisis Group have indicated that in spite of Uzbekistan's ire regarding the project, Kambarata-I and other such projects could improve water management in the region since the dams will collect and store water that could later be released for irrigation."
KY-2012-6#-00000016,1.0,"Between 2002 and 2007, he was World Bank project coordinator for Central Asia in the sphere of infrastructure, financial markets and education."
KY-2012-6#-00000153,2.0,References  Category:Dams in Uzbekistan Category:Buttress dams Category:Dams completed in 1984 Category:Dams in the Aral Sea basin Category:Hydroelectric power stations built in the Soviet Union Category:Hydroelectric power stations in Uzbekistan Category:Andijan Region Category:Osh Region Category:Energy infrastructure completed in 1984 Category:Energy infrastructure completed in 2010
KY-2012-6#-00000142,1.0,"Climbing history and routes  thumb|350px|left|As it is now, in consideration of an existing infrastructure and BC/ABC location, there are three most attractive routes from the North (as it is approximately indicated on the Scheme): Lipkin's rocks route and NE Ridge; North Face classical route; Razdelnaya route and NW Ridge Lenin Peak Expedition. As it is now, considering the existing infrastructure and BC/ABC locations, there are three most attractive routes from the North (approximately indicated on the Scheme): Lipkin's rocks route and NE Ridge; the classic North Face route; the route via Razdelnaya Peak and the NW Ridge."
