DHSID_EA,asset_index
SN-2005-4Z-00000372,
SN-1997-3#-00000297,
SN-2018-8#-00000001,2.878821981760629
SN-2015-7Z-00000004,2.5787480021076594
SN-2018-8#-00000035,2.838748285241336
SN-2015-7Z-00000028,-0.3073904083423162
SN-2008-5Z-00000290,0.5697578110180925
SN-2010-6#-00000324,0.7198500771695614
SN-2010-6#-00000174,0.8107560456176729
SN-2005-4Z-00000051,
SN-2012-6Z-00000188,-0.8143481855077437
SN-2008-5Z-00000063,-0.990897463801222
SN-2012-6Z-00000130,0.5586832769254403
SN-2018-8#-00000065,2.352581319815695
SN-2005-4Z-00000020,
SN-2012-6Z-00000194,-0.0740075599077259
SN-2012-6Z-00000131,1.0234618687067325
SN-2010-6#-00000390,-0.8162350001478961
SN-2010-6#-00000373,2.9154866317256887
